Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1138.71	-590.864	-366.561	968.118	-738.785	-293.399	1334.64	-708.831	-296.649	1331.21	-434.261	-359.433	941.701	-456.814	-356.936
2	0	1138.71	-590.861	-366.561	968.127	-738.792	-293.397	1334.63	-708.833	-296.647	1331.21	-434.258	-359.436	941.697	-456.819	-356.938
3	0	1138.7	-590.87	-366.564	968.119	-738.779	-293.386	1334.63	-708.829	-296.642	1331.21	-434.265	-359.442	941.691	-456.816	-356.937
4	0	1138.7	-590.87	-366.562	968.111	-738.783	-293.386	1334.63	-708.836	-296.646	1331.21	-434.273	-359.452	941.695	-456.822	-356.931
5	0	1138.7	-590.88	-366.563	968.11	-738.787	-293.379	1334.62	-708.841	-296.645	1331.21	-434.266	-359.45	941.687	-456.824	-356.932
6	0	1138.7	-590.879	-366.566	968.113	-738.792	-293.38	1334.62	-708.844	-296.65	1331.21	-434.263	-359.456	941.697	-456.816	-356.923
7	0	1138.7	-590.88	-366.57	968.101	-738.776	-293.374	1334.62	-708.849	-296.659	1331.21	-434.262	-359.459	941.692	-456.823	-356.921
8	0	1138.7	-590.875	-366.568	968.095	-738.776	-293.386	1334.61	-708.847	-296.66	1331.22	-434.262	-359.461	941.697	-456.811	-356.909
9	0	1138.7	-590.869	-366.569	968.093	-738.766	-293.382	1334.61	-708.845	-296.663	1331.22	-434.24	-359.463	941.694	-456.806	-356.899
10	0	1138.7	-590.866	-366.571	968.081	-738.763	-293.388	1334.61	-708.845	-296.672	1331.22	-434.24	-359.458	941.692	-456.795	-356.892
11	0	1138.69	-590.857	-366.576	968.077	-738.753	-293.392	1334.61	-708.845	-296.678	1331.21	-434.236	-359.469	941.697	-456.786	-356.885
12	0	1138.7	-590.849	-366.581	968.055	-738.747	-293.402	1334.61	-708.84	-296.688	1331.21	-434.238	-359.468	941.695	-456.781	-356.874
13	0	1138.69	-590.852	-366.58	968.061	-738.739	-293.402	1334.6	-708.844	-296.696	1331.23	-434.207	-359.458	941.686	-456.777	-356.872
14	0	1138.69	-590.848	-366.584	968.073	-738.743	-293.402	1334.6	-708.842	-296.702	1331.23	-434.207	-359.461	941.688	-456.772	-356.867
15	0	1138.69	-590.843	-366.58	968.049	-738.743	-293.405	1334.6	-708.843	-296.703	1331.23	-434.216	-359.459	941.683	-456.769	-356.858
16	0	1138.69	-590.845	-366.582	968.051	-738.744	-293.4	1334.6	-708.847	-296.709	1331.23	-434.214	-359.459	941.682	-456.767	-356.847
17	0	1138.68	-590.852	-366.589	968.042	-738.745	-293.404	1334.59	-708.847	-296.711	1331.22	-434.214	-359.464	941.692	-456.762	-356.845
18	0	1138.68	-590.855	-366.589	968.046	-738.752	-293.403	1334.59	-708.854	-296.717	1331.23	-434.23	-359.471	941.691	-456.761	-356.838
19	0	1138.67	-590.855	-366.592	968.042	-738.749	-293.408	1334.59	-708.855	-296.722	1331.22	-434.221	-359.473	941.688	-456.764	-356.834
20	0	1138.68	-590.852	-366.589	968.05	-738.758	-293.401	1334.59	-708.857	-296.727	1331.24	-434.218	-359.462	941.685	-456.757	-356.829
21	0	1138.68	-590.849	-366.589	968.04	-738.76	-293.408	1334.59	-708.856	-296.73	1331.23	-434.22	-359.465	941.695	-456.751	-356.818
22	0	1138.68	-590.846	-366.591	968.03	-738.753	-293.42	1334.58	-708.861	-296.741	1331.24	-434.207	-359.464	941.694	-456.746	-356.809
23	0	1138.68	-590.839	-366.588	968.035	-738.741	-293.423	1334.58	-708.853	-296.744	1331.22	-434.221	-359.457	941.702	-456.734	-356.796
24	0	1138.67	-590.835	-366.594	968.051	-738.741	-293.428	1334.59	-708.849	-296.749	1331.23	-434.202	-359.46	941.728	-456.716	-356.767
25	0	1138.68	-590.826	-366.595	968.039	-738.735	-293.429	1334.6	-708.843	-296.75	1331.22	-434.202	-359.449	941.736	-456.708	-356.755
26	0	1138.68	-590.827	-366.594	968.044	-738.741	-293.433	1334.61	-708.834	-296.749	1331.22	-434.206	-359.46	941.746	-456.703	-356.743
27	0	1138.68	-590.828	-366.601	968.054	-738.745	-293.433	1334.6	-708.844	-296.756	1331.23	-434.202	-359.453	941.77	-456.697	-356.726
28	0	1138.67	-590.829	-366.599	968.068	-738.735	-293.428	1334.61	-708.837	-296.753	1331.25	-434.189	-359.446	941.776	-456.703	-356.716
29	0	1138.69	-590.824	-366.596	968.06	-738.754	-293.434	1334.61	-708.841	-296.75	1331.26	-434.17	-359.437	941.776	-456.71	-356.717
30	0	1138.68	-590.839	-366.599	968.064	-738.764	-293.425	1334.61	-708.849	-296.751	1331.28	-434.142	-359.444	941.811	-456.689	-356.677
31	0	1138.69	-590.836	-366.597	968.051	-738.752	-293.423	1334.6	-708.847	-296.744	1331.29	-434.149	-359.425	941.646	-456.781	-356.893
32	0	1138.68	-590.835	-366.593	968.059	-738.752	-293.426	1334.6	-708.852	-296.745	1331.32	-434.135	-359.408	941.645	-456.783	-356.897
33	0	1138.69	-590.827	-366.581	968.067	-738.75	-293.401	1334.6	-708.849	-296.74	1331.36	-434.09	-359.406	941.745	-456.715	-356.758
