Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1224.98	-653.22	-969.791	1061.03	-794.276	-872.797	1425.97	-747.778	-879.099	1411.67	-488.032	-990.486	1021.68	-529.588	-986.095
2	0	1224.98	-653.197	-969.766	1061.03	-794.261	-872.774	1426	-747.778	-879.093	1411.67	-488.032	-990.5	1021.71	-529.598	-986.108
3	0	1224.98	-653.197	-969.772	1061.01	-794.231	-872.735	1425.97	-747.757	-879.079	1411.66	-488.026	-990.507	1021.74	-529.603	-986.119
4	0	1224.97	-653.184	-969.743	1061	-794.206	-872.703	1425.98	-747.735	-879.06	1411.66	-488.018	-990.527	1021.76	-529.601	-986.134
5	0	1224.97	-653.167	-969.748	1060.99	-794.17	-872.662	1426	-747.73	-879.045	1411.69	-488.022	-990.542	1021.77	-529.595	-986.157
6	0	1224.97	-653.151	-969.75	1060.98	-794.133	-872.625	1425.98	-747.714	-879.034	1411.7	-488.019	-990.559	1022.52	-530.117	-986.166
7	0	1224.97	-653.137	-969.74	1060.99	-794.117	-872.591	1425.97	-747.69	-879.022	1411.72	-488.007	-990.574	1022.52	-530.091	-986.171
8	0	1224.97	-653.119	-969.722	1060.99	-794.081	-872.558	1425.96	-747.668	-878.996	1411.73	-487.969	-990.597	1022.03	-529.711	-986.279
9	0	1224.96	-653.113	-969.716	1060.99	-794.051	-872.513	1425.98	-747.66	-878.983	1411.74	-487.935	-990.622	1022.52	-530.06	-986.17
10	0	1224.94	-653.075	-969.72	1060.97	-794.008	-872.466	1425.95	-747.641	-878.971	1411.77	-487.922	-990.637	1022.14	-529.751	-986.292
11	0	1224.94	-653.072	-969.718	1060.97	-793.968	-872.43	1425.95	-747.63	-878.949	1411.76	-487.892	-990.658	1022.15	-529.735	-986.275
