Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1615.06	-331.138	-493.632	1423.4	-470.12	-482.2	1775.05	-463.482	-374.043	1805.6	-185.949	-421.136	1431.53	-185.326	-537.062
2	0	1615.06	-331.144	-493.63	1423.4	-470.132	-482.194	1775.06	-463.473	-374.038	1805.6	-185.953	-421.141	1431.52	-185.343	-537.062
3	0	1615.05	-331.151	-493.631	1423.41	-470.136	-482.19	1775.06	-463.477	-374.034	1805.6	-185.957	-421.145	1431.52	-185.353	-537.068
4	0	1615.06	-331.15	-493.63	1423.42	-470.129	-482.192	1775.07	-463.474	-374.027	1805.6	-185.951	-421.144	1431.53	-185.352	-537.071
5	0	1615.06	-331.149	-493.626	1423.42	-470.126	-482.189	1775.07	-463.492	-374.02	1805.6	-185.94	-421.134	1431.52	-185.362	-537.073
6	0	1615.06	-331.146	-493.625	1423.43	-470.129	-482.191	1775.08	-463.507	-374.015	1805.6	-185.943	-421.125	1431.52	-185.365	-537.076
7	0	1615.06	-331.143	-493.623	1423.44	-470.124	-482.193	1775.09	-463.511	-374.011	1805.6	-185.93	-421.11	1431.52	-185.361	-537.074
8	0	1615.06	-331.141	-493.619	1423.44	-470.117	-482.193	1775.1	-463.538	-374.004	1805.6	-185.92	-421.099	1431.52	-185.362	-537.075
9	0	1615.07	-331.143	-493.617	1423.44	-470.112	-482.192	1775.11	-463.525	-374	1805.59	-185.913	-421.09	1431.52	-185.366	-537.076
10	0	1615.07	-331.144	-493.612	1423.45	-470.112	-482.191	1775.11	-463.531	-373.99	1805.6	-185.907	-421.088	1431.51	-185.378	-537.08
11	0	1615.07	-331.157	-493.611	1423.45	-470.13	-482.191	1775.12	-463.548	-373.981	1805.59	-185.908	-421.081	1431.5	-185.393	-537.083
12	0	1615.09	-331.137	-493.611	1423.46	-470.137	-482.183	1775.12	-463.573	-373.977	1805.59	-185.91	-421.081	1431.5	-185.409	-537.085
13	0	1615.07	-331.162	-493.606	1423.47	-470.155	-482.174	1775.14	-463.6	-373.979	1805.59	-185.907	-421.084	1431.51	-185.419	-537.094
14	0	1615.08	-331.185	-493.607	1423.47	-470.163	-482.174	1775.15	-463.584	-373.969	1805.58	-185.924	-421.085	1431.5	-185.444	-537.097
15	0	1615.08	-331.194	-493.611	1423.49	-470.173	-482.169	1775.15	-463.591	-373.968	1805.59	-185.911	-421.098	1431.5	-185.455	-537.101
16	0	1615.08	-331.189	-493.607	1423.48	-470.192	-482.167	1775.17	-463.639	-373.977	1805.59	-185.916	-421.095	1431.51	-185.445	-537.105
17	0	1615.08	-331.194	-493.607	1423.49	-470.181	-482.166	1775.16	-463.594	-373.964	1805.59	-185.916	-421.091	1431.51	-185.451	-537.104
18	0	1615.08	-331.187	-493.609	1423.49	-470.185	-482.17	1775.16	-463.586	-373.96	1805.59	-185.912	-421.084	1431.5	-185.446	-537.102
19	0	1615.08	-331.184	-493.603	1423.49	-470.174	-482.173	1775.15	-463.578	-373.96	1805.58	-185.904	-421.078	1431.5	-185.438	-537.101
20	0	1615.08	-331.178	-493.605	1423.49	-470.165	-482.184	1775.15	-463.572	-373.964	1805.59	-185.896	-421.071	1431.5	-185.429	-537.097
21	0	1615.08	-331.168	-493.603	1423.49	-470.154	-482.186	1775.15	-463.559	-373.963	1805.58	-185.888	-421.064	1431.5	-185.422	-537.096
22	0	1615.08	-331.158	-493.605	1423.5	-470.14	-482.193	1775.15	-463.573	-373.97	1805.58	-185.89	-421.057	1431.5	-185.416	-537.095
23	0	1615.09	-331.154	-493.61	1423.49	-470.145	-482.195	1775.14	-463.576	-373.966	1805.58	-185.887	-421.058	1431.49	-185.416	-537.093
24	0	1615.08	-331.156	-493.603	1423.49	-470.146	-482.193	1775.15	-463.577	-373.971	1805.58	-185.887	-421.059	1431.5	-185.411	-537.091
25	0	1615.08	-331.167	-493.611	1423.49	-470.16	-482.194	1775.15	-463.571	-373.973	1805.58	-185.893	-421.064	1431.49	-185.419	-537.091
26	0	1615.08	-331.171	-493.608	1423.49	-470.164	-482.196	1775.15	-463.588	-373.98	1805.58	-185.9	-421.066	1431.5	-185.428	-537.094
27	0	1615.08	-331.174	-493.61	1423.49	-470.16	-482.188	1775.14	-463.567	-373.981	1805.59	-185.903	-421.073	1431.49	-185.435	-537.09
28	0	1615.08	-331.186	-493.614	1423.49	-470.164	-482.189	1775.15	-463.584	-373.986	1805.59	-185.904	-421.08	1431.49	-185.436	-537.092
29	0	1615.08	-331.181	-493.612	1423.49	-470.165	-482.191	1775.16	-463.605	-373.993	1805.59	-185.908	-421.075	1431.49	-185.433	-537.088
30	0	1615.08	-331.181	-493.615	1423.49	-470.162	-482.193	1775.15	-463.596	-373.991	1805.59	-185.901	-421.081	1431.48	-185.433	-537.086
31	0	1615.08	-331.173	-493.615	1423.48	-470.152	-482.197	1775.15	-463.616	-373.999	1805.59	-185.907	-421.076	1431.49	-185.424	-537.078
32	0	1615.07	-331.164	-493.616	1423.48	-470.14	-482.201	1775.15	-463.599	-374.01	1805.59	-185.909	-421.071	1431.49	-185.415	-537.077
33	0	1615.07	-331.152	-493.614	1423.47	-470.133	-482.207	1775.15	-463.596	-374.019	1805.59	-185.911	-421.067	1431.49	-185.405	-537.073
34	0	1615.07	-331.149	-493.618	1423.47	-470.115	-482.211	1775.14	-463.587	-374.019	1805.59	-185.901	-421.062	1431.5	-185.372	-537.069
35	0	1615.07	-331.141	-493.618	1423.47	-470.099	-482.214	1775.13	-463.589	-374.024	1805.59	-185.905	-421.061	1431.5	-185.363	-537.063
36	0	1615.06	-331.147	-493.619	1423.46	-470.087	-482.218	1775.13	-463.612	-374.033	1805.59	-185.904	-421.058	1431.5	-185.361	-537.063
37	0	1615.07	-331.146	-493.62	1423.45	-470.104	-482.211	1775.13	-463.564	-374.032	1805.59	-185.913	-421.067	1431.5	-185.357	-537.059
38	0	1615.06	-331.148	-493.619	1423.45	-470.113	-482.213	1775.13	-463.615	-374.031	1805.6	-185.924	-421.073	1431.49	-185.374	-537.058
39	0	1615.07	-331.155	-493.625	1423.46	-470.118	-482.205	1775.13	-463.624	-374.038	1805.6	-185.929	-421.078	1431.49	-185.376	-537.058
40	0	1615.07	-331.152	-493.628	1423.45	-470.131	-482.199	1775.14	-463.606	-374.044	1805.6	-185.943	-421.09	1431.49	-185.383	-537.057
41	0	1615.06	-331.165	-493.628	1423.45	-470.129	-482.199	1775.14	-463.61	-374.046	1805.6	-185.948	-421.1	1431.48	-185.395	-537.057
42	0	1615.06	-331.166	-493.631	1423.46	-470.129	-482.195	1775.13	-463.643	-374.048	1805.6	-185.951	-421.103	1431.48	-185.397	-537.055
43	0	1615.06	-331.171	-493.629	1423.45	-470.133	-482.195	1775.14	-463.648	-374.049	1805.6	-185.953	-421.103	1431.5	-185.38	-537.055
44	0	1615.06	-331.154	-493.633	1423.45	-470.114	-482.197	1775.15	-463.62	-374.052	1805.6	-185.953	-421.103	1431.5	-185.373	-537.054
45	0	1615.06	-331.159	-493.63	1423.44	-470.102	-482.197	1775.14	-463.619	-374.054	1805.6	-185.944	-421.101	1431.5	-185.364	-537.047
46	0	1615.06	-331.154	-493.631	1423.44	-470.086	-482.202	1775.13	-463.618	-374.053	1805.61	-185.943	-421.101	1431.51	-185.344	-537.05
47	0	1615.06	-331.146	-493.627	1423.44	-470.078	-482.201	1775.12	-463.634	-374.057	1805.61	-185.94	-421.094	1431.5	-185.348	-537.046
48	0	1615.05	-331.15	-493.628	1423.43	-470.081	-482.202	1775.12	-463.602	-374.056	1805.61	-185.941	-421.096	1431.5	-185.342	-537.047
49	0	1615.05	-331.142	-493.63	1423.44	-470.086	-482.203	1775.12	-463.614	-374.056	1805.6	-185.935	-421.1	1431.51	-185.337	-537.049
50	0	1615.05	-331.15	-493.629	1423.44	-470.083	-482.199	1775.12	-463.61	-374.056	1805.6	-185.955	-421.104	1431.49	-185.352	-537.05
51	0	1615.05	-331.155	-493.628	1423.44	-470.088	-482.19	1775.13	-463.6	-374.054	1805.6	-185.957	-421.106	1431.49	-185.358	-537.048
52	0	1615.05	-331.149	-493.628	1423.43	-470.098	-482.183	1775.12	-463.63	-374.05	1805.6	-185.945	-421.118	1431.49	-185.369	-537.051
53	0	1615.06	-331.156	-493.627	1423.44	-470.106	-482.18	1775.12	-463.611	-374.048	1805.61	-185.945	-421.123	1431.49	-185.38	-537.06
54	0	1615.06	-331.16	-493.623	1423.44	-470.134	-482.176	1775.13	-463.62	-374.039	1805.6	-185.96	-421.126	1431.48	-185.399	-537.059
55	0	1615.05	-331.165	-493.626	1423.44	-470.131	-482.171	1775.14	-463.636	-374.04	1805.6	-185.957	-421.129	1431.48	-185.408	-537.057
56	0	1615.06	-331.167	-493.622	1423.45	-470.134	-482.174	1775.14	-463.618	-374.037	1805.59	-185.963	-421.125	1431.49	-185.397	-537.062
57	0	1615.05	-331.166	-493.622	1423.45	-470.125	-482.173	1775.14	-463.6	-374.032	1805.6	-185.945	-421.125	1431.48	-185.408	-537.067
58	0	1615.05	-331.17	-493.617	1423.45	-470.13	-482.176	1775.13	-463.628	-374.029	1805.59	-185.954	-421.114	1431.48	-185.4	-537.066
