Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	672.394	-99.6896	-692.028	534.378	-275.19	-612.466	879.552	-214.808	-724.642	859.009	67.2843	-703.711	490.866	10.0042	-582.416
2	0	672.4	-99.6858	-692.028	534.367	-275.177	-612.468	879.558	-214.816	-724.635	859.018	67.2788	-703.712	490.869	10.0115	-582.429
3	0	672.403	-99.6916	-692.031	535.225	-275.179	-612.42	879.817	-214.788	-724.707	859.028	67.2742	-703.716	490.871	10.0186	-582.446
4	0	672.402	-99.6906	-692.032	535.224	-275.172	-612.418	879.816	-214.792	-724.696	859.035	67.2726	-703.723	490.873	10.0306	-582.461
5	0	672.411	-99.6794	-692.036	535.174	-275.177	-612.415	879.794	-214.821	-724.683	859.037	67.2658	-703.729	490.876	10.0492	-582.464
6	0	672.421	-99.6704	-692.032	535.14	-275.172	-612.406	879.772	-214.846	-724.672	859.038	67.2485	-703.734	490.876	10.0625	-582.476
7	0	672.428	-99.6651	-692.032	535.13	-275.162	-612.404	879.754	-214.872	-724.669	859.043	67.2451	-703.739	490.876	10.0724	-582.485
8	0	672.433	-99.6551	-692.03	535.123	-275.159	-612.398	879.745	-214.888	-724.663	859.048	67.2407	-703.747	490.878	10.0874	-582.495
9	0	672.436	-99.6427	-692.031	535.117	-275.149	-612.394	879.729	-214.918	-724.657	859.05	67.2349	-703.755	490.882	10.1034	-582.502
10	0	672.434	-99.6339	-692.031	535.108	-275.144	-612.389	879.722	-214.931	-724.651	859.059	67.2291	-703.762	490.879	10.1143	-582.511
11	0	672.441	-99.6299	-692.033	535.106	-275.136	-612.381	879.718	-214.935	-724.643	859.056	67.2243	-703.77	490.881	10.1245	-582.52
12	0	672.448	-99.6187	-692.031	535.112	-275.122	-612.375	879.706	-214.95	-724.639	859.059	67.2187	-703.777	490.889	10.1395	-582.524
13	0	672.449	-99.6233	-692.029	535.105	-275.114	-612.369	879.7	-214.974	-724.636	859.062	67.2193	-703.787	490.892	10.1565	-582.527
14	0	672.45	-99.6161	-692.03	535.098	-275.109	-612.362	879.695	-214.976	-724.635	859.067	67.2118	-703.791	490.884	10.1543	-582.536
