Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1715.18	-235.101	-991.4	1564.5	-415.866	-1006.76	1897.24	-343.224	-878.112	1863.4	-61.5209	-891.697	1504.29	-128.961	-1028.68
2	0	1715.17	-235.101	-991.401	1564.5	-415.862	-1006.74	1897.25	-343.21	-878.106	1863.39	-61.5046	-891.708	1504.28	-128.963	-1028.69
3	0	1715.16	-235.094	-991.398	1564.5	-415.862	-1006.73	1897.25	-343.19	-878.095	1863.39	-61.4918	-891.722	1504.27	-128.972	-1028.69
4	0	1715.17	-235.093	-991.4	1564.52	-415.867	-1006.72	1897.25	-343.181	-878.089	1863.38	-61.4799	-891.731	1504.28	-128.967	-1028.7
5	0	1715.17	-235.09	-991.397	1564.51	-415.863	-1006.72	1897.25	-343.165	-878.079	1863.36	-61.4722	-891.727	1504.29	-128.977	-1028.7
6	0	1715.17	-235.082	-991.39	1564.52	-415.863	-1006.71	1897.26	-343.157	-878.07	1863.36	-61.4653	-891.726	1504.28	-128.983	-1028.71
7	0	1715.18	-235.094	-991.39	1564.51	-415.858	-1006.71	1897.26	-343.153	-878.063	1863.34	-61.4631	-891.719	1504.28	-128.994	-1028.72
8	0	1715.18	-235.087	-991.386	1564.51	-415.86	-1006.71	1897.25	-343.145	-878.048	1863.34	-61.4628	-891.714	1504.28	-129.001	-1028.72
9	0	1715.19	-235.084	-991.383	1564.51	-415.856	-1006.71	1897.26	-343.147	-878.042	1863.34	-61.4624	-891.705	1504.28	-129.001	-1028.73
10	0	1715.2	-235.088	-991.377	1564.52	-415.859	-1006.72	1897.25	-343.15	-878.023	1863.32	-61.4627	-891.689	1504.3	-129.006	-1028.73
11	0	1715.2	-235.09	-991.375	1564.54	-415.867	-1006.72	1897.25	-343.148	-878.017	1863.32	-61.4644	-891.671	1504.3	-129.006	-1028.74
12	0	1715.21	-235.096	-991.37	1564.54	-415.864	-1006.73	1897.24	-343.156	-878.004	1863.32	-61.4716	-891.656	1504.29	-129.015	-1028.73
