Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	589.381	-566.649	-292.201	438.424	-715.381	-185.459	789.899	-696.842	-291.253	785.423	-416.104	-329.167	410.648	-428.564	-215.99
2	0	589.383	-566.636	-292.209	438.44	-715.387	-185.469	789.906	-696.839	-291.253	785.419	-416.098	-329.16	410.644	-428.58	-215.979
3	0	589.384	-566.64	-292.208	438.455	-715.392	-185.478	789.921	-696.824	-291.253	785.427	-416.094	-329.152	410.645	-428.559	-215.981
4	0	589.39	-566.646	-292.21	438.448	-715.384	-185.474	789.908	-696.82	-291.261	785.424	-416.093	-329.147	410.647	-428.575	-215.994
5	0	589.385	-566.63	-292.212	438.454	-715.389	-185.467	789.915	-696.822	-291.26	785.424	-416.08	-329.144	410.642	-428.573	-215.988
6	0	589.415	-566.613	-292.122	438.456	-715.389	-185.485	789.921	-696.817	-291.264	785.42	-416.074	-329.144	410.653	-428.573	-215.984
7	0	589.368	-566.608	-292.218	438.46	-715.39	-185.493	789.916	-696.817	-291.264	785.412	-416.077	-329.142	410.638	-428.564	-215.982
8	0	589.358	-566.593	-292.223	438.446	-715.403	-185.476	789.907	-696.816	-291.27	785.524	-416.015	-328.997	410.646	-428.568	-215.977
9	0	589.359	-566.593	-292.218	438.452	-715.391	-185.475	789.905	-696.806	-291.277	785.407	-416.071	-329.135	410.639	-428.585	-215.972
10	0	589.359	-566.594	-292.212	438.455	-715.389	-185.486	789.903	-696.804	-291.283	785.385	-416.123	-329.17	410.641	-428.571	-215.977
11	0	589.357	-566.585	-292.214	438.48	-715.793	-185.039	789.891	-696.807	-291.283	785.387	-416.262	-329.255	410.635	-428.563	-215.969
12	0	589.353	-566.585	-292.21	438.438	-715.207	-185.575	789.885	-696.804	-291.293	785.377	-416.117	-329.181	410.649	-428.105	-215.953
13	0	589.352	-566.595	-292.203	438.435	-715.241	-185.541	789.889	-696.814	-291.295	785.37	-416.122	-329.186	410.659	-429.13	-215.806
14	0	589.327	-566.569	-292.212	438.435	-715.247	-185.523	789.874	-696.812	-291.296	785.383	-416.299	-329.228	410.658	-429.094	-215.814
15	0	589.333	-566.584	-292.206	438.422	-715.253	-185.523	789.855	-696.818	-291.301	785.37	-416.118	-329.193	410.653	-429.098	-215.804
16	0	589.321	-566.589	-292.204	438.41	-715.202	-185.528	789.853	-696.822	-291.304	785.369	-416.097	-329.199	410.653	-429.131	-215.801
17	0	589.326	-566.593	-292.196	438.433	-715.514	-185.421	789.829	-696.823	-291.301	785.374	-416.102	-329.205	410.658	-429.096	-215.789
18	0	589.325	-566.597	-292.194	438.404	-715.405	-185.412	789.812	-696.832	-291.304	785.363	-416.107	-329.215	410.659	-429.128	-215.783
19	0	589.394	-566.721	-292.243	438.4	-715.34	-185.399	789.804	-696.835	-291.303	785.363	-416.113	-329.23	410.662	-429.067	-215.783
20	0	589.361	-566.669	-292.207	438.4	-715.335	-185.401	789.798	-696.843	-291.314	785.362	-416.119	-329.232	410.669	-429.052	-215.782
21	0	589.325	-566.621	-292.194	438.402	-715.317	-185.392	789.788	-696.85	-291.32	785.358	-416.124	-329.241	410.653	-429.081	-215.766
22	0	589.309	-566.614	-292.188	438.413	-715.295	-185.383	789.791	-696.857	-291.328	785.358	-416.124	-329.245	410.661	-429.101	-215.76
23	0	589.306	-566.614	-292.189	438.4	-715.309	-185.367	789.78	-696.862	-291.32	785.351	-416.126	-329.252	410.66	-429.072	-215.753
24	0	589.31	-566.619	-292.185	438.384	-715.317	-185.366	789.768	-696.86	-291.329	785.349	-416.125	-329.255	410.661	-429.088	-215.747
25	0	589.305	-566.607	-292.19	438.394	-715.317	-185.354	789.762	-696.861	-291.332	785.345	-416.126	-329.259	410.655	-429.084	-215.744
26	0	589.295	-566.608	-292.189	438.373	-715.279	-185.323	789.758	-696.863	-291.333	785.377	-416.268	-329.314	410.658	-429.062	-215.737
27	0	589.296	-566.616	-292.186	438.389	-715.326	-185.324	789.771	-696.863	-291.331	785.295	-416.214	-329.365	410.654	-429.053	-215.733
28	0	589.293	-566.607	-292.184	438.388	-715.314	-185.333	789.727	-696.865	-291.337	785.339	-416.102	-329.26	410.654	-429.076	-215.718
29	0	589.29	-566.607	-292.184	438.383	-715.335	-185.317	789.754	-696.858	-291.34	785.337	-416.162	-329.283	410.656	-429.058	-215.722
30	0	589.3	-566.605	-292.188	438.374	-715.327	-185.321	789.763	-696.856	-291.335	785.328	-416.144	-329.271	410.642	-429.073	-215.71
