Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	891.68	-500.421	-748.83	702.619	-615.848	-664.549	1063.64	-663.048	-714.861	1115.22	-387.502	-756.042	731.648	-329.203	-702.905
2	0	891.625	-500.34	-748.843	702.533	-615.767	-664.609	1063.55	-663.027	-714.896	1115.18	-387.467	-755.994	731.614	-329.122	-702.881
3	0	891.643	-500.02	-748.751	702.446	-615.689	-664.673	1063.46	-662.993	-714.927	1115.15	-387.43	-755.941	731.476	-329.176	-702.661
4	0	891.59	-499.954	-748.765	702.356	-615.621	-664.751	1063.38	-662.962	-714.962	1115.11	-387.394	-755.883	731.443	-329.103	-702.643
5	0	891.533	-499.885	-748.785	702.279	-615.554	-664.833	1063.3	-662.931	-714.999	1115.08	-387.348	-755.823	731.407	-329.038	-702.64
6	0	891.485	-499.822	-748.803	702.201	-615.492	-664.916	1063.23	-662.906	-715.031	1115.04	-387.311	-755.759	731.373	-328.961	-702.64
7	0	891.436	-499.762	-748.819	702.129	-615.44	-665.008	1063.16	-662.874	-715.063	1115	-387.27	-755.7	731.336	-328.902	-702.63
8	0	891.391	-499.705	-748.834	702.056	-615.388	-665.096	1063.09	-662.842	-715.101	1114.96	-387.213	-755.642	731.298	-328.842	-702.623
9	0	891.347	-499.646	-748.85	701.984	-615.35	-665.187	1063.03	-662.805	-715.131	1114.92	-387.163	-755.576	731.253	-328.787	-702.616
10	0	891.304	-499.594	-748.862	701.918	-615.314	-665.269	1062.98	-662.763	-715.157	1114.89	-387.11	-755.507	731.204	-328.738	-702.603
11	0	891.257	-499.528	-748.87	701.857	-615.28	-665.356	1062.92	-662.717	-715.185	1114.85	-387.051	-755.438	731.156	-328.695	-702.586
12	0	891.216	-499.474	-748.883	701.805	-615.258	-665.443	1062.88	-662.668	-715.212	1114.8	-386.988	-755.368	731.101	-328.658	-702.58
13	0	891.177	-499.411	-748.893	701.752	-615.237	-665.537	1062.84	-662.618	-715.239	1114.77	-386.915	-755.299	731.045	-328.624	-702.579
14	0	891.143	-499.351	-748.914	701.704	-615.219	-665.626	1062.8	-662.558	-715.261	1114.73	-386.816	-755.228	730.988	-328.594	-702.573
15	0	891.105	-499.299	-748.926	701.665	-615.221	-665.707	1062.77	-662.501	-715.285	1114.67	-386.777	-755.16	730.921	-328.567	-702.564
16	0	891.072	-499.245	-748.932	701.628	-615.213	-665.78	1062.75	-662.439	-715.307	1114.63	-386.707	-755.092	730.857	-328.56	-702.55
17	0	891.046	-499.192	-748.944	701.587	-615.228	-665.869	1062.73	-662.373	-715.326	1114.58	-386.626	-755.032	730.794	-328.547	-702.55
