Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1263.66	245.576	-401.289	1106.29	68.412	-412.873	1468.74	123.307	-384.164	1442.96	396.894	-312.71	1055.62	345.063	-340.466
2	0	1263.66	245.58	-401.285	1106.29	68.418	-412.876	1468.74	123.307	-384.168	1442.96	396.894	-312.706	1055.62	345.065	-340.459
3	0	1263.66	245.582	-401.284	1106.29	68.4275	-412.882	1468.74	123.316	-384.173	1442.96	396.893	-312.696	1055.61	345.066	-340.447
4	0	1263.66	245.585	-401.282	1106.29	68.4324	-412.884	1468.74	123.323	-384.177	1442.96	396.893	-312.689	1055.61	345.079	-340.446
5	0	1263.66	245.597	-401.282	1106.29	68.4301	-412.892	1468.74	123.324	-384.176	1442.96	396.882	-312.686	1055.61	345.08	-340.441
6	0	1263.66	245.602	-401.281	1106.29	68.4343	-412.893	1468.74	123.326	-384.179	1442.97	396.883	-312.678	1055.62	345.083	-340.432
7	0	1263.68	245.608	-401.28	1106.29	68.4255	-412.897	1468.75	123.326	-384.18	1442.97	396.875	-312.669	1055.63	345.089	-340.428
8	0	1263.68	245.62	-401.275	1106.29	68.4235	-412.903	1468.75	123.322	-384.18	1442.97	396.867	-312.661	1055.63	345.089	-340.423
9	0	1263.69	245.623	-401.275	1106.29	68.4287	-412.909	1468.75	123.327	-384.185	1442.96	396.859	-312.652	1055.63	345.09	-340.419
10	0	1263.69	245.63	-401.273	1106.29	68.4246	-412.915	1468.75	123.328	-384.188	1442.96	396.853	-312.64	1055.63	345.091	-340.409
11	0	1263.69	245.637	-401.273	1106.29	68.4348	-412.92	1468.74	123.318	-384.192	1442.97	396.848	-312.633	1055.63	345.09	-340.402
12	0	1263.7	245.652	-401.267	1106.28	68.44	-412.928	1468.74	123.324	-384.195	1442.96	396.846	-312.618	1055.64	345.107	-340.389
13	0	1263.69	245.658	-401.263	1106.28	68.4506	-412.934	1468.74	123.336	-384.205	1442.95	396.843	-312.606	1055.63	345.098	-340.374
14	0	1263.69	245.676	-401.262	1106.28	68.4612	-412.94	1468.73	123.34	-384.209	1442.96	396.844	-312.598	1055.62	345.092	-340.361
15	0	1263.69	245.68	-401.26	1106.27	68.4729	-412.949	1468.74	123.348	-384.219	1442.96	396.84	-312.586	1055.63	345.105	-340.355
16	0	1263.68	245.682	-401.258	1106.27	68.47	-412.952	1468.74	123.348	-384.224	1442.96	396.843	-312.58	1055.62	345.092	-340.343
17	0	1263.68	245.683	-401.254	1106.27	68.4709	-412.953	1468.74	123.353	-384.225	1442.96	396.84	-312.574	1055.62	345.09	-340.332
18	0	1263.68	245.688	-401.255	1106.27	68.4822	-412.958	1468.74	123.353	-384.228	1442.97	396.844	-312.571	1055.63	345.116	-340.332
19	0	1263.69	245.689	-401.252	1106.28	68.4715	-412.959	1468.75	123.348	-384.227	1442.97	396.835	-312.561	1055.63	345.104	-340.333
20	0	1263.68	245.675	-401.257	1106.28	68.4681	-412.962	1468.74	123.341	-384.224	1442.97	396.829	-312.561	1055.63	345.107	-340.337
21	0	1263.68	245.673	-401.253	1106.27	68.4635	-412.962	1468.75	123.336	-384.226	1442.97	396.826	-312.56	1055.64	345.107	-340.336
22	0	1263.68	245.676	-401.252	1106.27	68.4658	-412.958	1468.75	123.331	-384.225	1442.97	396.818	-312.559	1055.63	345.096	-340.334
23	0	1263.69	245.671	-401.254	1106.27	68.4624	-412.961	1468.75	123.332	-384.225	1442.96	396.819	-312.561	1055.64	345.111	-340.336
24	0	1263.69	245.678	-401.256	1106.27	68.456	-412.96	1468.75	123.336	-384.227	1442.97	396.828	-312.564	1055.63	345.107	-340.337
25	0	1263.69	245.68	-401.257	1106.27	68.4587	-412.96	1468.75	123.34	-384.231	1442.98	396.828	-312.565	1055.63	345.097	-340.334
26	0	1263.69	245.677	-401.256	1106.28	68.4657	-412.958	1468.75	123.35	-384.229	1442.97	396.831	-312.567	1055.63	345.1	-340.335
27	0	1263.69	245.682	-401.257	1106.28	68.4758	-412.956	1468.76	123.361	-384.23	1442.96	396.833	-312.575	1055.61	345.074	-340.334
28	0	1263.69	245.68	-401.257	1106.27	68.476	-412.951	1468.75	123.363	-384.231	1442.97	396.842	-312.577	1055.62	345.105	-340.344
29	0	1263.69	245.682	-401.261	1106.27	68.4723	-412.948	1468.75	123.362	-384.226	1442.96	396.842	-312.584	1055.63	345.115	-340.346
30	0	1263.69	245.679	-401.262	1106.27	68.4624	-412.943	1468.75	123.343	-384.22	1442.96	396.843	-312.595	1055.63	345.108	-340.358
31	0	1263.69	245.671	-401.271	1106.28	68.4567	-412.935	1468.75	123.35	-384.22	1442.96	396.842	-312.606	1055.63	345.107	-340.367
32	0	1263.69	245.667	-401.271	1106.28	68.4505	-412.934	1468.74	123.333	-384.213	1442.96	396.849	-312.62	1055.63	345.101	-340.382
33	0	1263.69	245.654	-401.275	1106.28	68.4436	-412.924	1468.75	123.329	-384.209	1442.97	396.847	-312.634	1055.64	345.112	-340.389
34	0	1263.69	245.656	-401.277	1106.28	68.4267	-412.914	1468.75	123.318	-384.2	1442.96	396.846	-312.64	1055.64	345.105	-340.403
35	0	1263.7	245.647	-401.281	1106.29	68.4233	-412.911	1468.75	123.317	-384.196	1442.96	396.842	-312.651	1055.64	345.099	-340.409
36	0	1263.7	245.646	-401.287	1106.29	68.4177	-412.908	1468.76	123.33	-384.191	1442.97	396.848	-312.661	1055.64	345.095	-340.422
37	0	1263.7	245.651	-401.287	1106.29	68.4176	-412.903	1468.76	123.335	-384.188	1442.97	396.865	-312.674	1055.64	345.11	-340.426
38	0	1263.7	245.65	-401.289	1106.29	68.4167	-412.9	1468.76	123.331	-384.188	1442.97	396.871	-312.688	1055.64	345.101	-340.43
39	0	1263.7	245.65	-401.293	1106.28	68.4192	-412.895	1468.75	123.333	-384.187	1442.97	396.875	-312.689	1055.63	345.091	-340.431
