Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1864.89	-555.736	-125.879	1684.43	-706.942	-109.984				2044	-395.174	-57.0925	1671.14	-423.567	-172.142
2	0	1864.89	-555.729	-125.884	1683.79	-708.149	-111.063				2044	-395.2	-57.0927	1671.15	-423.572	-172.153
3	0	1864.89	-555.763	-125.885	1681.77	-706.953	-111.963				2044.04	-395.161	-57.0674	1671.16	-423.584	-172.152
4	0	1864.9	-555.725	-125.872	1683.84	-708.142	-111.045				2044.05	-395.207	-57.0593	1671.16	-423.585	-172.164
5	0	1864.87	-555.789	-125.919	1683.64	-708.598	-111.472				2044.04	-395.186	-57.0829	1671.17	-423.587	-172.164
6	0	1864.88	-555.762	-125.902	1683.66	-708.523	-111.448				2044.03	-395.188	-57.0687	1671.18	-423.595	-172.164
7	0	1864.9	-555.766	-125.876	1683.88	-708.107	-111.077				2044.02	-395.167	-57.0684	1671.18	-423.595	-172.171
8	0	1864.88	-555.77	-125.893	1683.7	-708.471	-111.424				2044.05	-395.174	-57.0542	1671.2	-423.586	-172.174
9	0	1864.89	-555.788	-125.892	1683.87	-708.066	-111.096				2044.01	-395.177	-57.0776	1671.19	-423.591	-172.179
10	0	1864.87	-555.792	-125.905	1683.87	-708.036	-111.14				2044.06	-395.163	-57.0339	1671.21	-423.583	-172.181
11	0	1864.88	-555.828	-125.917	1683.87	-708.054	-111.134				2044.04	-395.167	-57.0485	1671.21	-423.59	-172.175
12	0	1864.88	-555.778	-125.881	1683.89	-707.964	-111.127				2044.05	-395.157	-57.0457	1671.2	-423.584	-172.18
13	0	1864.89	-555.757	-125.88	1683.84	-708.006	-111.168				2044	-395.179	-57.0798	1671.21	-423.584	-172.174
14	0	1864.87	-555.769	-125.876	1683.93	-707.981	-111.123				2044.02	-395.196	-57.0622	1671.2	-423.588	-172.179
