Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	725.701	-159.718	-877.37	579.731	-327.006	-794.876	924.755	-286.351	-908.31	918.338	-3.74844	-891.932	550.696	-39.0313	-769.501
2	0	725.702	-159.713	-877.367	579.422	-329.986	-794.916	924.75	-286.353	-908.31	918.332	-3.74593	-891.933	550.703	-39.0244	-769.5
3	0	725.705	-159.715	-877.374	579.422	-329.975	-794.917	924.766	-286.355	-908.309	918.34	-3.7463	-891.935	550.694	-39.0296	-769.501
4	0	725.701	-159.718	-877.37	579.42	-329.978	-794.915	924.759	-286.358	-908.305	918.333	-3.74379	-891.933	550.705	-39.0243	-769.5
5	0	725.706	-159.715	-877.37	579.414	-329.984	-794.912	924.735	-286.349	-908.306	918.307	-3.74452	-891.932	550.698	-39.0302	-769.5
6	0	725.694	-159.718	-877.372	579.412	-329.982	-794.909	924.726	-286.351	-908.309	918.277	-3.74152	-891.936	550.702	-39.0273	-769.5
7	0	725.703	-159.723	-877.369	579.414	-330.006	-794.912	924.715	-286.35	-908.305	918.241	-3.74232	-891.932	550.695	-39.0339	-769.497
8	0	725.705	-159.725	-877.367	579.418	-330.018	-794.908	924.703	-286.35	-908.315	918.223	-3.73662	-891.934	550.7	-39.0276	-769.492
9	0	725.71	-159.712	-877.37	579.421	-330.038	-794.905	924.685	-286.35	-908.314	918.192	-3.7319	-891.93	550.692	-39.0364	-769.492
10	0	725.689	-159.728	-877.372	579.419	-330.034	-794.9	924.676	-286.347	-908.314	918.165	-3.73115	-891.931	550.683	-39.0444	-769.488
11	0	725.708	-159.725	-877.369	579.416	-330.034	-794.902	924.666	-286.339	-908.321	918.155	-3.73366	-891.929	550.665	-39.0588	-769.487
12	0	725.701	-159.732	-877.369	579.415	-330.06	-794.899	924.665	-286.344	-908.322	918.126	-3.72517	-891.929	550.661	-39.0627	-769.482
13	0	725.709	-159.726	-877.366	579.418	-330.069	-794.902	924.661	-286.339	-908.326	918.111	-3.72646	-891.926	550.665	-39.0606	-769.481
14	0	725.709	-159.729	-877.367	579.417	-330.066	-794.902	924.652	-286.342	-908.334	918.092	-3.72067	-891.925	550.649	-39.0731	-769.475
15	0	725.709	-159.732	-877.368	579.418	-330.046	-794.906	924.649	-286.333	-908.332	918.088	-3.72381	-891.921	550.647	-39.0813	-769.471
16	0	725.705	-159.732	-877.367	579.415	-330.083	-794.907	924.639	-286.326	-908.332	918.073	-3.71563	-891.918	550.647	-39.0867	-769.468
17	0	725.704	-159.737	-877.366	579.417	-330.071	-794.913	924.646	-286.334	-908.334	918.079	-3.71651	-891.918	550.649	-39.0904	-769.464
18	0	725.71	-159.738	-877.365	579.421	-330.101	-794.915	924.62	-286.33	-908.346	918.092	-3.72202	-891.912	550.656	-39.0852	-769.456
19	0	725.708	-159.739	-877.369	579.42	-330.095	-794.915	924.622	-286.326	-908.348	918.079	-3.7099	-891.909	550.645	-39.1003	-769.453
20	0	725.703	-159.734	-877.367	579.421	-330.096	-794.915	924.633	-286.323	-908.352	918.105	-3.70615	-891.905	550.648	-39.1002	-769.447
21	0	725.699	-159.741	-877.363	579.424	-330.104	-794.913	924.629	-286.332	-908.355	918.112	-3.71616	-891.9	550.665	-39.0978	-769.437
22	0	725.703	-159.738	-877.364	579.428	-330.112	-794.916	924.641	-286.332	-908.361	918.083	-3.70274	-891.901	550.655	-39.1123	-769.435
