Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1689.51	7.29291	-101.441	1496.27	-129.801	-97.2004	1855.14	-143.616	-17.737	1884.02	134.983	-24.5048	1506.7	160.153	-106.215
2	0	1689.49	7.29904	-101.446	1496.26	-129.797	-97.1884	1855.12	-143.62	-17.7656	1887.38	137.103	-23.2094	1506.67	160.16	-106.192
3	0	1689.48	7.31529	-101.447	1496.23	-129.793	-97.1804	1855.1	-143.615	-17.8023	1887.36	137.108	-23.2274	1506.65	160.173	-106.166
4	0	1689.45	7.33006	-101.453	1496.22	-129.775	-97.1779	1855.09	-143.601	-17.8227	1887.55	137.026	-23.7531	1506.63	160.18	-106.146
5	0	1689.44	7.33247	-101.45	1496.21	-129.76	-97.1734	1855.08	-143.586	-17.8403	1883.95	135.034	-24.5455	1506.61	160.202	-106.127
6	0	1689.42	7.34621	-101.456	1496.2	-129.74	-97.1736	1855.06	-143.591	-17.8764	1883.95	135.053	-24.542	1506.59	160.218	-106.108
7	0	1689.4	7.3527	-101.458	1496.19	-129.726	-97.1711	1855.05	-143.563	-17.903	1883.91	135.068	-24.5489	1506.58	160.237	-106.09
8	0	1689.39	7.36482	-101.466	1496.17	-129.717	-97.1751	1855.04	-143.574	-17.9309	1883.89	135.081	-24.5671	1506.58	160.261	-106.074
9	0	1689.39	7.38385	-101.46	1496.17	-129.686	-97.1814	1855.04	-143.56	-17.9469	1886.83	136.766	-23.4082	1506.56	160.269	-106.062
10	0	1689.37	7.38661	-101.466	1496.17	-129.681	-97.1875	1855.04	-143.563	-17.9625	1883.8	135.076	-24.5877	1506.56	160.296	-106.047
11	0	1689.37	7.40192	-101.464	1496.16	-129.66	-97.1939	1855.03	-143.552	-17.9791	1884.83	135.741	-23.7725	1506.56	160.32	-106.037
12	0	1689.36	7.40763	-101.47	1496.16	-129.642	-97.2001	1855.02	-143.561	-17.9891	1883.81	135.097	-24.5648	1506.56	160.34	-106.027
13	0	1689.35	7.41496	-101.464	1496.16	-129.619	-97.2036	1855.01	-143.56	-18.0019	1886.33	136.431	-23.566	1506.57	160.363	-106.023
14	0	1689.36	7.43672	-101.466	1496.16	-129.607	-97.2085	1855.01	-143.55	-18.0095	1884.65	135.618	-23.8982	1506.57	160.373	-106.02
15	0	1689.36	7.42744	-101.461	1496.15	-129.604	-97.2138	1855.02	-143.551	-18.0076	1886.2	136.341	-23.5989	1506.58	160.379	-106.019
16	0	1689.37	7.42682	-101.461	1496.16	-129.593	-97.214	1855.02	-143.54	-18.0004	1886.22	136.342	-23.5911	1506.59	160.382	-106.018
17	0	1689.37	7.42367	-101.459	1496.16	-129.592	-97.2162	1855	-143.568	-17.9925	1884.71	135.64	-23.903	1506.6	160.391	-106.025
18	0	1689.38	7.40798	-101.455	1496.17	-129.58	-97.2169	1855.01	-143.564	-17.9986	1884.76	135.665	-23.8458	1506.61	160.373	-106.035
19	0	1689.39	7.39435	-101.454	1496.17	-129.605	-97.2147	1855.03	-143.573	-17.9757	1886.34	136.391	-23.5515	1506.62	160.378	-106.052
20	0	1689.4	7.36893	-101.458	1496.18	-129.61	-97.2159	1855.03	-143.592	-17.952	1886.35	136.377	-23.5594	1506.64	160.361	-106.067
21	0	1689.41	7.36042	-101.464	1496.19	-129.614	-97.2204	1855.03	-143.601	-17.944	1886.38	136.38	-23.5439	1506.65	160.331	-106.082
22	0	1689.42	7.33751	-101.464	1496.21	-129.645	-97.218	1855.02	-143.62	-17.942	1885.21	135.946	-23.5753	1506.65	160.301	-106.1
23	0	1689.42	7.30185	-101.464	1496.22	-129.653	-97.2171	1855.04	-143.639	-17.9061	1884.61	135.463	-23.9937	1506.67	160.288	-106.122
24	0	1689.44	7.29541	-101.462	1496.23	-129.67	-97.2124	1855.02	-143.678	-17.891	1886.22	136.128	-23.8456	1506.69	160.274	-106.147
25	0	1689.46	7.27317	-101.461	1496.24	-129.69	-97.2142	1855.06	-143.67	-17.8413	1883.93	135.017	-24.5181	1506.71	160.249	-106.176
26	0	1689.48	7.2594	-101.46	1496.26	-129.708	-97.2159	1855.05	-143.671	-17.8248	1884.82	135.559	-23.8358	1506.73	160.239	-106.199
27	0	1689.49	7.24255	-101.449	1496.28	-129.713	-97.215	1855.04	-143.713	-17.8074	1883.96	135.032	-24.4897	1506.75	160.217	-106.214
28	0	1689.51	7.22873	-101.447	1496.29	-129.727	-97.219	1855.11	-143.7	-17.7338	1883.93	135.02	-24.4643	1506.76	160.203	-106.24
29	0	1689.53	7.22747	-101.441	1496.32	-129.738	-97.2243	1855.13	-143.7	-17.6917	1883.95	135.025	-24.4546	1506.78	160.19	-106.253
30	0	1689.55	7.2089	-101.433	1496.34	-129.753	-97.2394	1855.14	-143.709	-17.6694	1885.59	135.719	-24.0212	1506.79	160.167	-106.272
31	0	1689.57	7.2042	-101.429	1496.35	-129.784	-97.2351	1855.16	-143.743	-17.6362	1883.97	135.011	-24.4317	1506.8	160.113	-106.292
32	0	1689.59	7.18985	-101.428	1496.38	-129.792	-97.2499	1855.16	-143.722	-17.6195	1884.88	135.54	-23.7539	1506.83	160.149	-106.315
33	0	1689.61	7.18197	-101.43	1496.4	-129.804	-97.2577	1855.18	-143.726	-17.5935	1884.23	135.14	-24.2121	1506.86	160.138	-106.332
34	0	1689.63	7.17328	-101.426	1496.41	-129.823	-97.2665	1855.19	-143.759	-17.5747	1884.02	135.022	-24.3712	1506.87	160.13	-106.357
35	0	1689.66	7.17118	-101.422	1496.42	-129.857	-97.2791	1855.19	-143.769	-17.5632	1884.96	135.588	-23.6471	1506.9	160.124	-106.37
36	0	1689.67	7.16826	-101.422	1496.45	-129.848	-97.2897	1855.22	-143.76	-17.5426	1885.39	135.562	-24.0051	1506.92	160.114	-106.391
37	0	1689.69	7.1555	-101.416	1496.46	-129.858	-97.3108	1855.24	-143.763	-17.5221	1885.07	135.62	-23.568	1506.93	160.09	-106.398
38	0	1689.7	7.149	-101.415	1496.48	-129.865	-97.3197	1855.25	-143.772	-17.5019	1885.04	135.592	-23.5619	1506.96	160.114	-106.413
39	0	1689.71	7.14089	-101.413	1496.49	-129.866	-97.3299	1855.26	-143.791	-17.4829	1886.54	136.263	-23.3318	1506.97	160.106	-106.425
40	0	1689.73	7.15444	-101.416	1496.49	-129.872	-97.3342	1855.25	-143.778	-17.4698	1886.59	136.303	-23.2972	1506.98	160.102	-106.439
