Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1609.99	316.663	-170.147	1410.23	189.224	-164.892	1774.16	144.677	-140.815	1825.99	420.401	-96.6755	1438.46	474.704	-119.716
2	0	1609.9	316.731	-170.153	1410.16	189.279	-164.881	1774.08	144.764	-140.852	1825.9	420.475	-96.7	1438.36	474.759	-119.681
3	0	1609.82	316.808	-170.151	1410.09	189.344	-164.874	1774.01	144.842	-140.885	1825.8	420.56	-96.7208	1438.27	474.809	-119.643
4	0	1609.74	316.875	-170.151	1410.01	189.399	-164.868	1773.95	144.927	-140.911	1825.71	420.63	-96.75	1438.18	474.858	-119.61
5	0	1609.65	316.955	-170.142	1409.93	189.46	-164.858	1773.86	145.02	-140.941	1825.62	420.721	-96.762	1438.08	474.927	-119.571
6	0	1609.56	317.024	-170.138	1409.85	189.521	-164.85	1773.79	145.105	-140.971	1825.52	420.824	-96.7792	1437.99	474.999	-119.546
7	0	1609.47	317.099	-170.129	1409.77	189.58	-164.836	1773.72	145.202	-141	1825.45	420.906	-96.7927	1437.89	475.053	-119.527
8	0	1609.37	317.172	-170.12	1409.68	189.646	-164.83	1773.63	145.291	-141.024	1825.36	420.988	-96.7655	1437.8	475.12	-119.499
9	0	1609.28	317.253	-170.116	1409.6	189.725	-164.826	1773.55	145.376	-141.053	1825.24	421.075	-96.7753	1437.71	475.189	-119.474
10	0	1609.19	317.343	-170.128	1409.51	189.796	-164.819	1773.46	145.466	-141.085	1825.18	421.165	-96.7655	1437.62	475.258	-119.445
11	0	1609.08	317.42	-170.121	1409.4	189.875	-164.814	1773.37	145.535	-141.106	1825.1	421.238	-96.7617	1437.53	475.327	-119.442
12	0	1608.99	317.515	-170.126	1409.3	189.954	-164.809	1773.28	145.6	-141.128	1825	421.305	-96.7873	1437.42	475.405	-119.421
13	0	1608.9	317.602	-170.128	1409.2	190.046	-164.804	1773.18	145.665	-141.144	1824.92	421.397	-96.7615	1437.34	475.508	-119.407
14	0	1608.81	317.685	-170.134	1409.11	190.141	-164.813	1773.08	145.718	-141.155	1824.83	421.454	-96.7876	1437.27	475.59	-119.399
15	0	1608.7	317.772	-170.108	1409.01	190.211	-164.787	1772.98	145.793	-141.165	1824.77	421.519	-96.7968	1437.18	475.677	-119.377
16	0	1608.6	317.851	-170.108	1408.91	190.336	-164.791	1772.87	145.868	-141.182	1824.66	421.588	-96.7948	1437.11	475.787	-119.361
17	0	1608.51	317.94	-170.102	1408.8	190.458	-164.783	1772.76	145.937	-141.192	1824.6	421.649	-96.8075	1437.03	475.881	-119.344
18	0	1608.4	318.006	-170.099	1408.68	190.556	-164.777	1772.65	145.997	-141.212	1824.55	421.689	-96.7828	1436.96	475.961	-119.302
19	0	1608.31	318.079	-170.099	1408.58	190.658	-164.779	1772.55	146.084	-141.238	1824.46	421.751	-96.7853	1436.98	475.99	-119.217
20	0	1608.22	318.173	-170.103	1408.47	190.748	-164.78	1772.43	146.167	-141.243	1824.4	421.797	-96.8024	1436.37	476.115	-118.921
21	0	1608.14	318.257	-170.111	1408.37	190.839	-164.776	1772.32	146.222	-141.254	1824.32	421.851	-96.842	1436.31	476.206	-118.911
22	0	1608.05	318.343	-170.114	1408.27	190.948	-164.762	1772.21	146.301	-141.259	1824.25	421.898	-96.8426	1436.22	476.291	-118.887
23	0	1607.96	318.413	-170.121	1408.16	191.048	-164.742	1772.09	146.363	-141.272	1824.15	421.965	-96.8581	1436.14	476.38	-118.865
24	0	1607.86	318.479	-170.109	1408.07	191.139	-164.723	1771.98	146.414	-141.282	1824.08	421.992	-96.8762	1436.07	476.477	-118.851
25	0	1607.77	318.549	-170.092	1407.95	191.235	-164.696	1771.88	146.464	-141.293	1824.02	422.072	-96.8859	1436.01	476.579	-118.846
26	0	1607.69	318.636	-170.096	1407.68	191.278	-164.497	1771.77	146.519	-141.308	1823.9	422.115	-96.893	1436.24	476.726	-119.102
27	0	1607.61	318.694	-170.041	1407.57	191.372	-164.5	1771.66	146.581	-141.317	1823.84	422.179	-96.8882	1436.17	476.814	-119.075
28	0	1607.36	318.775	-169.902	1407.47	191.465	-164.498	1771.57	146.639	-141.34	1823.78	422.228	-96.8915	1436.08	476.904	-119.046
29	0	1607.28	318.872	-169.902	1407.38	191.562	-164.492	1771.47	146.688	-141.358	1823.69	422.293	-96.884	1436	477.017	-119.044
30	0	1607.19	318.945	-169.897	1407.28	191.663	-164.485	1771.36	146.721	-141.368	1823.6	422.343	-96.8933	1435.98	477.118	-119.054
