Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1094.98	-160.548	-609.794	924.696	-319.209	-564.451	1290.82	-296.108	-585.072	1294.03	-12.2394	-576.755	903.457	-29.7558	-553.578
2	0	1094.98	-160.543	-609.795	924.691	-319.213	-564.448	1290.82	-296.116	-585.073	1294.04	-12.2406	-576.758	903.454	-29.7559	-553.582
3	0	1094.98	-160.543	-609.79	924.695	-319.204	-564.445	1290.82	-296.108	-585.066	1294.03	-12.2416	-576.758	903.457	-29.7594	-553.58
4	0	1094.97	-160.545	-609.793	924.697	-319.203	-564.441	1290.81	-296.116	-585.064	1294.03	-12.2416	-576.766	903.456	-29.7552	-553.583
5	0	1094.98	-160.539	-609.794	924.693	-319.204	-564.435	1290.81	-296.114	-585.064	1294.02	-12.2522	-576.767	903.441	-29.7696	-553.582
6	0	1094.97	-160.541	-609.794	924.691	-319.199	-564.429	1290.81	-296.119	-585.059	1294.02	-12.2543	-576.768	903.428	-29.7852	-553.585
7	0	1094.96	-160.55	-609.794	924.692	-319.19	-564.424	1290.81	-296.119	-585.058	1294.01	-12.2617	-576.778	903.416	-29.805	-553.582
8	0	1094.96	-160.552	-609.794	924.692	-319.189	-564.414	1290.79	-296.141	-585.058	1294	-12.2644	-576.781	903.404	-29.8201	-553.584
9	0	1094.95	-160.559	-609.795	924.692	-319.179	-564.409	1290.8	-296.116	-585.061	1294	-12.2686	-576.79	903.393	-29.826	-553.584
10	0	1094.94	-160.572	-609.795	924.689	-319.17	-564.401	1290.8	-296.141	-585.058	1293.99	-12.2747	-576.794	903.383	-29.844	-553.585
11	0	1094.95	-160.564	-609.797	924.69	-319.172	-564.397	1290.8	-296.112	-585.063	1293.98	-12.2775	-576.808	903.377	-29.8551	-553.58
12	0	1094.94	-160.582	-609.796	924.683	-319.178	-564.383	1290.78	-296.141	-585.06	1293.98	-12.279	-576.814	903.363	-29.8663	-553.579
13	0	1094.93	-160.583	-609.804	924.676	-319.175	-564.378	1290.75	-296.172	-585.06	1293.97	-12.2866	-576.824	903.351	-29.8717	-553.574
14	0	1094.9	-160.607	-609.799	924.666	-319.174	-564.37	1290.77	-296.13	-585.069	1293.96	-12.2955	-576.834	903.339	-29.8789	-553.573
15	0	1094.88	-160.62	-609.803	924.655	-319.179	-564.361	1290.76	-296.134	-585.075	1293.95	-12.3047	-576.845	903.339	-29.8785	-553.57
16	0	1094.89	-160.617	-609.798	924.654	-319.179	-564.351	1290.75	-296.158	-585.078	1293.94	-12.3126	-576.858	903.331	-29.8789	-553.565
17	0	1094.88	-160.605	-609.795	924.646	-319.174	-564.341	1290.75	-296.156	-585.081	1293.94	-12.3054	-576.865	903.325	-29.8746	-553.562
18	0	1094.87	-160.615	-609.8	924.644	-319.172	-564.336	1290.75	-296.153	-585.086	1293.94	-12.3026	-576.873	903.325	-29.8785	-553.558
19	0	1094.86	-160.623	-609.802	924.636	-319.178	-564.333	1290.73	-296.173	-585.089	1293.93	-12.305	-576.878	903.323	-29.8728	-553.552
20	0	1094.86	-160.611	-609.798	924.638	-319.184	-564.324	1290.73	-296.159	-585.089	1293.93	-12.3048	-576.882	903.316	-29.8798	-553.552
21	0	1094.86	-160.608	-609.799	924.637	-319.182	-564.321	1290.72	-296.162	-585.091	1293.93	-12.3044	-576.889	903.32	-29.8766	-553.542
22	0	1094.86	-160.609	-609.799	924.636	-319.183	-564.315	1290.73	-296.146	-585.094	1293.92	-12.2957	-576.892	903.319	-29.8778	-553.539
23	0	1094.85	-160.605	-609.798	924.636	-319.189	-564.309	1290.72	-296.175	-585.097	1293.93	-12.3015	-576.897	903.312	-29.8778	-553.536
24	0	1094.85	-160.601	-609.796	924.636	-319.184	-564.306	1290.71	-296.182	-585.1	1293.92	-12.2923	-576.903	903.311	-29.8783	-553.535
25	0	1094.85	-160.6	-609.799	924.624	-319.185	-564.306	1290.71	-296.18	-585.105	1293.92	-12.2963	-576.905	903.311	-29.8784	-553.525
26	0	1094.84	-160.611	-609.795	924.628	-319.179	-564.303	1290.71	-296.186	-585.11	1293.91	-12.3019	-576.906	903.304	-29.8793	-553.523
27	0	1094.84	-160.61	-609.793	924.626	-319.185	-564.302	1290.72	-296.145	-585.109	1293.91	-12.308	-576.904	903.303	-29.8774	-553.517
28	0	1094.84	-160.607	-609.792	924.621	-319.188	-564.305	1290.71	-296.143	-585.115	1293.91	-12.2934	-576.905	903.301	-29.8795	-553.514
29	0	1094.84	-160.602	-609.795	924.622	-319.184	-564.305	1290.71	-296.15	-585.118	1293.9	-12.3018	-576.9	903.302	-29.8766	-553.51
30	0	1094.83	-160.6	-609.795	924.623	-319.185	-564.31	1290.7	-296.165	-585.122	1293.91	-12.2938	-576.901	903.303	-29.8771	-553.509
31	0	1094.83	-160.613	-609.795	924.625	-319.175	-564.314	1290.71	-296.165	-585.121	1293.92	-12.2949	-576.901	903.305	-29.8804	-553.51
32	0	1094.85	-160.576	-609.797	924.628	-319.178	-564.318	1290.72	-296.141	-585.127	1293.91	-12.2972	-576.893	903.311	-29.8807	-553.509
33	0	1094.85	-160.602	-609.794	924.639	-319.181	-564.322	1290.71	-296.173	-585.125	1293.92	-12.2953	-576.886	903.312	-29.8844	-553.509
34	0	1094.85	-160.601	-609.799	924.634	-319.176	-564.328	1290.71	-296.166	-585.125	1293.91	-12.2942	-576.882	903.317	-29.8877	-553.503
35	0	1094.84	-160.608	-609.797	924.638	-319.179	-564.336	1290.74	-296.147	-585.123	1293.93	-12.2905	-576.874	903.319	-29.8895	-553.503
36	0	1094.86	-160.601	-609.8	924.646	-319.185	-564.342	1290.75	-296.139	-585.125	1293.92	-12.2992	-576.865	903.321	-29.8864	-553.505
37	0	1094.86	-160.607	-609.798	924.654	-319.181	-564.349	1290.74	-296.152	-585.127	1293.92	-12.2981	-576.864	903.318	-29.8926	-553.506
38	0	1094.87	-160.609	-609.799	924.649	-319.183	-564.357	1290.74	-296.17	-585.125	1293.93	-12.2983	-576.851	903.322	-29.888	-553.506
39	0	1094.86	-160.607	-609.797	924.648	-319.18	-564.363	1290.74	-296.163	-585.125	1293.94	-12.2891	-576.849	903.325	-29.891	-553.506
40	0	1094.87	-160.61	-609.796	924.666	-319.174	-564.365	1290.73	-296.166	-585.127	1293.94	-12.2838	-576.836	903.321	-29.8924	-553.505
41	0	1094.87	-160.609	-609.791	924.672	-319.168	-564.378	1290.73	-296.178	-585.122	1293.94	-12.2819	-576.826	903.322	-29.8862	-553.509
42	0	1094.88	-160.608	-609.795	924.666	-319.187	-564.385	1290.76	-296.159	-585.12	1293.94	-12.2859	-576.819	903.325	-29.8903	-553.509
43	0	1094.9	-160.574	-609.796	924.667	-319.183	-564.396	1290.77	-296.148	-585.123	1293.95	-12.2842	-576.807	903.334	-29.8811	-553.516
44	0	1094.92	-160.549	-609.798	924.673	-319.181	-564.402	1290.77	-296.16	-585.121	1293.95	-12.2818	-576.806	903.334	-29.885	-553.519
45	0	1094.91	-160.575	-609.796	924.692	-319.173	-564.411	1290.78	-296.147	-585.117	1293.95	-12.2757	-576.796	903.332	-29.8944	-553.519
46	0	1094.92	-160.572	-609.799	924.692	-319.175	-564.412	1290.78	-296.143	-585.107	1293.95	-12.2844	-576.787	903.333	-29.893	-553.526
47	0	1094.93	-160.549	-609.801	924.687	-319.175	-564.418	1290.78	-296.142	-585.11	1293.97	-12.2712	-576.784	903.339	-29.8905	-553.529
48	0	1094.93	-160.564	-609.806	924.691	-319.177	-564.428	1290.77	-296.155	-585.106	1293.97	-12.2657	-576.783	903.335	-29.898	-553.533
49	0	1094.93	-160.554	-609.803	924.693	-319.17	-564.434	1290.78	-296.147	-585.11	1293.97	-12.2692	-576.778	903.336	-29.8971	-553.535
50	0	1094.94	-160.548	-609.804	924.689	-319.181	-564.436	1290.79	-296.124	-585.111	1293.97	-12.2647	-576.775	903.343	-29.8919	-553.534
51	0	1094.95	-160.535	-609.808	924.685	-319.169	-564.437	1290.77	-296.142	-585.107	1293.96	-12.274	-576.775	903.341	-29.8928	-553.537
52	0	1094.94	-160.544	-609.806	924.679	-319.176	-564.438	1290.78	-296.132	-585.108	1293.97	-12.2702	-576.77	903.339	-29.8883	-553.538
53	0	1094.94	-160.545	-609.804	924.692	-319.161	-564.444	1290.75	-296.161	-585.102	1293.97	-12.2744	-576.771	903.345	-29.8849	-553.545
54	0	1094.94	-160.543	-609.806	924.679	-319.172	-564.446	1290.77	-296.147	-585.103	1293.97	-12.2711	-576.776	903.344	-29.8889	-553.547
55	0	1094.94	-160.558	-609.805	924.695	-319.164	-564.442	1290.79	-296.113	-585.101	1293.97	-12.2786	-576.774	903.342	-29.8954	-553.549
56	0	1094.94	-160.553	-609.803	924.693	-319.167	-564.439	1290.76	-296.154	-585.095	1293.97	-12.2814	-576.773	903.34	-29.8935	-553.553
57	0	1094.93	-160.556	-609.803	924.689	-319.168	-564.433	1290.78	-296.13	-585.093	1293.96	-12.286	-576.777	903.34	-29.8909	-553.554
58	0	1094.93	-160.582	-609.806	924.696	-319.175	-564.431	1290.77	-296.139	-585.097	1293.97	-12.2715	-576.785	903.345	-29.8891	-553.555
59	0	1094.93	-160.575	-609.804	924.697	-319.166	-564.425	1290.77	-296.152	-585.09	1293.96	-12.2766	-576.785	903.341	-29.8912	-553.559
60	0	1094.94	-160.563	-609.803	924.692	-319.164	-564.426	1290.78	-296.128	-585.097	1293.97	-12.2692	-576.791	903.343	-29.8885	-553.556
61	0	1094.92	-160.583	-609.803	924.693	-319.169	-564.418	1290.77	-296.137	-585.091	1293.96	-12.2745	-576.801	903.34	-29.8904	-553.557
62	0	1094.93	-160.555	-609.807	924.672	-319.188	-564.408	1290.76	-296.151	-585.092	1293.95	-12.2766	-576.806	903.344	-29.8888	-553.552
63	0	1094.93	-160.558	-609.808	924.683	-319.154	-564.397	1290.75	-296.148	-585.093	1293.95	-12.2883	-576.811	903.339	-29.8884	-553.55
64	0	1094.92	-160.567	-609.804	924.677	-319.162	-564.391	1290.75	-296.145	-585.093	1293.95	-12.2786	-576.821	903.336	-29.8857	-553.554
65	0	1094.88	-160.605	-609.805	924.673	-319.163	-564.388	1290.73	-296.17	-585.092	1293.95	-12.2807	-576.834	903.33	-29.8884	-553.558
66	0	1094.88	-160.61	-609.803	924.661	-319.174	-564.38	1290.73	-296.172	-585.089	1293.94	-12.2898	-576.839	903.329	-29.887	-553.557
