Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1625.61	-639.386	-216.337	1467.03	-807.386	-163.848	1823.82	-735.534	-126.556	1797.29	-459.889	-186.454	1414.23	-530.308	-227.642
2	0	1625.61	-639.381	-216.336	1466.67	-807.514	-164.27	1823.83	-735.525	-126.561	1797.27	-459.896	-186.448	1414.23	-530.292	-227.64
3	0	1625.61	-639.38	-216.337	1466.99	-807.348	-163.849	1823.85	-735.557	-126.543	1797.29	-459.898	-186.435	1414.23	-530.294	-227.633
4	0	1625.61	-639.38	-216.348	1466.66	-807.505	-164.276	1823.82	-735.529	-126.558	1797.28	-459.897	-186.438	1414.23	-530.295	-227.632
5	0	1625.59	-639.374	-216.346	1466.82	-807.341	-163.953	1823.86	-735.547	-126.576	1797.28	-459.889	-186.443	1414.23	-530.27	-227.628
6	0	1625.59	-639.378	-216.357	1466.66	-807.518	-164.279	1823.91	-735.544	-126.581	1797.26	-459.914	-186.449	1414.24	-530.243	-227.619
7	0	1625.57	-639.373	-216.346	1466.93	-807.406	-163.919	1823.92	-735.518	-126.587	1797.27	-459.909	-186.45	1414.24	-530.231	-227.61
8	0	1625.58	-639.383	-216.343	1466.99	-807.464	-163.927	1823.95	-735.504	-126.59	1797.25	-459.928	-186.439	1414.24	-530.214	-227.592
9	0	1625.55	-639.386	-216.349	1466.94	-807.451	-163.947	1824.03	-735.493	-126.597	1797.23	-459.949	-186.448	1414.23	-530.182	-227.58
10	0	1625.55	-639.385	-216.357	1466.95	-807.668	-164.193	1824.08	-735.483	-126.607	1797.24	-459.956	-186.454	1414.24	-530.181	-227.571
11	0	1625.55	-639.38	-216.353	1466.63	-807.532	-164.256	1824.12	-735.477	-126.621	1797.23	-459.951	-186.465	1414.23	-530.171	-227.564
12	0	1625.53	-639.391	-216.356	1466.91	-807.664	-164.181	1824.14	-735.483	-126.634	1797.23	-459.972	-186.467	1414.22	-530.154	-227.549
13	0	1625.53	-639.383	-216.345	1466.8	-807.47	-164.012	1824.15	-735.492	-126.638	1797.2	-459.988	-186.481	1414.22	-530.147	-227.537
14	0	1625.51	-639.38	-216.344	1466.88	-807.646	-164.166	1824.18	-735.498	-126.635	1797.2	-459.983	-186.481	1414.23	-530.133	-227.531
15	0	1625.5	-639.376	-216.356	1466.71	-807.415	-164.017	1824.18	-735.484	-126.659	1797.24	-459.997	-186.492	1414.22	-530.12	-227.519
16	0	1625.5	-639.377	-216.353	1466.82	-807.468	-163.993	1824.17	-735.497	-126.671	1797.2	-459.996	-186.511	1414.22	-530.105	-227.513
17	0	1625.5	-639.38	-216.363	1466.83	-807.478	-163.993	1824.17	-735.51	-126.681	1797.24	-459.963	-186.528	1414.2	-530.115	-227.517
18	0	1625.5	-639.385	-216.352	1466.7	-807.7	-164.361	1824.18	-735.532	-126.677	1797.21	-459.989	-186.535	1414.21	-530.113	-227.51
19	0	1625.48	-639.391	-216.362	1466.84	-807.633	-164.143	1824.13	-735.538	-126.681	1797.25	-459.989	-186.541	1414.2	-530.107	-227.502
20	0	1625.48	-639.396	-216.35	1466.71	-807.426	-163.979	1824.14	-735.514	-126.688	1797.25	-459.983	-186.568	1414.2	-530.128	-227.502
21	0	1625.48	-639.404	-216.354	1466.57	-807.498	-164.184	1824.13	-735.528	-126.689	1797.25	-459.982	-186.553	1414.19	-530.129	-227.5
22	0	1625.48	-639.405	-216.351	1466.72	-807.415	-163.951	1824.16	-735.554	-126.686	1797.22	-459.982	-186.591	1414.18	-530.135	-227.503
23	0	1625.47	-639.415	-216.353	1466.73	-807.428	-163.941	1824.12	-735.526	-126.687	1797.21	-460.007	-186.596	1414.18	-530.149	-227.505
24	0	1625.48	-639.419	-216.344	1466.84	-807.499	-163.917	1824.16	-735.546	-126.67	1797.23	-459.997	-186.6	1414.18	-530.154	-227.516
25	0	1625.47	-639.424	-216.349	1466.82	-807.636	-164.092	1824.15	-735.54	-126.67	1797.23	-460.015	-186.603	1414.18	-530.172	-227.516
26	0	1625.48	-639.429	-216.34	1466.71	-807.714	-164.282	1824.08	-735.532	-126.675	1797.22	-460.005	-186.612	1414.19	-530.166	-227.52
27	0	1625.49	-639.432	-216.349	1466.78	-807.462	-163.907	1824.11	-735.507	-126.657	1797.23	-459.996	-186.615	1414.19	-530.166	-227.532
28	0	1625.5	-639.434	-216.349	1466.71	-807.717	-164.288	1824.12	-735.507	-126.635	1797.25	-460.006	-186.606	1414.19	-530.187	-227.539
29	0	1625.5	-639.436	-216.347	1466.81	-807.468	-163.907	1824.14	-735.475	-126.627	1797.25	-459.985	-186.608	1414.19	-530.176	-227.55
30	0	1625.51	-639.435	-216.333	1466.8	-807.481	-163.913	1824.1	-735.447	-126.634	1797.25	-459.983	-186.616	1414.2	-530.185	-227.554
31	0	1625.51	-639.426	-216.33	1466.87	-807.656	-164.085	1824.11	-735.446	-126.616	1797.25	-459.99	-186.607	1414.2	-530.184	-227.564
32	0	1625.51	-639.434	-216.338	1466.83	-807.49	-163.899	1824.12	-735.45	-126.6	1797.25	-460.007	-186.593	1414.21	-530.188	-227.572
33	0	1625.52	-639.436	-216.334	1466.82	-807.471	-163.907	1824.15	-735.471	-126.585	1797.25	-459.98	-186.592	1414.21	-530.194	-227.577
34	0	1625.52	-639.428	-216.337	1466.83	-807.501	-163.918	1824.16	-735.482	-126.576	1797.23	-460	-186.589	1414.22	-530.175	-227.584
35	0	1625.52	-639.435	-216.338	1466.79	-807.474	-163.943	1824.12	-735.448	-126.583	1797.23	-459.983	-186.579	1414.22	-530.196	-227.588
36	0	1625.55	-639.429	-216.333	1466.64	-807.554	-164.175	1824.14	-735.441	-126.58	1797.23	-459.99	-186.562	1414.22	-530.203	-227.593
37	0	1625.53	-639.429	-216.334	1466.89	-807.542	-163.94	1824.14	-735.448	-126.569	1797.23	-459.976	-186.545	1414.22	-530.194	-227.596
38	0	1625.55	-639.434	-216.334	1466.86	-807.525	-163.964	1824.17	-735.44	-126.559	1797.25	-459.971	-186.535	1414.23	-530.194	-227.603
39	0	1625.54	-639.414	-216.338	1466.8	-807.765	-164.327	1824.19	-735.444	-126.554	1797.22	-459.98	-186.514	1414.23	-530.193	-227.603
40	0	1625.55	-639.42	-216.337	1466.82	-807.489	-163.986	1824.19	-735.461	-126.554	1797.22	-459.976	-186.501	1414.24	-530.194	-227.605
41	0	1625.55	-639.408	-216.352	1466.91	-807.553	-163.994	1824.16	-735.443	-126.573	1797.23	-459.947	-186.505	1414.24	-530.182	-227.607
