Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1455.74	-245.088	-155.722	1260.73	-377.919	-132.565	1622.88	-393.519	-71.4171	1660.59	-113.732	-95.4262	1275.05	-89.5461	-160.543
2	0	1455.69	-245.045	-155.735	1260.65	-377.842	-132.549	1622.81	-393.537	-71.5408	1660.59	-113.768	-95.4742	1275.04	-89.4608	-160.447
3	0	1455.61	-245.002	-155.756	1260.55	-377.759	-132.525	1622.74	-393.559	-71.6634	1660.58	-113.792	-95.5428	1274.99	-89.3773	-160.337
4	0	1455.53	-244.934	-155.772	1260.44	-377.68	-132.488	1622.66	-393.57	-71.8046	1660.54	-113.804	-95.6185	1274.93	-89.2824	-160.213
5	0	1455.43	-244.873	-155.806	1260.33	-377.574	-132.453	1622.57	-393.591	-71.9697	1660.5	-113.815	-95.7056	1274.87	-89.179	-160.082
6	0	1455.3	-244.798	-155.828	1260.21	-377.458	-132.428	1622.46	-393.603	-72.13	1660.44	-113.823	-95.8128	1274.78	-89.0797	-159.957
7	0	1455.18	-244.72	-155.856	1260.08	-377.342	-132.397	1622.35	-393.597	-72.3295	1660.38	-113.812	-95.9207	1274.69	-88.9613	-159.825
8	0	1455.05	-244.616	-155.875	1259.94	-377.238	-132.361	1622.25	-393.591	-72.5377	1660.29	-113.788	-96.033	1274.6	-88.8319	-159.682
9	0	1454.89	-244.55	-155.905	1259.78	-377.157	-132.31	1622.12	-393.566	-72.7454	1660.21	-113.749	-96.1508	1274.47	-88.7031	-159.541
10	0	1454.74	-244.468	-155.945	1259.63	-377.047	-132.266	1621.98	-393.54	-72.9514	1660.09	-113.711	-96.2593	1274.31	-88.6088	-159.382
11	0	1454.57	-244.422	-155.965	1259.49	-376.907	-132.211	1621.87	-393.487	-73.1612	1659.98	-113.641	-96.3852	1274.12	-88.5074	-159.195
12	0	1454.4	-244.34	-155.991	1259.34	-376.806	-132.157	1621.8	-393.41	-73.3583	1659.82	-113.587	-96.4983	1273.94	-88.3982	-159.016
13	0	1454.2	-244.212	-156.015	1259.18	-376.732	-132.089	1621.69	-393.317	-73.5998	1659.7	-113.498	-96.6142	1273.74	-88.3021	-158.834
14	0	1454	-244.338	-156.133	1259.03	-376.643	-132.042	1621.62	-393.186	-73.8513	1659.57	-113.37	-96.7409	1273.59	-88.1797	-158.691
15	0	1453.84	-244.244	-156.159	1258.91	-376.543	-131.992	1621.49	-393.099	-74.0658	1659.42	-113.247	-96.8553	1273.43	-88.0518	-158.527
16	0	1453.65	-244.154	-156.179	1258.78	-376.48	-131.94	1621.44	-392.931	-74.2894	1659.25	-113.123	-96.9654	1273.18	-88.009	-158.339
17	0	1453.46	-243.994	-156.201	1258.66	-376.408	-131.899	1621.35	-392.804	-74.4961	1659.1	-112.938	-97.0841	1272.97	-87.9201	-158.153
18	0	1453.3	-243.853	-156.242	1258.52	-376.383	-131.862	1621.29	-392.652	-74.7009	1658.95	-112.768	-97.1936	1272.73	-87.8625	-157.992
19	0	1453.13	-243.706	-156.265	1258.4	-376.321	-131.832	1621.21	-392.505	-74.8889	1658.79	-112.605	-97.2745	1272.52	-87.7953	-157.843
20	0	1452.98	-243.556	-156.292	1258.31	-376.259	-131.82	1621.16	-392.349	-75.0709	1658.62	-112.447	-97.3575	1272.35	-87.6969	-157.71
21	0	1452.84	-243.429	-156.313	1258.21	-376.228	-131.788	1621.09	-392.214	-75.2379	1658.48	-112.267	-97.4457	1272.15	-87.641	-157.578
22	0	1452.7	-243.329	-156.347	1258.12	-376.199	-131.775	1621.05	-392.063	-75.4098	1658.33	-112.094	-97.5166	1271.93	-87.6088	-157.434
23	0	1452.57	-243.235	-156.373	1258.02	-376.183	-131.753	1620.98	-391.981	-75.5451	1658.19	-111.914	-97.5777	1271.73	-87.5468	-157.289
24	0	1452.45	-243.121	-156.382	1257.94	-376.137	-131.722	1620.93	-391.863	-75.7005	1658.05	-111.76	-97.6568	1271.54	-87.5154	-157.164
25	0	1452.31	-243.059	-156.386	1257.88	-376.129	-131.7	1620.89	-391.763	-75.8239	1657.89	-111.673	-97.7091	1271.37	-87.4858	-157.065
26	0	1452.22	-242.963	-156.393	1257.82	-376.097	-131.665	1620.84	-391.679	-75.9471	1657.77	-111.552	-97.7816	1271.23	-87.4467	-156.988
27	0	1452.14	-242.868	-156.401	1257.8	-376.068	-131.648	1620.79	-391.592	-76.0351	1657.68	-111.449	-97.8288	1271.1	-87.4285	-156.917
28	0	1452.03	-242.826	-156.426	1257.77	-376.043	-131.623	1620.8	-391.475	-76.1161	1657.57	-111.372	-97.8629	1271	-87.4024	-156.869
29	0	1451.97	-242.759	-156.436	1257.73	-376.041	-131.599	1620.79	-391.386	-76.1902	1657.48	-111.294	-97.9069	1270.91	-87.3898	-156.827
30	0	1451.93	-242.71	-156.443	1257.71	-376.043	-131.586	1620.76	-391.346	-76.2299	1657.43	-111.229	-97.9387	1270.86	-87.3567	-156.801
31	0	1451.91	-242.685	-156.446	1257.69	-376.06	-131.574	1620.77	-391.305	-76.2547	1657.4	-111.159	-97.9723	1270.82	-87.3528	-156.782
32	0	1451.87	-242.71	-156.444	1257.68	-376.06	-131.552	1620.75	-391.289	-76.2633	1657.37	-111.157	-97.9864	1270.79	-87.3504	-156.781
33	0	1451.86	-242.727	-156.449	1257.68	-376.068	-131.547	1620.74	-391.294	-76.2624	1657.36	-111.153	-97.9985	1270.8	-87.3503	-156.793
34	0	1451.88	-242.729	-156.455	1257.69	-376.078	-131.54	1620.76	-391.297	-76.2412	1657.37	-111.193	-98.0104	1270.81	-87.3741	-156.81
35	0	1451.91	-242.77	-156.451	1257.72	-376.09	-131.54	1620.79	-391.325	-76.2028	1657.4	-111.236	-97.9953	1270.84	-87.4018	-156.845
36	0	1451.94	-242.828	-156.442	1257.74	-376.1	-131.541	1620.79	-391.386	-76.1382	1657.44	-111.31	-97.9833	1270.9	-87.4306	-156.883
37	0	1452	-242.913	-156.426	1257.77	-376.122	-131.542	1620.78	-391.487	-76.0652	1657.51	-111.382	-97.9618	1270.96	-87.4794	-156.94
38	0	1452.07	-242.983	-156.403	1257.82	-376.137	-131.563	1620.8	-391.579	-75.9806	1657.6	-111.471	-97.9262	1271.03	-87.558	-156.99
39	0	1452.17	-243.059	-156.404	1257.85	-376.195	-131.586	1620.84	-391.651	-75.874	1657.7	-111.555	-97.8854	1271.16	-87.5935	-157.073
40	0	1452.29	-243.12	-156.405	1257.92	-376.213	-131.616	1620.9	-391.764	-75.7278	1657.84	-111.622	-97.8294	1271.28	-87.6433	-157.162
41	0	1452.42	-243.196	-156.387	1257.99	-376.258	-131.639	1620.94	-391.843	-75.6071	1657.98	-111.729	-97.7644	1271.45	-87.6737	-157.26
42	0	1452.56	-243.274	-156.383	1258.06	-376.277	-131.674	1620.99	-391.958	-75.4585	1658.12	-111.876	-97.6819	1271.64	-87.7324	-157.386
43	0	1452.69	-243.399	-156.344	1258.14	-376.321	-131.701	1621.06	-392.048	-75.3272	1658.27	-112.043	-97.5915	1271.83	-87.7653	-157.512
44	0	1452.83	-243.492	-156.325	1258.24	-376.349	-131.745	1621.14	-392.14	-75.186	1658.41	-112.205	-97.5111	1272.05	-87.7896	-157.652
45	0	1452.97	-243.603	-156.304	1258.35	-376.373	-131.795	1621.2	-392.27	-75.0252	1658.55	-112.361	-97.4092	1272.26	-87.8164	-157.784
46	0	1453.12	-243.705	-156.28	1258.46	-376.417	-131.836	1621.25	-392.422	-74.8624	1658.71	-112.52	-97.3032	1272.44	-87.9004	-157.902
