Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1655.08	214.11	-386.529	1473.56	63.5588	-406.873	1832.85	63.4757	-331.02	1844.58	343.561	-285.304	1461.14	350.596	-363.764
2	0	1655.1	214.109	-386.527	1473.57	63.5612	-406.885	1832.86	63.4657	-331	1844.59	343.555	-285.283	1461.14	350.596	-363.779
3	0	1655.11	214.105	-386.521	1473.59	63.5627	-406.893	1832.87	63.4632	-330.983	1844.61	343.557	-285.267	1461.16	350.606	-363.799
4	0	1655.12	214.101	-386.518	1473.59	63.5672	-406.903	1832.87	63.458	-330.958	1844.6	343.541	-285.248	1461.18	350.604	-363.817
5	0	1655.14	214.102	-386.511	1473.6	63.5721	-406.916	1832.88	63.4543	-330.938	1844.62	343.532	-285.228	1461.19	350.618	-363.836
6	0	1655.16	214.116	-386.514	1473.62	63.5783	-406.925	1832.88	63.4497	-330.909	1844.6	343.527	-285.192	1461.2	350.614	-363.853
7	0	1655.16	214.105	-386.502	1473.63	63.58	-406.932	1832.89	63.4488	-330.885	1844.62	343.521	-285.173	1461.22	350.619	-363.872
8	0	1655.18	214.111	-386.503	1473.64	63.5846	-406.94	1832.9	63.4538	-330.867	1844.63	343.521	-285.156	1461.23	350.621	-363.888
9	0	1655.2	214.114	-386.496	1473.65	63.5895	-406.952	1832.91	63.443	-330.842	1844.63	343.521	-285.13	1461.24	350.63	-363.902
10	0	1655.21	214.119	-386.493	1473.67	63.5936	-406.959	1832.92	63.445	-330.825	1844.63	343.511	-285.116	1461.25	350.618	-363.919
11	0	1655.23	214.126	-386.493	1473.67	63.5746	-406.966	1832.92	63.4456	-330.804	1844.65	343.505	-285.092	1461.26	350.628	-363.935
12	0	1655.23	214.117	-386.488	1473.68	63.5692	-406.974	1832.93	63.4412	-330.785	1844.65	343.504	-285.081	1461.27	350.635	-363.95
13	0	1655.24	214.121	-386.49	1473.67	63.5669	-406.978	1832.93	63.4369	-330.766	1844.64	343.496	-285.062	1461.28	350.641	-363.963
14	0	1655.25	214.109	-386.482	1473.69	63.5728	-406.982	1832.93	63.434	-330.751	1844.64	343.496	-285.052	1461.29	350.648	-363.975
15	0	1655.25	214.108	-386.481	1473.69	63.5711	-406.986	1832.93	63.4282	-330.739	1844.65	343.488	-285.045	1461.29	350.634	-363.983
16	0	1655.26	214.113	-386.484	1473.69	63.5685	-406.988	1832.94	63.4234	-330.727	1844.66	343.501	-285.037	1461.3	350.631	-363.994
17	0	1655.26	214.104	-386.482	1473.7	63.5666	-406.989	1832.95	63.4304	-330.728	1844.65	343.488	-285.044	1461.31	350.649	-364.003
18	0	1655.27	214.109	-386.481	1473.7	63.5654	-406.99	1832.94	63.4201	-330.716	1844.65	343.484	-285.036	1461.31	350.641	-364.006
19	0	1655.27	214.109	-386.483	1473.7	63.5679	-406.991	1832.95	63.4283	-330.718	1844.65	343.491	-285.035	1461.31	350.642	-364.011
20	0	1655.27	214.106	-386.482	1473.7	63.5627	-406.991	1832.95	63.4306	-330.714	1844.65	343.498	-285.033	1461.31	350.648	-364.014
21	0	1655.27	214.105	-386.485	1473.71	63.5617	-406.991	1832.95	63.4336	-330.721	1844.66	343.499	-285.041	1461.32	350.644	-364.015
22	0	1655.26	214.103	-386.486	1473.7	63.5551	-406.985	1832.95	63.4454	-330.726	1844.65	343.497	-285.051	1461.31	350.636	-364.01
23	0	1655.26	214.101	-386.488	1473.7	63.5506	-406.978	1832.94	63.4267	-330.725	1844.64	343.498	-285.046	1461.31	350.642	-364.009
24	0	1655.26	214.118	-386.489	1473.7	63.5573	-406.976	1832.94	63.4343	-330.734	1844.64	343.504	-285.063	1461.3	350.629	-364
25	0	1655.25	214.106	-386.484	1473.69	63.5569	-406.972	1832.94	63.4356	-330.741	1844.64	343.503	-285.063	1461.29	350.629	-363.993
26	0	1655.24	214.112	-386.491	1473.69	63.5575	-406.962	1832.93	63.4338	-330.75	1844.63	343.51	-285.075	1461.28	350.634	-363.982
27	0	1655.23	214.11	-386.489	1473.68	63.5512	-406.956	1832.93	63.4543	-330.774	1844.63	343.522	-285.09	1461.27	350.619	-363.972
28	0	1655.22	214.119	-386.497	1473.68	63.5704	-406.951	1832.93	63.4551	-330.785	1844.62	343.524	-285.103	1461.26	350.627	-363.96
29	0	1655.22	214.132	-386.497	1473.68	63.5755	-406.945	1832.93	63.4599	-330.802	1844.62	343.534	-285.121	1461.24	350.617	-363.938
30	0	1655.19	214.115	-386.491	1473.67	63.5748	-406.936	1832.92	63.4677	-330.82	1844.61	343.522	-285.137	1461.23	350.605	-363.925
31	0	1655.17	214.118	-386.491	1473.66	63.5739	-406.926	1832.9	63.4573	-330.832	1844.61	343.533	-285.15	1461.22	350.607	-363.91
32	0	1655.17	214.124	-386.497	1473.65	63.5764	-406.922	1832.9	63.4654	-330.848	1844.58	343.528	-285.152	1461.21	350.606	-363.895
33	0	1655.16	214.132	-386.498	1473.63	63.5727	-406.91	1832.9	63.4753	-330.871	1844.59	343.529	-285.172	1461.2	350.616	-363.877
34	0	1655.15	214.14	-386.503	1473.63	63.5834	-406.908	1832.89	63.4793	-330.891	1844.58	343.534	-285.191	1461.19	350.611	-363.863
35	0	1655.13	214.133	-386.504	1473.62	63.5802	-406.9	1832.89	63.4785	-330.911	1844.56	343.529	-285.187	1461.18	350.603	-363.841
