Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1217.5	268.863	-961.239	1057.68	96.2805	-987.743	1420.91	142.087	-966.538	1402.02	405.682	-862.429	1014.63	362.642	-881.165
2	0	1217.52	268.855	-961.246	1057.67	96.2682	-987.733	1420.9	142.091	-966.548	1402.01	405.68	-862.432	1014.62	362.627	-881.146
3	0	1217.52	268.844	-961.236	1057.68	96.2544	-987.732	1420.9	142.095	-966.563	1402.01	405.684	-862.435	1014.62	362.604	-881.135
4	0	1217.52	268.84	-961.239	1057.68	96.2405	-987.726	1420.9	142.1	-966.571	1402	405.689	-862.435	1014.61	362.585	-881.119
5	0	1217.5	268.837	-961.236	1057.67	96.2265	-987.724	1420.9	142.09	-966.581	1402	405.684	-862.433	1014.61	362.56	-881.102
6	0	1217.47	268.826	-961.235	1057.68	96.219	-987.725	1420.88	142.1	-966.594	1401.99	405.677	-862.435	1014.6	362.546	-881.083
7	0	1217.43	268.829	-961.234	1057.69	96.2056	-987.72	1420.86	142.093	-966.616	1401.98	405.671	-862.435	1014.59	362.522	-881.058
8	0	1217.41	268.824	-961.227	1057.69	96.2008	-987.718	1420.86	142.097	-966.624	1401.98	405.665	-862.43	1014.59	362.5	-881.034
9	0	1217.36	268.815	-961.225	1057.69	96.1786	-987.713	1420.87	142.104	-966.635	1401.97	405.671	-862.428	1014.59	362.477	-881.013
10	0	1217.35	268.813	-961.222	1057.69	96.1659	-987.713	1420.83	142.093	-966.656	1401.97	405.657	-862.429	1014.59	362.451	-880.991
11	0	1217.32	268.803	-961.216	1057.67	96.1553	-987.708	1420.83	142.096	-966.672	1401.96	405.645	-862.422	1014.58	362.44	-880.97
12	0	1217.29	268.793	-961.216	1057.69	96.1421	-987.703	1420.83	142.089	-966.68	1401.95	405.652	-862.421	1014.59	362.411	-880.95
13	0	1217.3	268.782	-961.208	1057.67	96.1334	-987.703	1420.83	142.089	-966.694	1401.95	405.63	-862.418	1014.58	362.387	-880.931
14	0	1217.27	268.762	-961.207	1057.67	96.1102	-987.696	1420.82	142.08	-966.708	1401.94	405.616	-862.412	1014.59	362.358	-880.919
15	0	1217.28	268.759	-961.202	1057.68	96.1022	-987.699	1420.8	142.079	-966.717	1401.94	405.61	-862.406	1014.58	362.332	-880.894
16	0	1217.27	268.763	-961.195	1057.67	96.0905	-987.7	1420.82	142.081	-966.728	1401.94	405.602	-862.405	1014.58	362.314	-880.881
17	0	1217.27	268.747	-961.192	1057.68	96.0785	-987.705	1420.81	142.086	-966.742	1401.95	405.596	-862.391	1014.57	362.287	-880.859
18	0	1217.26	268.732	-961.192	1057.66	96.0625	-987.708	1420.81	142.077	-966.749	1401.94	405.589	-862.387	1014.58	362.273	-880.84
19	0	1217.26	268.732	-961.186	1057.66	96.065	-987.705	1420.81	142.071	-966.76	1401.93	405.576	-862.378	1014.57	362.255	-880.823
20	0	1217.28	268.726	-961.181	1057.66	96.0574	-987.716	1420.81	142.073	-966.768	1401.93	405.57	-862.366	1014.58	362.233	-880.799
21	0	1217.28	268.714	-961.169	1057.65	96.0477	-987.718	1420.82	142.077	-966.778	1401.95	405.565	-862.355	1014.58	362.223	-880.778
