Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1725.52	-61.8105	-526.407	1533.26	-199.492	-543.817	1877.68	-209.288	-414.653	1910.89	71.6668	-424.798	1545.04	89.9406	-562.154
2	0	1725.52	-61.8144	-526.417	1533.25	-199.464	-543.831	1877.66	-209.307	-414.655	1910.91	71.6013	-424.802	1545.07	89.9657	-562.151
3	0	1725.37	-61.6698	-526.335	1533.23	-199.44	-543.841	1877.56	-208.802	-414.452	1910.94	71.5598	-424.795	1545.01	90.1516	-562.074
4	0	1725.37	-61.6728	-526.326	1533.22	-199.404	-543.845	1877.63	-209.364	-414.658	1910.97	71.5192	-424.78	1545.04	90.1891	-562.057
5	0	1725.39	-61.6758	-526.325	1533.21	-199.373	-543.847	1877.61	-209.394	-414.661	1910.99	71.4866	-424.754	1545.06	90.2036	-562.039
6	0	1725.39	-61.6934	-526.328	1533.19	-199.346	-543.857	1877.76	-209.68	-415.018	1911	71.4519	-424.736	1545.08	90.2217	-562.031
7	0	1725.39	-61.6896	-526.332	1533.18	-199.321	-543.867	1877.54	-209.536	-414.689	1911	71.4186	-424.721	1545.11	90.2594	-562.021
8	0	1725.38	-61.6872	-526.336	1533.18	-199.29	-543.88	1877.3	-209.881	-414.683	1911.01	71.3946	-424.704	1545.12	90.2827	-562.011
9	0	1725.38	-61.6941	-526.328	1533.17	-199.277	-543.882	1877.46	-209.245	-414.603	1911.01	71.3806	-424.689	1545.14	90.3069	-562.001
10	0	1725.38	-61.6824	-526.324	1533.17	-199.274	-543.892	1877.49	-209.648	-414.727	1911.01	71.3663	-424.669	1545.14	90.3129	-561.987
11	0	1725.38	-61.6836	-526.32	1533.17	-199.274	-543.899	1877.28	-209.921	-414.708	1911.01	71.3638	-424.662	1545.14	90.3184	-561.981
12	0	1725.37	-61.6927	-526.323	1533.18	-199.277	-543.907	1877.47	-209.69	-414.736	1910.99	71.3602	-424.642	1545.14	90.329	-561.973
13	0	1725.37	-61.685	-526.326	1533.19	-199.278	-543.915	1877.3	-209.917	-414.728	1910.98	71.3715	-424.633	1545.13	90.3242	-561.966
14	0	1725.37	-61.668	-526.32	1533.2	-199.278	-543.918	1877.46	-209.7	-414.741	1910.96	71.385	-424.618	1545.11	90.3257	-561.951
15	0	1725.36	-61.6453	-526.314	1533.2	-199.289	-543.921	1877.48	-209.672	-414.76	1910.95	71.4106	-424.614	1545.08	90.3215	-561.931
16	0	1725.33	-61.6466	-526.308	1533.21	-199.285	-543.929	1877.5	-209.645	-414.792	1910.92	71.4378	-424.608	1545.06	90.3356	-561.922
17	0	1725.33	-61.6076	-526.324	1533.2	-199.297	-543.939	1877.5	-209.62	-414.81	1910.89	71.4721	-424.622	1545.01	90.322	-561.919
18	0	1725.3	-61.5846	-526.325	1533.19	-199.285	-543.948	1877.48	-209.557	-414.788	1910.85	71.5085	-424.621	1544.97	90.316	-561.911
19	0	1725.28	-61.5614	-526.324	1533.19	-199.291	-543.946	1877.49	-209.501	-414.798	1910.82	71.5585	-424.621	1544.92	90.3147	-561.901
20	0	1725.26	-61.5362	-526.317	1533.2	-199.288	-543.941	1877.48	-209.451	-414.79	1910.79	71.6069	-424.609	1544.88	90.3154	-561.888
21	0	1725.25	-61.5066	-526.315	1533.19	-199.309	-543.935	1877.49	-209.406	-414.805	1910.75	71.6585	-424.605	1544.83	90.3052	-561.878
22	0	1725.23	-61.4873	-526.322	1533.19	-199.334	-543.937	1877.56	-209.296	-414.832	1910.71	71.7223	-424.616	1544.77	90.2945	-561.874
23	0	1725.22	-61.4747	-526.333	1533.2	-199.358	-543.938	1877.5	-209.356	-414.838	1910.68	71.7977	-424.626	1544.71	90.2608	-561.876
24	0	1725.21	-61.458	-526.34	1533.22	-199.391	-543.936	1877.51	-209.312	-414.828	1910.66	71.8679	-424.652	1544.67	90.2386	-561.878
25	0	1725.21	-61.4458	-526.34	1533.23	-199.427	-543.924	1877.67	-209.367	-415.046	1910.63	71.9227	-424.663	1544.62	90.1957	-561.879
26	0	1725.19	-61.4431	-526.338	1533.25	-199.457	-543.917	1877.57	-209.201	-414.834	1910.59	71.9835	-424.673	1544.59	90.1665	-561.887
27	0	1725.17	-61.4415	-526.336	1533.27	-199.48	-543.909	1877.59	-209.166	-414.839	1910.56	72.0379	-424.697	1544.55	90.1504	-561.89
28	0	1725.15	-61.4243	-526.335	1533.28	-199.5	-543.898	1877.73	-209.241	-415.053	1910.52	72.0873	-424.712	1544.5	90.1318	-561.892
29	0	1725.14	-61.4126	-526.342	1533.28	-199.505	-543.885	1877.48	-209.265	-414.835	1910.49	72.127	-424.718	1544.47	90.1211	-561.891
30	0	1725.12	-61.3941	-526.341	1533.29	-199.519	-543.88	1877.41	-209.035	-414.701	1910.47	72.188	-424.739	1544.43	90.1043	-561.892
31	0	1725.1	-61.3859	-526.343	1533.27	-199.543	-543.871	1877.51	-209.164	-414.845	1910.44	72.2204	-424.743	1544.4	90.1005	-561.899
32	0	1725.07	-61.376	-526.339	1533.28	-199.535	-543.866	1877.64	-208.952	-414.843	1910.41	72.2521	-424.752	1544.36	90.0974	-561.902
33	0	1725.05	-61.365	-526.341	1533.26	-199.559	-543.857	1877.51	-209.101	-414.837	1910.39	72.2891	-424.772	1544.34	90.1016	-561.906
34	0	1725.04	-61.3556	-526.34	1533.26	-199.561	-543.838	1877.77	-209.01	-415.04	1910.37	72.3194	-424.785	1544.3	90.075	-561.899
35	0	1725.03	-61.3541	-526.339	1533.27	-199.562	-543.826	1877.66	-208.895	-414.844	1910.37	72.3504	-424.802	1544.28	90.0682	-561.903
36	0	1725.04	-61.3476	-526.343	1533.29	-199.574	-543.817	1877.68	-208.897	-414.86	1910.36	72.3621	-424.804	1544.28	90.066	-561.912
37	0	1725.04	-61.3519	-526.345	1533.29	-199.592	-543.817	1877.67	-208.88	-414.838	1910.36	72.3762	-424.818	1544.27	90.0552	-561.916
38	0	1725.04	-61.3604	-526.346	1533.29	-199.599	-543.807	1877.78	-209.011	-415.032	1910.35	72.3807	-424.83	1544.26	90.0251	-561.924
39	0	1725.04	-61.3662	-526.348	1533.3	-199.611	-543.795	1877.6	-208.737	-414.716	1910.36	72.3745	-424.843	1544.26	90.0268	-561.93
40	0	1725.05	-61.3785	-526.346	1533.31	-199.615	-543.785	1877.8	-208.993	-415.023	1910.37	72.3666	-424.853	1544.28	90.0209	-561.934
41	0	1725.05	-61.3893	-526.342	1533.3	-199.63	-543.776	1877.7	-208.89	-414.831	1910.38	72.3549	-424.853	1544.29	90.0253	-561.94
42	0	1725.05	-61.3952	-526.343	1533.29	-199.619	-543.772	1877.72	-208.875	-414.834	1910.39	72.3305	-424.855	1544.3	90.0254	-561.936
43	0	1725.05	-61.4011	-526.341	1533.28	-199.61	-543.766	1877.55	-209.08	-414.808	1910.4	72.3047	-424.855	1544.31	90.0301	-561.938
44	0	1725.06	-61.4029	-526.34	1533.27	-199.598	-543.77	1877.54	-209.099	-414.807	1910.42	72.2826	-424.853	1544.34	90.0464	-561.94
45	0	1725.07	-61.4084	-526.346	1533.26	-199.57	-543.781	1877.52	-209.129	-414.814	1910.44	72.2401	-424.835	1544.37	90.0641	-561.942
46	0	1725.09	-61.4126	-526.341	1533.25	-199.553	-543.784	1877.5	-209.173	-414.815	1910.46	72.2052	-424.826	1544.4	90.0902	-561.938
47	0	1725.1	-61.4192	-526.342	1533.24	-199.537	-543.784	1877.64	-209.034	-414.842	1910.48	72.1664	-424.81	1544.42	90.0948	-561.936
48	0	1725.11	-61.4312	-526.34	1533.24	-199.504	-543.789	1877.71	-209.204	-415.012	1910.51	72.1198	-424.803	1544.45	90.1068	-561.933
49	0	1725.13	-61.4459	-526.339	1533.23	-199.5	-543.797	1877.49	-208.952	-414.68	1910.55	72.0862	-424.813	1544.49	90.1097	-561.931
