Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1253.29	-709.656	-387.272	1063.93	-837.174	-325.025	1427.53	-825.558	-271.437	1454.79	-561.56	-369.477	1067.06	-566.721	-428.09
2	0	1253.28	-709.66	-387.272	1063.92	-837.165	-325.015	1427.54	-825.575	-271.439	1454.8	-561.578	-369.49	1067.07	-566.715	-428.089
3	0	1253.65	-709.504	-387.604	1063.91	-837.162	-325.015	1427.52	-825.593	-271.443	1454.8	-561.616	-369.498	1067.37	-566.555	-428.346
4	0	1253.65	-709.515	-387.606	1063.9	-837.142	-324.999	1427.52	-825.622	-271.455	1454.82	-561.623	-369.505	1067.38	-566.544	-428.34
5	0	1253.62	-709.532	-387.596	1063.88	-837.136	-324.996	1427.5	-825.663	-271.464	1454.84	-561.639	-369.516	1067.38	-566.544	-428.319
6	0	1253.6	-709.554	-387.586	1063.86	-837.129	-324.991	1427.46	-825.694	-271.474	1454.85	-561.678	-369.529	1067.37	-566.538	-428.302
7	0	1253.59	-709.562	-387.588	1063.83	-837.126	-324.991	1427.46	-825.736	-271.487	1454.86	-561.699	-369.537	1067.38	-566.516	-428.293
8	0	1253.59	-709.566	-387.595	1063.82	-837.11	-324.995	1427.42	-825.781	-271.508	1454.89	-561.724	-369.544	1067.4	-566.498	-428.282
9	0	1253.58	-709.574	-387.609	1063.79	-837.1	-325.005	1427.41	-825.824	-271.524	1454.91	-561.756	-369.554	1067.41	-566.466	-428.27
10	0	1253.58	-709.58	-387.617	1063.8	-837.071	-325.005	1427.4	-825.872	-271.531	1454.93	-561.787	-369.556	1067.44	-566.417	-428.252
11	0	1253.58	-709.584	-387.632	1063.77	-837.052	-325.021	1427.38	-825.911	-271.565	1454.96	-561.802	-369.562	1067.46	-566.373	-428.24
12	0	1253.58	-709.573	-387.641	1063.76	-837.037	-325.04	1427.39	-825.954	-271.591	1454.98	-561.831	-369.561	1067.49	-566.326	-428.217
13	0	1253.58	-709.573	-387.655	1063.74	-837.017	-325.057	1427.38	-825.995	-271.636	1455.01	-561.864	-369.554	1067.52	-566.281	-428.201
14	0	1253.58	-709.568	-387.671	1063.73	-836.992	-325.072	1427.36	-826.04	-271.667	1455.02	-561.907	-369.547	1067.54	-566.262	-428.189
15	0	1253.59	-709.563	-387.692	1063.71	-836.975	-325.094	1427.4	-826.092	-271.709	1455.05	-561.93	-369.547	1067.54	-566.243	-428.181
