Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1886.07	-635.737	-255.376	1703.9	-788.335	-237.683				2059.91	-468.778	-189.489	1694.7	-510.189	-323.676
2	0	1885.46	-633.393	-253.123	1701.79	-786.306	-237.9				2059.93	-468.767	-189.463	1694.7	-510.199	-323.672
3	0	1884.52	-634.213	-255.123	1703.82	-788.25	-237.68				2059.94	-468.757	-189.463	1694.69	-510.207	-323.672
4	0	1885.95	-635.759	-255.52	1701.77	-786.297	-237.906				2059.96	-468.727	-189.46	1694.69	-510.213	-323.671
5	0	1885.28	-633.356	-253.255	1703.88	-788.235	-237.646				2059.92	-468.797	-189.491	1694.71	-510.216	-323.677
6	0	1884.53	-634.232	-255.117	1703.86	-788.187	-237.655				2059.95	-468.773	-189.469	1694.71	-510.228	-323.675
7	0	1885.97	-635.711	-255.435	1701.84	-786.313	-237.886				2059.96	-468.787	-189.476	1694.71	-510.246	-323.673
8	0	1885.95	-635.702	-255.435	1703.84	-788.11	-237.659				2059.92	-468.779	-189.49	1694.72	-510.26	-323.67
9	0	1884.54	-634.234	-255.117	1701.9	-786.294	-237.889				2059.95	-468.774	-189.482	1694.71	-510.255	-323.669
10	0	1884.52	-634.227	-255.13	1703.25	-786.293	-236.734				2059.93	-468.726	-189.494	1694.72	-510.281	-323.669
11	0	1884.54	-634.225	-255.114	1704.3	-786.882	-236.389				2059.92	-468.747	-189.508	1694.73	-510.276	-323.666
12	0	1884.53	-634.213	-255.115	1703.85	-787.879	-237.552				2059.92	-468.767	-189.493	1694.73	-510.278	-323.669
13	0	1884.52	-634.207	-255.096	1703.8	-787.828	-237.565				2059.94	-468.749	-189.464	1694.73	-510.27	-323.664
14	0	1885.97	-635.46	-255.154	1703.86	-787.86	-237.531				2059.94	-468.744	-189.493	1694.73	-510.281	-323.654
15	0	1886.01	-635.509	-255.184	1701.95	-786.274	-237.877				2059.93	-468.769	-189.502	1694.73	-510.275	-323.661
16	0	1884.51	-634.215	-255.12	1703.76	-787.749	-237.561				2059.93	-468.759	-189.492	1694.74	-510.302	-323.671
17	0	1885.93	-635.502	-255.231	1701.94	-786.265	-237.879				2059.95	-468.766	-189.507	1694.73	-510.286	-323.668
18	0	1886.09	-635.541	-255.118	1701.98	-786.274	-237.86				2059.91	-468.757	-189.511	1694.73	-510.292	-323.67
19	0	1885.94	-635.393	-255.095	1701.96	-786.285	-237.872				2059.92	-468.771	-189.485	1694.72	-510.28	-323.66
20	0	1886.05	-635.586	-255.216	1701.99	-786.281	-237.859				2059.92	-468.789	-189.486	1694.73	-510.295	-323.662
21	0	1885.9	-635.426	-255.174	1703.91	-787.889	-237.521				2059.95	-468.759	-189.483	1694.74	-510.306	-323.661
22	0	1886.01	-635.457	-255.111	1701.95	-786.263	-237.884				2059.94	-468.732	-189.492	1694.73	-510.289	-323.667
23	0	1884.51	-634.202	-255.122	1703.71	-786.709	-236.745				2059.92	-468.732	-189.494	1694.74	-510.308	-323.67
24	0	1885.97	-635.422	-255.097	1703.8	-787.817	-237.581				2059.94	-468.772	-189.495	1694.75	-510.326	-323.665
25	0	1884.51	-634.207	-255.093	1703.76	-787.794	-237.569				2059.92	-468.777	-189.494	1694.73	-510.295	-323.664
26	0	1884.53	-634.218	-255.095	1701.94	-786.254	-237.871				2059.91	-468.773	-189.491	1694.73	-510.296	-323.661
27	0	1884.52	-634.202	-255.111	1703.85	-787.845	-237.551				2059.91	-468.772	-189.485	1694.72	-510.294	-323.658
28	0	1885.87	-635.309	-255.063	1701.95	-786.26	-237.884				2059.91	-468.739	-189.502	1694.74	-510.316	-323.665
29	0	1886.01	-635.528	-255.174	1703.86	-787.89	-237.574				2059.95	-468.771	-189.472	1694.73	-510.301	-323.662
30	0	1884.53	-634.217	-255.097	1701.96	-786.256	-237.867				2059.91	-468.781	-189.461	1694.72	-510.296	-323.662
