Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1685.7	-193.645	-232.659	1520.02	-362.981	-227.769	1876.39	-313.127	-151.315	1859.27	-30.2001	-154.299	1478.42	-75.9354	-234.885
2	0	1685.7	-193.654	-232.658	1520.03	-362.976	-227.771	1876.4	-313.128	-151.311	1859.28	-30.199	-154.298	1478.42	-75.9419	-234.887
3	0	1685.7	-193.655	-232.66	1520.03	-362.981	-227.769	1876.38	-313.122	-151.318	1859.27	-30.2145	-154.3	1478.42	-75.9453	-234.891
4	0	1685.7	-193.656	-232.661	1520.03	-362.982	-227.772	1876.37	-313.124	-151.316	1859.28	-30.2075	-154.295	1478.42	-75.9455	-234.889
5	0	1685.7	-193.651	-232.659	1520.03	-362.98	-227.772	1876.39	-313.115	-151.319	1859.28	-30.2082	-154.294	1478.42	-75.9399	-234.892
6	0	1685.71	-193.648	-232.662	1520.03	-362.976	-227.776	1876.4	-313.121	-151.319	1859.28	-30.2077	-154.294	1478.42	-75.9249	-234.891
7	0	1685.71	-193.65	-232.662	1520.03	-362.974	-227.776	1876.41	-313.11	-151.304	1859.27	-30.2216	-154.28	1478.43	-75.9257	-234.895
8	0	1685.72	-193.648	-232.667	1520.04	-362.968	-227.78	1876.39	-313.139	-151.308	1859.29	-30.2114	-154.285	1478.44	-75.912	-234.898
9	0	1685.72	-193.643	-232.664	1520.05	-362.971	-227.787	1876.4	-313.134	-151.296	1859.29	-30.2019	-154.273	1478.45	-75.9044	-234.899
10	0	1685.73	-193.644	-232.661	1520.06	-362.955	-227.786	1876.42	-313.127	-151.289	1859.3	-30.2017	-154.267	1478.45	-75.8993	-234.903
11	0	1685.74	-193.653	-232.657	1520.05	-362.966	-227.787	1876.44	-313.135	-151.275	1859.29	-30.2027	-154.263	1478.46	-75.8895	-234.906
12	0	1685.74	-193.657	-232.654	1520.06	-362.958	-227.794	1876.43	-313.124	-151.282	1859.3	-30.2118	-154.256	1478.47	-75.902	-234.906
13	0	1685.74	-193.663	-232.656	1520.07	-362.981	-227.795	1876.43	-313.132	-151.28	1859.3	-30.2143	-154.247	1478.47	-75.9026	-234.914
14	0	1685.74	-193.672	-232.651	1520.08	-362.981	-227.794	1876.44	-313.131	-151.269	1859.3	-30.2168	-154.248	1478.48	-75.9117	-234.922
15	0	1685.75	-193.676	-232.651	1520.08	-362.98	-227.801	1876.43	-313.152	-151.265	1859.3	-30.2201	-154.24	1478.46	-75.9214	-234.921
16	0	1685.75	-193.669	-232.648	1520.08	-362.986	-227.802	1876.43	-313.125	-151.258	1859.31	-30.2307	-154.224	1478.47	-75.9153	-234.924
17	0	1685.74	-193.683	-232.643	1520.09	-362.98	-227.801	1876.43	-313.159	-151.234	1859.28	-30.2309	-154.223	1478.48	-75.9114	-234.929
18	0	1685.76	-193.664	-232.647	1520.09	-362.972	-227.811	1876.43	-313.144	-151.246	1859.31	-30.2197	-154.217	1478.49	-75.905	-234.936
19	0	1685.76	-193.659	-232.645	1520.1	-362.968	-227.81	1876.46	-313.143	-151.232	1859.3	-30.2282	-154.211	1478.5	-75.8974	-234.935
20	0	1685.76	-193.661	-232.64	1520.1	-362.949	-227.815	1876.44	-313.134	-151.234	1859.29	-30.2306	-154.208	1478.5	-75.8807	-234.935
