Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1222.17	-129.87	-490.863	1023.99	-255.144	-454.717	1389.08	-298.012	-456.352	1442.74	-19.8352	-447.367	1054.78	33.67	-444.353
2	0	1222.2	-129.876	-490.867	1024	-255.157	-454.723	1389.1	-298.029	-456.346	1442.77	-19.8551	-447.352	1054.81	33.6603	-444.362
3	0	1222.22	-129.885	-490.864	1023.96	-254.897	-454.556	1389.11	-298.041	-456.34	1442.8	-19.8682	-447.339	1054.83	33.663	-444.363
4	0	1222.24	-129.891	-490.866	1023.97	-254.894	-454.564	1389.12	-298.044	-456.332	1442.81	-19.8734	-447.331	1054.84	33.6619	-444.359
5	0	1222.24	-129.894	-490.867	1023.98	-254.898	-454.577	1389.13	-298.058	-456.336	1442.83	-19.8854	-447.329	1054.86	33.6682	-444.354
6	0	1222.25	-129.892	-490.865	1023.99	-254.899	-454.583	1389.12	-298.065	-456.355	1442.83	-19.8942	-447.333	1054.87	33.6757	-444.34
7	0	1222.24	-129.885	-490.866	1023.97	-254.887	-454.579	1389.1	-298.07	-456.366	1442.83	-19.9025	-447.34	1054.87	33.6849	-444.331
8	0	1222.22	-129.878	-490.867	1023.96	-254.863	-454.564	1389.08	-298.075	-456.39	1442.81	-19.9056	-447.353	1054.86	33.693	-444.311
9	0	1222.19	-129.876	-490.871	1023.93	-254.851	-454.55	1389.05	-298.077	-456.418	1442.8	-19.9077	-447.371	1054.85	33.7051	-444.29
10	0	1222.16	-129.874	-490.874	1023.9	-254.844	-454.53	1389.01	-298.077	-456.448	1442.77	-19.9079	-447.391	1054.83	33.7195	-444.264
11	0	1222.12	-129.846	-490.869	1023.86	-254.815	-454.504	1388.98	-298.067	-456.485	1442.74	-19.9	-447.418	1054.8	33.7344	-444.226
