Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1199.62	-147.468	-695.616	1002.36	-273.308	-656.916	1367.58	-314.959	-663.343	1420.22	-36.5716	-654.775	1032.16	15.4116	-646.841
2	0	1199.64	-147.483	-695.614	1002.4	-273.342	-656.886	1367.61	-314.973	-663.389	1420.24	-36.5838	-654.806	1032.18	15.3795	-646.795
3	0	1199.65	-147.51	-695.612	1002.42	-273.367	-656.853	1367.64	-314.996	-663.435	1420.27	-36.6069	-654.839	1032.21	15.3522	-646.744
4	0	1199.68	-147.524	-695.614	1002.44	-273.389	-656.823	1367.66	-315.03	-663.483	1420.3	-36.6508	-654.87	1032.25	15.3365	-646.697
5	0	1199.7	-147.548	-695.615	1002.46	-273.403	-656.787	1367.66	-315.081	-663.527	1420.33	-36.6973	-654.906	1032.29	15.3168	-646.655
6	0	1199.71	-147.57	-695.616	1002.47	-273.401	-656.75	1367.66	-315.134	-663.571	1420.37	-36.7506	-654.946	1032.34	15.3014	-646.611
7	0	1199.73	-147.596	-695.612	1002.47	-273.397	-656.723	1367.66	-315.192	-663.613	1420.41	-36.8133	-654.979	1032.38	15.2976	-646.57
8	0	1199.75	-147.62	-695.61	1002.47	-273.38	-656.69	1367.64	-315.259	-663.648	1420.46	-36.8893	-655.015	1032.45	15.2945	-646.528
9	0	1199.77	-147.644	-695.61	1002.47	-273.363	-656.667	1367.63	-315.307	-663.679	1420.51	-36.9735	-655.045	1032.51	15.305	-646.496
10	0	1199.8	-147.668	-695.608	1002.47	-273.326	-656.634	1367.62	-315.386	-663.715	1420.56	-37.0551	-655.069	1032.58	15.3227	-646.461
11	0	1199.82	-147.692	-695.609	1002.47	-273.292	-656.617	1367.59	-315.469	-663.746	1420.62	-37.144	-655.094	1032.66	15.3408	-646.427
12	0	1199.85	-147.708	-695.606	1002.47	-273.237	-656.596	1367.57	-315.547	-663.769	1420.69	-37.2442	-655.117	1032.74	15.371	-646.396
13	0	1199.88	-147.73	-695.608	1002.46	-273.202	-656.577	1367.56	-315.635	-663.799	1420.75	-37.3503	-655.135	1032.82	15.4017	-646.371
14	0	1199.91	-147.753	-695.607	1002.45	-273.158	-656.56	1367.53	-315.727	-663.827	1420.82	-37.4468	-655.148	1032.92	15.4355	-646.346
15	0	1199.93	-147.771	-695.605	1002.45	-273.109	-656.545	1367.5	-315.81	-663.845	1420.91	-37.5436	-655.182	1033.01	15.4726	-646.324
16	0	1199.97	-147.781	-695.604	1002.44	-273.069	-656.528	1367.48	-315.893	-663.861	1420.98	-37.643	-655.199	1033.1	15.508	-646.309
17	0	1199.99	-147.81	-695.611	1002.43	-273.026	-656.52	1367.45	-315.96	-663.876	1421.04	-37.7401	-655.207	1033.19	15.5405	-646.299
18	0	1200.03	-147.834	-695.608	1002.42	-272.98	-656.507	1367.42	-316.051	-663.885	1421.11	-37.8298	-655.221	1033.28	15.5724	-646.293
19	0	1200.06	-147.871	-695.609	1002.41	-272.943	-656.495	1367.4	-316.137	-663.895	1421.18	-37.9414	-655.234	1033.37	15.603	-646.292
20	0	1200.09	-147.905	-695.607	1002.41	-272.913	-656.493	1367.38	-316.213	-663.895	1421.25	-38.0373	-655.229	1033.46	15.6308	-646.286
21	0	1200.13	-147.923	-695.607	1002.4	-272.886	-656.496	1367.37	-316.285	-663.899	1421.32	-38.1258	-655.226	1033.54	15.6498	-646.291
22	0	1200.16	-147.983	-695.607	1002.4	-272.853	-656.499	1367.35	-316.352	-663.893	1421.39	-38.2028	-655.226	1033.62	15.6695	-646.297
23	0	1200.19	-148.011	-695.609	1002.41	-272.831	-656.505	1367.35	-316.425	-663.888	1421.46	-38.291	-655.227	1033.7	15.6837	-646.303
24	0	1200.24	-148.048	-695.609	1002.42	-272.836	-656.517	1367.35	-316.487	-663.876	1421.52	-38.3653	-655.217	1033.76	15.6751	-646.31
25	0	1200.28	-148.068	-695.612	1002.44	-272.825	-656.528	1367.37	-316.547	-663.867	1421.57	-38.4405	-655.196	1033.83	15.6836	-646.319
26	0	1200.33	-148.093	-695.611	1002.45	-272.822	-656.546	1367.39	-316.599	-663.849	1421.62	-38.4978	-655.171	1033.89	15.6698	-646.338
27	0	1200.37	-148.121	-695.607	1002.48	-272.84	-656.566	1367.41	-316.634	-663.826	1421.67	-38.5374	-655.15	1033.94	15.6629	-646.363
28	0	1200.41	-148.153	-695.612	1002.51	-272.86	-656.589	1367.44	-316.674	-663.796	1421.72	-38.5676	-655.125	1033.99	15.6352	-646.39
29	0	1200.45	-148.192	-695.616	1002.55	-272.891	-656.607	1367.47	-316.719	-663.766	1421.75	-38.6282	-655.103	1034.03	15.6035	-646.421
30	0	1200.48	-148.231	-695.611	1002.58	-272.933	-656.632	1367.51	-316.741	-663.735	1421.8	-38.645	-655.073	1034.06	15.5754	-646.458
31	0	1200.53	-148.267	-695.615	1002.62	-272.975	-656.651	1367.55	-316.765	-663.694	1421.82	-38.6648	-655.05	1034.09	15.5252	-646.497
32	0	1200.57	-148.295	-695.615	1002.67	-273.025	-656.678	1367.61	-316.788	-663.656	1421.84	-38.671	-655.027	1034.11	15.4773	-646.541
33	0	1200.62	-148.306	-695.615	1002.72	-273.078	-656.701	1367.66	-316.8	-663.61	1421.86	-38.6735	-654.997	1034.13	15.435	-646.586
34	0	1200.66	-148.346	-695.615	1002.77	-273.152	-656.738	1367.73	-316.806	-663.561	1421.88	-38.6655	-654.964	1034.12	15.3673	-646.635
35	0	1200.71	-148.387	-695.621	1002.83	-273.228	-656.773	1367.8	-316.789	-663.515	1421.9	-38.6554	-654.928	1034.12	15.279	-646.681
36	0	1200.74	-148.422	-695.627	1002.9	-273.298	-656.804	1367.88	-316.774	-663.468	1421.91	-38.637	-654.892	1034.11	15.221	-646.732
37	0	1200.79	-148.454	-695.628	1002.96	-273.387	-656.838	1367.97	-316.74	-663.412	1421.91	-38.6324	-654.856	1034.11	15.1626	-646.785
38	0	1200.83	-148.493	-695.63	1003.03	-273.476	-656.867	1368.04	-316.749	-663.357	1421.92	-38.5942	-654.818	1034.1	15.0966	-646.843
39	0	1200.87	-148.547	-695.636	1003.1	-273.571	-656.896	1368.12	-316.719	-663.303	1421.92	-38.5502	-654.794	1034.08	15.0324	-646.906
40	0	1200.91	-148.575	-695.634	1003.16	-273.644	-656.926	1368.19	-316.727	-663.242	1421.92	-38.5135	-654.761	1034.06	14.9579	-646.969
41	0	1200.94	-148.623	-695.637	1003.22	-273.728	-656.949	1368.26	-316.731	-663.182	1421.92	-38.4814	-654.736	1034.04	14.8808	-647.035
42	0	1200.99	-148.643	-695.638	1003.29	-273.815	-656.972	1368.34	-316.715	-663.115	1421.91	-38.4338	-654.709	1034.01	14.7927	-647.104
43	0	1201.03	-148.679	-695.64	1003.37	-273.876	-657	1368.43	-316.693	-663.049	1421.91	-38.3837	-654.682	1033.98	14.7192	-647.18
44	0	1201.05	-148.714	-695.642	1003.43	-273.96	-657.029	1368.51	-316.656	-662.979	1421.9	-38.3366	-654.656	1033.96	14.6649	-647.256
