Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	839.695	-552.323	-209.359	646.825	-672.469	-140.525	1010.02	-717.34	-177.104	1063.35	-439.915	-200.533	677.311	-384.252	-161.102
2	0	839.695	-552.357	-209.341	646.792	-672.433	-140.482	1009.98	-717.386	-177.128	1063.38	-439.978	-200.571	677.354	-384.233	-161.068
3	0	839.691	-552.359	-209.348	646.774	-672.4	-140.46	1009.95	-717.444	-177.156	1063.41	-440.04	-200.595	677.391	-384.21	-161.039
4	0	839.694	-552.367	-209.343	646.76	-672.374	-140.445	1009.92	-717.508	-177.185	1063.45	-440.096	-200.616	677.447	-384.185	-160.998
5	0	839.708	-552.367	-209.346	646.755	-672.347	-140.427	1009.91	-717.564	-177.212	1063.49	-440.154	-200.627	677.504	-384.167	-160.964
6	0	839.72	-552.37	-209.341	646.751	-672.327	-140.429	1009.89	-717.615	-177.248	1063.54	-440.218	-200.644	677.568	-384.151	-160.934
7	0	839.743	-552.366	-209.348	646.758	-672.303	-140.44	1009.89	-717.666	-177.287	1063.58	-440.272	-200.645	677.639	-384.141	-160.899
8	0	839.765	-552.372	-209.348	646.771	-672.302	-140.448	1009.89	-717.702	-177.319	1063.65	-440.319	-200.643	677.702	-384.121	-160.873
9	0	839.798	-552.367	-209.352	646.796	-672.28	-140.487	1009.91	-717.747	-177.353	1063.7	-440.379	-200.63	677.773	-384.122	-160.849
10	0	839.85	-552.378	-209.352	646.838	-672.283	-140.507	1009.94	-717.783	-177.392	1063.77	-440.426	-200.613	677.848	-384.119	-160.809
11	0	839.898	-552.386	-209.354	646.89	-672.294	-140.548	1009.98	-717.821	-177.423	1063.84	-440.469	-200.587	677.918	-384.125	-160.789
12	0	839.957	-552.406	-209.359	646.932	-672.31	-140.583	1010.04	-717.856	-177.46	1063.9	-440.505	-200.572	677.99	-384.144	-160.762
