Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	791.917	287.285	-432.619	648.149	98.963	-419.842	1005.03	180.607	-455.549	973.358	449.508	-374.145	591.375	369.523	-333.105
2	0	791.927	287.293	-432.628	648.156	98.967	-419.846	1005.04	180.601	-455.535	973.376	449.5	-374.135	591.386	369.538	-333.121
3	0	791.94	287.289	-432.627	648.155	98.9689	-419.858	1005.04	180.595	-455.527	973.38	449.508	-374.135	591.4	369.546	-333.131
4	0	791.947	287.293	-432.63	648.158	98.9749	-419.867	1005.05	180.587	-455.517	973.398	449.497	-374.126	591.398	369.563	-333.151
5	0	791.955	287.292	-432.636	648.156	98.9863	-419.871	1005.05	180.567	-455.505	973.417	449.466	-374.11	591.396	369.575	-333.171
6	0	791.965	287.289	-432.637	648.146	98.9893	-419.878	1005.05	180.548	-455.491	973.424	449.442	-374.106	591.411	369.579	-333.17
7	0	791.969	287.289	-432.646	648.139	98.9928	-419.886	1005.05	180.533	-455.485	973.447	449.416	-374.096	591.412	369.586	-333.186
8	0	791.974	287.287	-432.652	648.129	98.9946	-419.897	1005.05	180.511	-455.477	973.464	449.389	-374.087	591.409	369.601	-333.206
9	0	791.981	287.278	-432.653	648.121	99.0036	-419.905	1005.04	180.492	-455.463	973.48	449.366	-374.077	591.408	369.61	-333.22
10	0	791.99	287.282	-432.655	648.117	99.0085	-419.916	1005.04	180.476	-455.447	973.497	449.345	-374.061	591.41	369.619	-333.226
11	0	791.996	287.282	-432.657	648.121	99.0159	-419.924	1005.04	180.463	-455.439	973.521	449.304	-374.043	591.417	369.624	-333.241
12	0	792.006	287.283	-432.663	648.118	99.0257	-419.942	1005.06	180.46	-455.428	973.542	449.291	-374.018	591.431	369.622	-333.235
13	0	792.015	287.283	-432.664	648.123	99.0318	-419.954	1005.06	180.447	-455.421	973.57	449.271	-373.998	591.425	369.636	-333.255
14	0	792.021	287.287	-432.664	648.124	99.0386	-419.97	1005.06	180.444	-455.416	973.57	449.263	-373.991	591.44	369.641	-333.258
15	0	792.025	287.294	-432.666	648.125	99.0445	-419.98	1005.08	180.461	-455.41	973.585	449.255	-373.97	591.449	369.638	-333.258
16	0	792.036	287.292	-432.661	648.127	99.0498	-419.989	1005.08	180.437	-455.396	973.601	449.238	-373.951	591.453	369.637	-333.263
17	0	792.038	287.296	-432.66	648.127	99.0572	-419.997	1005.08	180.429	-455.395	973.6	449.251	-373.942	591.445	369.656	-333.274
18	0	792.039	287.299	-432.663	648.125	99.0549	-420.005	1005.08	180.428	-455.393	973.608	449.224	-373.928	591.446	369.661	-333.273
19	0	792.039	287.298	-432.662	648.126	99.0618	-420.017	1005.08	180.429	-455.393	973.612	449.213	-373.919	591.459	369.637	-333.264
20	0	792.042	287.297	-432.661	648.121	99.0596	-420.02	1005.08	180.433	-455.395	973.614	449.21	-373.912	591.445	369.662	-333.274
21	0	792.039	287.299	-432.664	648.125	99.0678	-420.028	1005.07	180.425	-455.395	973.614	449.208	-373.911	591.445	369.664	-333.27
22	0	792.038	287.294	-432.658	648.124	99.0621	-420.029	1005.07	180.424	-455.397	973.616	449.194	-373.899	591.451	369.635	-333.265
23	0	792.035	287.292	-432.658	648.119	99.0589	-420.031	1005.07	180.427	-455.401	973.615	449.202	-373.892	591.446	369.65	-333.261
24	0	792.034	287.296	-432.654	648.125	99.058	-420.03	1005.08	180.438	-455.399	973.606	449.217	-373.888	591.446	369.649	-333.256
25	0	792.031	287.304	-432.651	648.128	99.0561	-420.039	1005.08	180.447	-455.409	973.606	449.213	-373.885	591.442	369.644	-333.253
26	0	792.036	287.302	-432.65	648.133	99.0558	-420.041	1005.09	180.472	-455.416	973.6	449.222	-373.877	591.441	369.639	-333.244
27	0	792.032	287.314	-432.643	648.136	99.0518	-420.045	1005.08	180.481	-455.421	973.596	449.235	-373.868	591.432	369.634	-333.229
28	0	792.028	287.316	-432.642	648.137	99.052	-420.043	1005.08	180.493	-455.427	973.587	449.234	-373.862	591.425	369.627	-333.224
29	0	792.019	287.311	-432.636	648.14	99.0468	-420.043	1005.07	180.485	-455.433	973.574	449.261	-373.862	591.415	369.63	-333.214
30	0	792.013	287.315	-432.636	648.135	99.0488	-420.042	1005.07	180.514	-455.449	973.555	449.263	-373.874	591.411	369.624	-333.207
31	0	792.004	287.313	-432.633	648.132	99.0429	-420.035	1005.07	180.516	-455.459	973.547	449.272	-373.876	591.414	369.612	-333.196
32	0	791.997	287.315	-432.632	648.13	99.0336	-420.029	1005.06	180.512	-455.467	973.53	449.272	-373.886	591.408	369.61	-333.185
