Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1091.75	-151.667	-321.821	926.459	-316.007	-278.639	1292.08	-279.702	-293.665	1285.03	3.55101	-286.106	894.845	-27.6782	-268.91
2	0	1091.74	-151.667	-321.828	926.45	-316.01	-278.64	1292.08	-279.705	-293.673	1285.02	3.5433	-286.107	894.844	-27.6785	-268.907
3	0	1091.74	-151.671	-321.819	926.454	-316.007	-278.633	1292.07	-279.706	-293.674	1285.02	3.54162	-286.109	894.84	-27.6865	-268.9
4	0	1091.74	-151.673	-321.823	926.449	-316.01	-278.628	1292.07	-279.71	-293.674	1285.02	3.5328	-286.117	894.84	-27.6893	-268.902
5	0	1091.73	-151.683	-321.824	926.456	-316.012	-278.625	1292.07	-279.716	-293.678	1285.01	3.51811	-286.122	894.832	-27.6955	-268.898
6	0	1091.74	-151.682	-321.822	926.448	-316.015	-278.619	1292.07	-279.722	-293.678	1285	3.5098	-286.133	894.828	-27.6975	-268.903
7	0	1091.73	-151.688	-321.829	926.443	-316.021	-278.61	1292.06	-279.724	-293.683	1284.99	3.4954	-286.137	894.822	-27.6983	-268.9
8	0	1091.72	-151.694	-321.827	926.437	-316.024	-278.613	1292.05	-279.734	-293.691	1284.99	3.49038	-286.149	894.814	-27.7011	-268.902
9	0	1091.71	-151.697	-321.83	926.438	-316.017	-278.603	1292.06	-279.726	-293.695	1284.98	3.48061	-286.151	894.809	-27.701	-268.901
10	0	1091.72	-151.695	-321.826	926.434	-316.019	-278.601	1292.05	-279.727	-293.697	1284.98	3.47479	-286.156	894.808	-27.701	-268.895
11	0	1091.71	-151.685	-321.831	926.436	-316.02	-278.597	1292.05	-279.718	-293.699	1284.98	3.48073	-286.158	894.799	-27.7057	-268.895
12	0	1091.71	-151.691	-321.832	926.435	-316.018	-278.592	1292.05	-279.712	-293.702	1284.98	3.4782	-286.165	894.799	-27.6971	-268.899
13	0	1091.71	-151.695	-321.833	926.431	-316.019	-278.588	1292.05	-279.723	-293.702	1284.97	3.46024	-286.165	894.792	-27.7041	-268.901
14	0	1091.71	-151.689	-321.827	926.436	-316.015	-278.585	1292.05	-279.728	-293.698	1284.96	3.43896	-286.17	894.795	-27.702	-268.905
15	0	1091.71	-151.698	-321.828	926.43	-316.02	-278.579	1292.04	-279.734	-293.698	1284.97	3.44616	-286.179	894.794	-27.7102	-268.903
16	0	1091.71	-151.703	-321.831	926.435	-316.021	-278.57	1292.05	-279.743	-293.688	1284.97	3.43281	-286.184	894.793	-27.7127	-268.913
17	0	1091.71	-151.711	-321.834	926.433	-316.013	-278.568	1292.04	-279.75	-293.685	1284.97	3.42656	-286.189	894.79	-27.7224	-268.918
18	0	1091.71	-151.727	-321.837	926.429	-316.032	-278.564	1292.04	-279.755	-293.684	1284.96	3.4109	-286.195	894.797	-27.7263	-268.924
19	0	1091.71	-151.737	-321.834	926.435	-316.028	-278.557	1292.04	-279.768	-293.678	1284.97	3.40116	-286.202	894.796	-27.7344	-268.927
20	0	1091.71	-151.738	-321.833	926.428	-316.033	-278.562	1292.04	-279.767	-293.671	1284.98	3.393	-286.198	894.801	-27.7333	-268.931
21	0	1091.7	-151.747	-321.837	926.445	-316.022	-278.558	1292.04	-279.781	-293.668	1284.97	3.40898	-286.199	894.805	-27.7282	-268.935
22	0	1091.72	-151.738	-321.838	926.439	-316.027	-278.565	1292.04	-279.767	-293.665	1284.97	3.40828	-286.197	894.808	-27.7297	-268.94
23	0	1091.72	-151.744	-321.837	926.441	-316.037	-278.574	1292.04	-279.756	-293.664	1284.98	3.40428	-286.191	894.809	-27.7278	-268.944
24	0	1091.72	-151.734	-321.835	926.445	-316.017	-278.575	1292.05	-279.764	-293.659	1284.98	3.42601	-286.188	894.808	-27.7241	-268.949
25	0	1091.73	-151.728	-321.838	926.448	-316.033	-278.583	1292.05	-279.743	-293.659	1284.98	3.42645	-286.183	894.817	-27.7135	-268.946
26	0	1091.73	-151.715	-321.84	926.45	-316.029	-278.589	1292.06	-279.755	-293.653	1284.98	3.43019	-286.173	894.822	-27.7139	-268.946
27	0	1091.74	-151.713	-321.838	926.453	-316.023	-278.593	1292.07	-279.738	-293.65	1284.99	3.43594	-286.167	894.827	-27.7131	-268.951
28	0	1091.75	-151.706	-321.84	926.458	-316.021	-278.605	1292.07	-279.751	-293.654	1284.99	3.43964	-286.166	894.832	-27.7131	-268.956
29	0	1091.75	-151.71	-321.843	926.462	-316.02	-278.614	1292.08	-279.742	-293.65	1285	3.44507	-286.157	894.838	-27.723	-268.954
30	0	1091.75	-151.711	-321.84	926.463	-316.031	-278.617	1292.08	-279.752	-293.644	1285.01	3.44877	-286.152	894.836	-27.7227	-268.957
31	0	1091.75	-151.713	-321.84	926.465	-316.031	-278.618	1292.07	-279.775	-293.644	1285.01	3.43662	-286.152	894.844	-27.7242	-268.958
32	0	1091.76	-151.728	-321.839	926.464	-316.034	-278.622	1292.07	-279.764	-293.648	1285.01	3.43489	-286.15	894.848	-27.7256	-268.959
33	0	1091.76	-151.714	-321.836	926.483	-316.023	-278.633	1291.92	-280.194	-293.61	1285.02	3.44664	-286.139	894.855	-27.7288	-268.959
34	0	1091.56	-151.785	-321.709	926.466	-316.038	-278.643	1291.92	-280.191	-293.612	1285.02	3.45096	-286.138	894.857	-27.7247	-268.956
35	0	1091.59	-151.777	-321.716	926.474	-316.021	-278.644	1291.93	-280.176	-293.616	1285.02	3.45999	-286.131	894.854	-27.7246	-268.957
36	0	1091.59	-151.748	-321.712	926.481	-316.019	-278.654	1291.93	-280.177	-293.619	1285.02	3.46471	-286.121	894.854	-27.7115	-268.957
37	0	1091.56	-151.764	-321.715	926.488	-316.044	-278.657	1291.93	-280.161	-293.624	1285.03	3.46915	-286.113	894.854	-27.7118	-268.952
38	0	1091.57	-151.762	-321.711	926.602	-316.175	-278.564	1291.93	-280.155	-293.624	1285.03	3.47637	-286.107	894.856	-27.7085	-268.949
39	0	1091.57	-151.754	-321.711	926.477	-316.149	-278.715	1291.94	-280.143	-293.627	1285.03	3.48168	-286.107	894.852	-27.7115	-268.946
40	0	1091.57	-151.754	-321.711	926.475	-316.147	-278.716	1291.94	-280.142	-293.632	1285.03	3.48231	-286.108	894.855	-27.7019	-268.942
41	0	1091.6	-151.734	-321.713	926.464	-316.15	-278.712	1291.94	-280.148	-293.633	1285.02	3.48321	-286.106	894.855	-27.7037	-268.938
42	0	1091.59	-151.742	-321.709	926.466	-316.147	-278.703	1291.94	-280.145	-293.633	1285.02	3.47588	-286.112	894.856	-27.7084	-268.938
43	0	1091.59	-151.747	-321.715	926.46	-316.162	-278.7	1291.93	-280.148	-293.631	1285.01	3.46264	-286.122	894.854	-27.7067	-268.936
