Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1793.57	325.022	-540.442	1626	169.348	-604.451	1970.61	176.923	-476.042				1589.96	448.662	-532.036
2	0	1793.56	325.025	-540.444	1626	169.347	-604.448	1970.61	176.927	-476.048				1589.97	448.657	-532.034
3	0	1793.56	325.024	-540.446	1625.99	169.337	-604.441	1970.61	176.932	-476.056				1589.95	448.651	-532.03
4	0	1793.55	325.022	-540.45	1625.99	169.328	-604.439	1970.61	176.937	-476.062				1589.95	448.65	-532.033
5	0	1793.55	325.024	-540.452	1625.98	169.325	-604.43	1970.62	176.942	-476.069				1589.95	448.646	-532.027
6	0	1793.54	325.024	-540.447	1625.98	169.316	-604.42	1970.62	176.953	-476.074				1589.94	448.641	-532.02
7	0	1793.52	325.02	-540.444	1625.97	169.313	-604.415	1970.62	176.963	-476.079				1589.93	448.637	-532.018
8	0	1793.52	325.022	-540.447	1625.97	169.306	-604.405	1970.62	176.968	-476.085				1589.93	448.632	-532.009
9	0	1793.51	325.022	-540.448	1625.97	169.302	-604.399	1970.63	176.973	-476.094				1589.93	448.628	-532.005
10	0	1793.51	325.025	-540.451	1625.97	169.303	-604.397	1970.62	176.976	-476.099				1589.92	448.624	-531.998
11	0	1793.5	325.025	-540.452	1625.96	169.299	-604.393	1970.63	176.983	-476.106				1589.91	448.622	-531.991
12	0	1793.5	325.026	-540.457	1625.96	169.298	-604.385	1970.63	176.99	-476.114				1589.91	448.62	-531.985
13	0	1793.5	325.026	-540.456	1625.95	169.297	-604.379	1970.63	176.994	-476.124				1589.89	448.613	-531.972
14	0	1793.48	325.027	-540.452	1625.94	169.292	-604.373	1970.62	176.998	-476.13				1589.9	448.616	-531.968
15	0	1793.48	325.028	-540.454	1625.93	169.285	-604.37	1970.63	177	-476.143				1589.89	448.613	-531.957
16	0	1793.48	325.028	-540.457	1625.93	169.279	-604.366	1970.62	177.001	-476.149				1589.89	448.613	-531.952
17	0	1793.47	325.025	-540.454	1625.93	169.294	-604.366	1970.62	176.997	-476.158				1589.88	448.607	-531.936
18	0	1793.48	325.029	-540.455	1625.92	169.288	-604.364	1970.63	177.001	-476.168				1589.88	448.607	-531.932
19	0	1793.46	325.029	-540.452	1625.91	169.274	-604.358	1970.62	176.997	-476.174				1589.87	448.609	-531.923
20	0	1793.46	325.027	-540.454	1625.91	169.277	-604.361	1970.63	177	-476.181				1589.87	448.607	-531.912
21	0	1793.46	325.028	-540.454	1625.91	169.291	-604.363	1970.62	177.001	-476.185				1589.86	448.608	-531.903
22	0	1793.46	325.031	-540.454	1625.9	169.28	-604.359	1970.62	176.999	-476.192				1589.85	448.603	-531.899
23	0	1793.46	325.027	-540.453	1625.9	169.286	-604.356	1970.62	176.999	-476.2				1589.86	448.606	-531.89
24	0	1793.45	325.026	-540.451	1625.9	169.296	-604.359	1970.61	176.992	-476.198				1589.85	448.605	-531.883
25	0	1793.45	325.029	-540.447	1625.9	169.298	-604.36	1970.62	176.997	-476.203				1589.85	448.602	-531.876
26	0	1793.45	325.027	-540.452	1625.89	169.296	-604.359	1970.62	176.996	-476.211				1589.85	448.609	-531.877
27	0	1793.45	325.03	-540.448	1625.9	169.302	-604.362	1970.62	176.994	-476.214				1589.85	448.61	-531.872
28	0	1793.45	325.031	-540.445	1625.89	169.298	-604.36	1970.61	176.99	-476.212				1589.86	448.616	-531.869
29	0	1793.45	325.032	-540.445	1625.88	169.302	-604.36	1970.61	176.984	-476.213				1589.85	448.61	-531.866
30	0	1793.45	325.028	-540.441	1625.88	169.308	-604.364	1970.61	176.985	-476.212				1589.85	448.614	-531.862
31	0	1793.45	325.027	-540.44	1625.88	169.315	-604.363	1970.61	176.98	-476.21				1589.86	448.619	-531.868
32	0	1793.46	325.032	-540.442	1625.88	169.311	-604.368	1970.61	176.979	-476.206				1589.86	448.624	-531.87
33	0	1793.46	325.03	-540.438	1625.89	169.314	-604.371	1970.61	176.976	-476.205				1589.87	448.626	-531.873
34	0	1793.46	325.032	-540.44	1625.89	169.323	-604.374	1970.61	176.979	-476.202				1589.87	448.625	-531.872
35	0	1793.46	325.032	-540.439	1625.89	169.322	-604.37	1970.61	176.968	-476.193				1589.87	448.63	-531.875
36	0	1793.46	325.03	-540.431	1625.9	169.329	-604.378	1970.61	176.973	-476.189				1589.87	448.631	-531.882
37	0	1793.47	325.03	-540.433	1625.9	169.331	-604.381	1970.61	176.967	-476.179				1589.9	448.647	-531.89
38	0	1793.47	325.027	-540.43	1625.9	169.317	-604.381	1970.61	176.969	-476.176				1589.9	448.645	-531.892
39	0	1793.47	325.027	-540.431	1625.91	169.33	-604.384	1970.61	176.961	-476.167				1589.9	448.646	-531.903
40	0	1793.47	325.025	-540.427	1625.92	169.337	-604.391	1970.61	176.962	-476.159				1589.91	448.649	-531.916
