Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1192.71	-606.794	-238.673	1023.62	-758.622	-170.77	1389.67	-723.077	-168.521	1384.14	-446.173	-225.755	993.475	-476.075	-228.957
2	0	1192.71	-606.818	-238.672	1023.63	-758.629	-170.769	1389.69	-723.081	-168.51	1384.14	-446.164	-225.754	993.476	-476.093	-228.968
3	0	1192.72	-606.825	-238.674	1023.64	-758.641	-170.775	1389.69	-723.08	-168.509	1384.14	-446.18	-225.75	993.477	-476.103	-228.971
4	0	1192.71	-606.82	-238.673	1023.64	-758.647	-170.777	1389.7	-723.081	-168.507	1384.13	-446.186	-225.739	993.477	-476.111	-228.975
5	0	1192.72	-606.807	-238.675	1023.64	-758.65	-170.791	1389.7	-723.082	-168.498	1384.14	-446.173	-225.739	993.477	-476.119	-228.977
6	0	1192.72	-606.798	-238.679	1023.63	-758.654	-170.788	1389.68	-723.081	-168.509	1384.14	-446.175	-225.738	993.48	-476.12	-228.975
7	0	1192.74	-606.774	-238.68	1023.63	-758.652	-170.806	1389.69	-723.08	-168.513	1384.14	-446.16	-225.733	993.483	-476.106	-228.974
8	0	1192.73	-606.762	-238.682	1023.62	-758.643	-170.808	1389.68	-723.072	-168.524	1384.15	-446.146	-225.728	993.477	-476.095	-228.969
9	0	1192.74	-606.75	-238.685	1023.62	-758.638	-170.819	1389.68	-723.068	-168.527	1384.15	-446.147	-225.73	993.472	-476.084	-228.965
10	0	1192.74	-606.729	-238.683	1023.61	-758.619	-170.825	1389.67	-723.068	-168.542	1384.15	-446.135	-225.728	993.471	-476.061	-228.956
11	0	1192.73	-606.732	-238.691	1023.59	-758.637	-170.82	1389.65	-723.075	-168.554	1384.15	-446.135	-225.731	993.469	-476.044	-228.947
12	0	1192.72	-606.725	-238.695	1023.57	-758.611	-170.825	1389.64	-723.078	-168.564	1384.15	-446.127	-225.741	993.466	-476.047	-228.939
