Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1301.79	331.305	-610.538	1143.22	157.974	-644.34	1505.42	205.599	-604.191	1480.7	469.587	-503.011	1093.91	425.089	-542.002
2	0	1301.79	331.316	-610.534	1143.21	157.972	-644.338	1505.42	205.603	-604.194	1480.57	469.539	-502.786	1093.91	425.086	-542.002
3	0	1301.79	331.309	-610.531	1143.21	157.977	-644.337	1505.43	205.599	-604.197	1480.57	469.541	-502.782	1093.91	425.094	-541.997
4	0	1301.78	331.306	-610.533	1143.21	157.983	-644.336	1505.42	205.603	-604.198	1480.56	469.539	-502.783	1093.91	425.082	-541.996
5	0	1301.78	331.323	-610.534	1143.21	157.978	-644.337	1505.43	205.609	-604.208	1480.57	469.542	-502.787	1093.91	425.089	-541.987
6	0	1301.78	331.319	-610.532	1143.21	157.981	-644.34	1505.42	205.61	-604.211	1480.56	469.541	-502.786	1093.91	425.079	-541.979
7	0	1301.78	331.325	-610.536	1143.21	157.977	-644.342	1505.42	205.619	-604.217	1480.56	469.533	-502.788	1093.91	425.09	-541.978
8	0	1301.79	331.318	-610.531	1143.21	157.969	-644.337	1505.42	205.62	-604.22	1480.66	469.577	-502.954	1093.91	425.076	-541.969
9	0	1301.78	331.325	-610.534	1143.21	157.965	-644.336	1505.42	205.621	-604.227	1480.58	469.538	-502.796	1093.92	425.084	-541.962
10	0	1301.78	331.324	-610.533	1143.21	157.958	-644.336	1505.42	205.614	-604.231	1480.57	469.54	-502.796	1093.91	425.083	-541.963
11	0	1301.77	331.312	-610.533	1143.21	157.956	-644.34	1505.42	205.632	-604.236	1480.56	469.531	-502.791	1093.91	425.077	-541.955
