Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1012.73	-594.41	-558.94	845.294	-738.551	-469.565	1212.25	-712.638	-498.516	1208.46	-438.658	-570.261	818.017	-457.946	-540.468
2	0	1012.72	-594.399	-558.937	845.295	-738.564	-469.568	1212.26	-712.646	-498.525	1208.46	-438.66	-570.254	818.011	-457.94	-540.474
3	0	1013.03	-594.373	-559.094	846.326	-738.331	-470.112	1212.27	-712.464	-498.723	1208.46	-438.653	-570.248	818.387	-457.962	-540.552
4	0	1013.03	-594.379	-559.091	846.328	-738.327	-470.112	1212.28	-712.466	-498.721	1208.46	-438.655	-570.242	818.385	-457.969	-540.552
5	0	1013.03	-594.382	-559.089	846.313	-738.345	-470.108	1212.28	-712.47	-498.711	1208.46	-438.651	-570.242	818.376	-457.958	-540.551
6	0	1013.03	-594.377	-559.085	846.308	-738.346	-470.098	1212.29	-712.472	-498.697	1208.45	-438.655	-570.241	818.368	-457.959	-540.55
7	0	1013.03	-594.377	-559.088	846.313	-738.342	-470.105	1212.3	-712.467	-498.692	1208.44	-438.662	-570.237	818.373	-457.956	-540.556
8	0	1013.05	-594.372	-559.09	846.321	-738.351	-470.112	1212.3	-712.461	-498.682	1208.45	-438.662	-570.233	818.375	-457.952	-540.564
9	0	1013.06	-594.371	-559.092	846.327	-738.358	-470.117	1212.31	-712.455	-498.679	1208.44	-438.667	-570.229	818.378	-457.958	-540.567
10	0	1013.07	-594.364	-559.087	846.344	-738.345	-470.124	1212.31	-712.447	-498.67	1208.45	-438.654	-570.225	818.383	-457.953	-540.574
11	0	1013.07	-594.368	-559.095	846.345	-738.347	-470.128	1212.32	-712.443	-498.668	1208.45	-438.667	-570.222	818.381	-457.951	-540.584
12	0	1013.08	-594.363	-559.093	846.363	-738.338	-470.133	1212.34	-712.433	-498.663	1208.44	-438.657	-570.219	818.397	-457.946	-540.591
13	0	1013.09	-594.359	-559.095	846.362	-738.34	-470.137	1212.33	-712.425	-498.657	1208.43	-438.661	-570.218	818.401	-457.95	-540.603
14	0	1013.09	-594.356	-559.094	846.373	-738.335	-470.138	1212.34	-712.419	-498.646	1208.44	-438.658	-570.217	818.401	-457.945	-540.608
15	0	1013.11	-594.352	-559.098	846.391	-738.332	-470.147	1212.34	-712.408	-498.647	1208.43	-438.668	-570.21	818.418	-457.95	-540.619
16	0	1013.12	-594.351	-559.098	846.407	-738.322	-470.157	1212.35	-712.404	-498.643	1208.44	-438.642	-570.21	818.424	-457.958	-540.637
17	0	1013.11	-594.36	-559.103	846.409	-738.323	-470.154	1212.35	-712.396	-498.634	1208.45	-438.639	-570.21	818.415	-457.977	-540.647
18	0	1013.12	-594.357	-559.101	846.408	-738.333	-470.153	1212.35	-712.401	-498.626	1208.44	-438.666	-570.21	818.426	-457.967	-540.654
19	0	1013.13	-594.354	-559.099	846.414	-738.327	-470.153	1212.36	-712.387	-498.611	1208.45	-438.649	-570.205	818.424	-457.968	-540.666
20	0	1013.13	-594.359	-559.097	846.424	-738.32	-470.141	1212.36	-712.388	-498.595	1208.46	-438.649	-570.208	818.427	-457.974	-540.675
21	0	1013.14	-594.359	-559.094	846.428	-738.312	-470.136	1212.36	-712.38	-498.586	1208.46	-438.638	-570.209	818.419	-457.999	-540.686
