Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1703.78	-186.184	-330.426	1536.72	-354.384	-331.371	1890.28	-306.647	-241.823	1874.38	-24.3645	-244.96	1497.39	-67.0948	-340.341
2	0	1703.8	-186.186	-330.424	1537.27	-354.007	-331.552	1890.4	-306.592	-241.97	1874.38	-24.3522	-244.938	1497.41	-67.0896	-340.349
3	0	1703.81	-186.182	-330.419	1536.75	-354.385	-331.406	1890.38	-306.61	-241.918	1874.37	-24.3553	-244.887	1497.42	-67.0937	-340.36
4	0	1703.83	-186.189	-330.407	1536.76	-354.398	-331.412	1890.38	-306.624	-241.893	1874.4	-24.3675	-244.894	1497.44	-67.1003	-340.373
5	0	1703.84	-186.194	-330.402	1536.78	-354.41	-331.425	1890.34	-306.636	-241.757	1874.42	-24.3813	-244.881	1497.46	-67.087	-340.389
6	0	1703.85	-186.19	-330.401	1536.8	-354.409	-331.441	1890.36	-306.616	-241.749	1874.4	-24.3761	-244.846	1497.48	-67.0864	-340.4
7	0	1703.86	-186.196	-330.392	1536.81	-354.409	-331.454	1890.46	-306.557	-241.807	1874.4	-24.3805	-244.819	1497.5	-67.076	-340.408
8	0	1703.86	-186.195	-330.387	1536.82	-354.421	-331.467	1890.84	-306.133	-241.813	1874.38	-24.3648	-244.775	1497.52	-67.0581	-340.414
9	0	1703.87	-186.192	-330.383	1536.83	-354.408	-331.48	1890.83	-306.141	-241.802	1874.38	-24.3683	-244.75	1497.53	-67.048	-340.414
10	0	1703.88	-186.179	-330.38	1536.83	-354.407	-331.491	1890.83	-306.142	-241.792	1874.41	-24.3771	-244.754	1497.54	-67.039	-340.413
11	0	1703.88	-186.181	-330.378	1536.83	-354.401	-331.5	1890.67	-306.373	-241.844	1874.4	-24.3678	-244.732	1497.54	-67.0281	-340.414
12	0	1703.89	-186.172	-330.373	1536.86	-354.372	-331.513	1890.84	-306.148	-241.782	1874.4	-24.3692	-244.711	1497.54	-67.0256	-340.413
13	0	1703.9	-186.158	-330.372	1536.85	-354.37	-331.514	1890.82	-306.151	-241.781	1874.4	-24.377	-244.69	1497.55	-67.0081	-340.411
14	0	1703.9	-186.163	-330.366	1536.85	-354.375	-331.513	1890.83	-306.155	-241.787	1874.4	-24.3766	-244.701	1497.55	-67.0053	-340.405
15	0	1703.89	-186.167	-330.368	1536.83	-354.391	-331.511	1890.83	-306.145	-241.787	1874.44	-24.361	-244.752	1497.55	-67.0008	-340.404
16	0	1703.89	-186.158	-330.375	1536.85	-354.377	-331.514	1890.83	-306.158	-241.795	1874.39	-24.374	-244.702	1497.54	-67.0012	-340.401
17	0	1703.89	-186.172	-330.372	1536.83	-354.395	-331.504	1890.83	-306.151	-241.798	1874.39	-24.3918	-244.701	1497.55	-67.0025	-340.404
18	0	1703.88	-186.17	-330.378	1536.83	-354.403	-331.494	1890.84	-306.164	-241.804	1874.39	-24.378	-244.733	1497.55	-66.9881	-340.402
19	0	1703.87	-186.17	-330.378	1536.82	-354.413	-331.485	1890.83	-306.165	-241.815	1874.37	-24.3887	-244.739	1497.54	-67.0039	-340.393
20	0	1703.87	-186.165	-330.383	1536.82	-354.41	-331.47	1890.83	-306.161	-241.83	1874.38	-24.3877	-244.771	1497.53	-67.0056	-340.387
21	0	1703.85	-186.165	-330.384	1536.8	-354.415	-331.458	1890.82	-306.163	-241.846	1874.37	-24.4045	-244.773	1497.51	-67.0178	-340.372
22	0	1703.84	-186.172	-330.388	1536.79	-354.415	-331.444	1890.82	-306.159	-241.863	1874.39	-24.4128	-244.808	1497.49	-67.0208	-340.365
23	0	1703.85	-186.123	-330.392	1536.77	-354.422	-331.431	1890.81	-306.157	-241.883	1874.34	-24.4124	-244.789	1497.48	-67.0083	-340.356
24	0	1704.01	-185.778	-330.431	1536.76	-354.408	-331.418	1890.8	-306.147	-241.907	1874.32	-24.4075	-244.8	1497.46	-67.0137	-340.346
25	0	1704	-185.785	-330.436	1536.74	-354.405	-331.402	1890.78	-306.142	-241.921	1874.33	-24.3823	-244.856	1497.45	-67.0076	-340.333
26	0	1703.98	-185.788	-330.442	1536.73	-354.405	-331.389	1890.8	-306.146	-241.926	1874.33	-24.3969	-244.869	1497.33	-67.2894	-340.224
27	0	1703.97	-185.789	-330.448	1536.72	-354.406	-331.374	1890.79	-306.148	-241.947	1874.32	-24.4008	-244.881	1497.41	-67.0497	-340.316
28	0	1703.95	-185.802	-330.449	1536.71	-354.414	-331.361	1890.79	-306.148	-241.968	1874.28	-24.3997	-244.867	1497.38	-67.0971	-340.317
29	0	1703.94	-185.81	-330.45	1536.71	-354.392	-331.348	1890.78	-306.145	-241.978	1874.32	-24.3914	-244.938	1497.41	-67.0494	-340.356
30	0	1703.93	-185.818	-330.457	1536.67	-354.425	-331.334	1890.78	-306.147	-241.997	1874.3	-24.4097	-244.942	1497.47	-66.9247	-340.372
31	0	1703.91	-185.833	-330.461	1536.67	-354.429	-331.32	1890.78	-306.156	-242.008	1874.29	-24.4156	-244.96	1497.48	-66.9145	-340.398
32	0	1703.91	-185.84	-330.464	1536.67	-354.421	-331.309	1890.78	-306.152	-242.02	1874.29	-24.4025	-244.993	1497.52	-66.8865	-340.428
33	0	1703.9	-185.847	-330.467	1536.66	-354.422	-331.3	1890.77	-306.146	-242.033	1874.27	-24.4051	-244.995	1497.57	-66.8092	-340.436
34	0	1703.89	-185.837	-330.468	1536.65	-354.439	-331.289	1890.78	-306.139	-242.055	1874.5	-24.4238	-245.266	1497.61	-66.7272	-340.439
35	0	1703.88	-185.837	-330.471	1536.64	-354.423	-331.287	1890.77	-306.127	-242.058	1874.41	-24.394	-245.197	1497.65	-66.6318	-340.437
36	0	1703.88	-185.83	-330.477	1536.63	-354.427	-331.277	1890.77	-306.132	-242.072	1874.41	-24.3873	-245.209	1497.59	-66.531	-340.31
37	0	1703.87	-185.829	-330.474	1536.62	-354.418	-331.276	1890.75	-306.133	-242.076	1874.41	-24.3841	-245.208	1497.58	-66.5243	-340.308
38	0	1703.87	-185.824	-330.477	1536.62	-354.407	-331.278	1890.75	-306.134	-242.084	1874.41	-24.3671	-245.208	1497.59	-66.5069	-340.304
39	0	1703.86	-185.815	-330.478	1536.6	-354.411	-331.275	1890.76	-306.146	-242.086	1874.43	-24.3783	-245.226	1497.59	-66.4952	-340.3
40	0	1703.86	-185.812	-330.475	1536.62	-354.371	-331.287	1890.76	-306.132	-242.083	1874.42	-24.3646	-245.196	1497.59	-66.4839	-340.296
41	0	1703.87	-185.809	-330.475	1536.61	-354.389	-331.29	1890.77	-306.134	-242.083	1874.41	-24.3618	-245.174	1497.59	-66.4814	-340.298
42	0	1703.87	-185.811	-330.475	1536.61	-354.389	-331.297	1890.76	-306.146	-242.079	1874.41	-24.3684	-245.176	1497.6	-66.4781	-340.3
43	0	1703.87	-185.813	-330.471	1536.63	-354.379	-331.304	1890.75	-306.147	-242.078	1874.41	-24.3499	-245.174	1497.6	-66.4774	-340.306
