Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1539.58	255.112	-909.326	1343.27	128.651	-930.434	1703.02	81.2265	-883.157	1749.31	351.631	-810.462	1364.8	408.457	-858.021
2	0	1539.59	255.092	-909.334	1343.31	128.604	-930.421	1703.06	81.2364	-883.138	1749.32	351.657	-810.493	1364.79	408.428	-858.057
3	0	1539.61	255.073	-909.346	1343.34	128.556	-930.398	1703.09	81.2419	-883.12	1749.33	351.678	-810.524	1364.79	408.392	-858.086
4	0	1539.64	255.05	-909.356	1343.38	128.509	-930.379	1703.13	81.2417	-883.105	1749.33	351.695	-810.555	1364.79	408.37	-858.122
5	0	1539.66	255.024	-909.369	1343.43	128.47	-930.354	1703.17	81.2366	-883.09	1749.36	351.714	-810.586	1364.81	408.332	-858.155
6	0	1539.69	255.006	-909.378	1343.47	128.436	-930.332	1703.2	81.2348	-883.076	1749.39	351.729	-810.624	1364.83	408.3	-858.182
7	0	1539.71	254.978	-909.385	1343.51	128.391	-930.312	1703.24	81.2208	-883.059	1749.41	351.738	-810.653	1364.85	408.269	-858.216
8	0	1539.74	254.954	-909.398	1343.55	128.349	-930.287	1703.29	81.2107	-883.05	1749.45	351.745	-810.686	1364.89	408.238	-858.247
9	0	1539.77	254.928	-909.406	1343.59	128.317	-930.259	1703.33	81.1955	-883.042	1749.48	351.739	-810.726	1364.93	408.21	-858.275
10	0	1539.81	254.91	-909.418	1343.63	128.274	-930.236	1703.37	81.1752	-883.033	1749.53	351.739	-810.764	1364.97	408.191	-858.299
11	0	1539.85	254.875	-909.426	1343.66	128.246	-930.213	1703.4	81.1479	-883.022	1749.58	351.732	-810.802	1364.99	408.158	-858.323
12	0	1539.88	254.846	-909.435	1343.22	127.948	-930.185	1703.43	81.1155	-883.017	1749.62	351.718	-810.836	1365.04	408.141	-858.343
13	0	1539.92	254.815	-909.44	1343.3	127.933	-930.159	1703.48	81.0904	-883.014	1749.67	351.694	-810.866	1365.09	408.119	-858.358
14	0	1539.97	254.787	-909.45	1343.37	127.923	-930.136	1703.51	81.0528	-883.008	1749.75	351.674	-810.904	1365.14	408.1	-858.378
15	0	1540.02	254.756	-909.457	1343.39	127.894	-930.123	1703.55	81.0187	-883.009	1749.8	351.638	-810.932	1365.17	408.077	-858.39
