Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	863.286	-536.068	-477.883	672.288	-653.181	-400.433	1034.48	-699.472	-442.563	1086.81	-423.011	-478.007	701.801	-366.252	-433.138
2	0	863.378	-536.148	-477.884	672.364	-653.26	-400.449	1034.56	-699.527	-442.507	1086.89	-423.08	-477.992	701.866	-366.334	-433.192
3	0	863.463	-536.225	-477.884	672.445	-653.32	-400.455	1034.65	-699.576	-442.454	1086.96	-423.137	-477.975	701.924	-366.418	-433.243
4	0	863.544	-536.292	-477.887	672.524	-653.399	-400.471	1034.75	-699.624	-442.407	1087.04	-423.196	-477.956	701.985	-366.498	-433.284
5	0	863.624	-536.346	-477.89	672.605	-653.466	-400.491	1034.83	-699.681	-442.379	1087.11	-423.245	-477.942	702.043	-366.579	-433.325
6	0	863.707	-536.395	-477.894	672.687	-653.538	-400.507	1034.91	-699.716	-442.349	1087.18	-423.291	-477.926	702.089	-366.645	-433.357
7	0	863.784	-536.448	-477.892	672.765	-653.604	-400.518	1034.99	-699.76	-442.321	1087.24	-423.331	-477.912	702.134	-366.713	-433.388
8	0	863.854	-536.496	-477.895	672.834	-653.68	-400.534	1035.07	-699.804	-442.299	1087.29	-423.37	-477.9	702.175	-366.779	-433.419
9	0	863.922	-536.545	-477.899	672.91	-653.743	-400.544	1035.15	-699.843	-442.278	1087.35	-423.4	-477.887	702.222	-366.849	-433.441
10	0	863.983	-536.586	-477.904	672.982	-653.815	-400.557	1035.24	-699.87	-442.263	1087.4	-423.43	-477.88	702.268	-366.915	-433.464
11	0	864.041	-536.625	-477.902	673.046	-653.894	-400.574	1035.32	-699.908	-442.254	1087.44	-423.456	-477.873	702.304	-366.978	-433.484
12	0	864.091	-536.669	-477.9	673.109	-653.962	-400.586	1035.38	-699.94	-442.25	1087.48	-423.476	-477.861	702.342	-367.041	-433.502
13	0	864.142	-536.715	-477.903	673.169	-654.029	-400.59	1035.45	-699.964	-442.242	1087.52	-423.501	-477.853	702.381	-367.104	-433.499
14	0	864.193	-536.734	-477.899	673.225	-654.109	-400.613	1035.51	-699.993	-442.247	1087.57	-423.516	-477.847	702.413	-367.16	-433.502
15	0	864.235	-536.776	-477.908	673.282	-654.162	-400.623	1035.56	-700.022	-442.254	1087.6	-423.53	-477.839	702.439	-367.204	-433.504
16	0	864.279	-536.812	-477.91	673.343	-654.208	-400.63	1035.62	-700.043	-442.264	1087.63	-423.548	-477.835	702.475	-367.255	-433.493
17	0	864.32	-536.837	-477.908	673.396	-654.258	-400.632	1035.67	-700.067	-442.282	1087.66	-423.562	-477.832	702.5	-367.303	-433.485
