3,1085.51,0,8,2422236,-549,-180,0.142918,1058,1,0.0253586
3,1085.51,3,8,1721814,803,-161,0.101591,3263,1,0.0782091
3,1085.51,6,8,185368,937,-146,0.0110107,2543,1,0.0609518
3,1085.51,7,8,-1066738,-1480,-124,-0.0633634,818,1,0.0196062
3,1085.52,0,8,2422236,-12,-177,0.142918,1058,1,0.0253586
3,1085.52,3,8,1721815,-580,-161,0.101591,3263,1,0.0782091
3,1085.52,6,8,185367,-1223,-146,0.0110107,2543,1,0.0609518
3,1085.52,7,8,-1066737,604,-125,-0.0633634,818,1,0.0196062
3,1085.53,0,8,2422236,576,-179,0.142918,1058,1,0.0253586
3,1085.53,3,8,1721814,28,-160,0.101591,3263,1,0.0782091
3,1085.53,6,8,185366,-450,-146,0.0110106,2543,1,0.0609518
3,1085.53,7,8,-1066737,282,-124,-0.0633634,818,1,0.0196062
3,1085.54,0,8,2422236,422,-177,0.142918,1058,1,0.0253586
3,1085.54,3,8,1721814,-692,-159,0.101591,3263,1,0.0782091
3,1085.54,6,8,185366,115,-146,0.0110106,2543,1,0.0609518
3,1085.54,7,8,-1066737,44,-125,-0.0633634,818,1,0.0196062
3,1085.55,0,8,2422236,67,-178,0.142918,1058,1,0.0253586
3,1085.55,3,8,1721815,-371,-160,0.101591,3263,1,0.0782091
3,1085.55,6,8,185367,-1324,-145,0.0110107,2543,1,0.0609518
3,1085.55,7,8,-1066737,801,-125,-0.0633634,818,1,0.0196062
3,1085.56,0,8,2422236,-674,-176,0.142918,1058,1,0.0253586
3,1085.56,3,8,1721815,-145,-159,0.101591,3263,1,0.0782091
3,1085.56,6,8,185368,613,-145,0.0110107,2543,1,0.0609518
3,1085.56,7,8,-1066737,764,-125,-0.0633634,818,1,0.0196062
3,1085.57,0,8,2422236,638,-178,0.142918,1058,1,0.0253586
3,1085.57,3,8,1721815,-649,-161,0.101591,3263,1,0.0782091
3,1085.57,6,8,185369,-176,-147,0.0110108,2543,1,0.0609518
3,1085.57,7,8,-1066738,-745,-125,-0.0633634,818,1,0.0196062
3,1085.58,0,8,2422236,341,-177,0.142918,1058,1,0.0253586
3,1085.58,3,8,1721814,84,-160,0.101591,3263,1,0.0782091
3,1085.58,6,8,185368,226,-145,0.0110107,2543,1,0.0609518
3,1085.58,7,8,-1066737,574,-126,-0.0633634,818,1,0.0196062
3,1085.59,0,8,2422236,450,-179,0.142918,1058,1,0.0253586
3,1085.59,3,8,1721815,-48,-159,0.101591,3263,1,0.0782091
3,1085.59,6,8,185367,-1162,-146,0.0110107,2543,1,0.0609518
3,1085.59,7,8,-1066738,-907,-124,-0.0633634,818,1,0.0196062
3,1085.6,0,8,2422232,-367,-177,0.142917,1058,1,0.0253586
3,1085.6,3,8,1721814,411,-159,0.101591,3263,1,0.0782091
3,1085.6,6,8,185369,-210,-146,0.0110108,2543,1,0.0609518
3,1085.6,7,8,-1066736,-198,-125,-0.0633633,818,1,0.0196062
3,1085.61,0,8,2422236,152,-178,0.142918,1058,1,0.0253586
3,1085.61,3,8,1721814,42,-160,0.101591,3263,1,0.0782091
3,1085.61,6,8,185368,942,-145,0.0110107,2543,1,0.0609518
3,1085.61,7,8,-1066736,308,-126,-0.0633633,818,1,0.0196062
3,1085.62,0,8,2422236,1,-176,0.142918,1058,1,0.0253586
3,1085.62,3,8,1721814,20,-160,0.101591,3263,1,0.0782091
3,1085.62,6,8,185368,606,-146,0.0110107,2543,1,0.0609518
3,1085.62,7,8,-1066737,908,-124,-0.0633634,818,1,0.0196062
3,1085.63,0,8,2422236,281,-178,0.142918,1058,1,0.0253586
3,1085.63,3,8,1721814,-49,-160,0.101591,3263,1,0.0782091
3,1085.63,6,8,185367,-825,-146,0.0110107,2543,1,0.0609518
3,1085.63,7,8,-1066736,-28,-125,-0.0633633,818,1,0.0196062
3,1085.64,0,8,2422232,-988,-179,0.142917,1058,1,0.0253586
3,1085.64,3,8,1721814,-373,-160,0.101591,3263,1,0.0782091
3,1085.64,6,8,185368,1389,-147,0.0110107,2543,1,0.0609518
3,1085.64,7,8,-1066738,46,-125,-0.0633634,818,1,0.0196062
3,1085.65,0,8,2422236,734,-178,0.142918,1058,1,0.0253586
3,1085.65,3,8,1721814,-207,-159,0.101591,3263,1,0.0782091
3,1085.65,6,8,185366,139,-146,0.0110106,2543,1,0.0609518
3,1085.65,7,8,-1066738,-96,-124,-0.0633634,818,1,0.0196062
3,1085.66,0,8,2422236,541,-177,0.142918,1058,1,0.0253586
3,1085.66,3,8,1721814,75,-159,0.101591,3263,1,0.0782091
3,1085.66,6,8,185367,-873,-146,0.0110107,2543,1,0.0609518
3,1085.66,7,8,-1066738,-147,-125,-0.0633634,818,1,0.0196062
3,1085.67,0,8,2422232,-698,-177,0.142917,1058,1,0.0253586
3,1085.67,3,8,1721814,409,-160,0.101591,3263,1,0.0782091
3,1085.67,6,8,185368,902,-145,0.0110107,2543,1,0.0609518
3,1085.67,7,8,-1066738,-54,-125,-0.0633634,818,1,0.0196062
3,1085.68,0,8,2422236,139,-177,0.142918,1058,1,0.0253586
3,1085.68,3,8,1721815,-304,-159,0.101591,3263,1,0.0782091
3,1085.68,6,8,185368,730,-145,0.0110107,2543,1,0.0609518
3,1085.68,7,8,-1066737,885,-125,-0.0633634,818,1,0.0196062
3,1085.69,0,8,2422236,-755,-177,0.142918,1058,1,0.0253586
3,1085.69,3,8,1721814,217,-161,0.101591,3263,1,0.0782091
3,1085.69,6,8,185368,378,-145,0.0110107,2543,1,0.0609518
3,1085.69,7,8,-1066738,-613,-124,-0.0633634,818,1,0.0196062
3,1085.7,0,8,2422236,-138,-178,0.142918,1058,1,0.0253586
3,1085.7,3,8,1721814,-143,-161,0.101591,3263,1,0.0782091
3,1085.7,6,8,185368,509,-147,0.0110107,2543,1,0.0609518
3,1085.7,7,8,-1066736,856,-125,-0.0633633,818,1,0.0196062
3,1085.71,0,8,2422236,210,-179,0.142918,1058,1,0.0253586
3,1085.71,3,8,1721814,429,-160,0.101591,3263,1,0.0782091
3,1085.71,6,8,185368,948,-146,0.0110107,2543,1,0.0609518
3,1085.71,7,8,-1066736,146,-125,-0.0633633,818,1,0.0196062
3,1085.72,0,8,2422235,-232,-175,0.142918,1058,1,0.0253586
3,1085.72,3,8,1721814,25,-159,0.101591,3263,1,0.0782091
3,1085.72,6,8,185366,-249,-145,0.0110106,2543,1,0.0609518
3,1085.72,7,8,-1066737,59,-125,-0.0633634,818,1,0.0196062
3,1085.73,0,8,2422235,-728,-179,0.142918,1058,1,0.0253586
3,1085.73,3,8,1721814,0,-161,0.101591,3263,1,0.0782091
3,1085.73,6,8,185368,582,-146,0.0110107,2543,1,0.0609518
3,1085.73,7,8,-1066737,308,-125,-0.0633634,818,1,0.0196062
3,1085.74,0,8,2422235,-538,-178,0.142918,1058,1,0.0253586
3,1085.74,3,8,1721814,201,-160,0.101591,3263,1,0.0782091
3,1085.74,6,8,185367,-1125,-146,0.0110107,2543,1,0.0609518
3,1085.74,7,8,-1066737,192,-124,-0.0633634,818,1,0.0196062
3,1085.75,0,8,2422236,1316,-178,0.142918,1058,1,0.0253586
3,1085.75,3,8,1721814,6,-159,0.101591,3263,1,0.0782091
3,1085.75,6,8,185367,-472,-146,0.0110107,2543,1,0.0609518
3,1085.75,7,8,-1066737,190,-126,-0.0633634,818,1,0.0196062
3,1085.76,0,8,2422235,-907,-177,0.142918,1058,1,0.0253586
3,1085.76,3,8,1721814,174,-158,0.101591,3263,1,0.0782091
3,1085.76,6,8,185368,983,-146,0.0110107,2543,1,0.0609518
3,1085.76,7,8,-1066735,708,-126,-0.0633633,818,1,0.0196062
3,1085.77,0,8,2422235,-512,-179,0.142918,1058,1,0.0253586
3,1085.77,3,8,1721814,-567,-160,0.101591,3263,1,0.0782091
3,1085.77,6,8,185369,-316,-146,0.0110108,2543,1,0.0609518
3,1085.77,7,8,-1066737,-284,-125,-0.0633634,818,1,0.0196062
3,1085.78,0,8,2422236,876,-177,0.142918,1058,1,0.0253586
3,1085.78,3,8,1721814,-1291,-160,0.101591,3263,1,0.0782091
3,1085.78,6,8,185369,455,-144,0.0110108,2543,1,0.0609518
3,1085.78,7,8,-1066736,93,-124,-0.0633633,818,1,0.0196062
3,1085.79,0,8,2422236,1080,-178,0.142918,1058,1,0.0253586
3,1085.79,3,8,1721814,295,-160,0.101591,3263,1,0.0782091
3,1085.79,6,8,185368,594,-146,0.0110107,2543,1,0.0609518
3,1085.79,7,8,-1066737,-968,-124,-0.0633634,818,1,0.0196062
3,1085.8,0,8,2422232,-638,-177,0.142917,1058,1,0.0253586
3,1085.8,3,8,1721814,-396,-160,0.101591,3263,1,0.0782091
3,1085.8,6,8,185368,347,-146,0.0110107,2543,1,0.0609518
3,1085.8,7,8,-1066736,770,-127,-0.0633633,818,1,0.0196062
3,1085.81,0,8,2422236,251,-178,0.142918,1058,1,0.0253586
3,1085.81,3,8,1721814,160,-159,0.101591,3263,1,0.0782091
3,1085.81,6,8,185368,183,-147,0.0110107,2543,1,0.0609518
3,1085.81,7,8,-1066736,894,-124,-0.0633633,818,1,0.0196062
3,1085.82,0,8,2422236,-705,-176,0.142918,1058,1,0.0253586
3,1085.82,3,8,1721814,-472,-159,0.101591,3263,1,0.0782091
3,1085.82,6,8,185368,1042,-147,0.0110107,2543,1,0.0609518
3,1085.82,7,8,-1066736,542,-125,-0.0633633,818,1,0.0196062
3,1085.83,0,8,2422236,5,-179,0.142918,1058,1,0.0253586
3,1085.83,3,8,1721813,113,-161,0.101591,3263,1,0.0782091
3,1085.83,6,8,185369,312,-147,0.0110108,2543,1,0.0609518
3,1085.83,7,8,-1066738,-11,-126,-0.0633634,818,1,0.0196062
3,1085.84,0,8,2422236,-381,-177,0.142918,1058,1,0.0253586
3,1085.84,3,8,1721814,162,-160,0.101591,3263,1,0.0782091
3,1085.84,6,8,185368,416,-147,0.0110107,2543,1,0.0609518
3,1085.84,7,8,-1066736,625,-126,-0.0633633,818,1,0.0196062
3,1085.85,0,8,2422233,196,-178,0.142917,1058,1,0.0253586
3,1085.85,3,8,1721814,186,-159,0.101591,3263,1,0.0782091
3,1085.85,6,8,185366,-288,-146,0.0110106,2543,1,0.0609518
3,1085.85,7,8,-1066735,-142,-126,-0.0633633,818,1,0.0196062
3,1085.86,0,8,2422236,-433,-177,0.142918,1058,1,0.0253586
3,1085.86,3,8,1721814,58,-160,0.101591,3263,1,0.0782091
3,1085.86,6,8,185369,420,-144,0.0110108,2543,1,0.0609518
3,1085.86,7,8,-1066737,-178,-126,-0.0633634,818,1,0.0196062
3,1085.87,0,8,2422237,312,-177,0.142918,1058,1,0.0253586
3,1085.87,3,8,1721813,290,-160,0.101591,3263,1,0.0782091
3,1085.87,6,8,185366,-66,-147,0.0110106,2543,1,0.0609518
3,1085.87,7,8,-1066737,202,-125,-0.0633634,818,1,0.0196062
3,1085.88,0,8,2422236,-34,-177,0.142918,1058,1,0.0253586
3,1085.88,3,8,1721814,167,-159,0.101591,3263,1,0.0782091
3,1085.88,6,8,185369,-192,-145,0.0110108,2543,1,0.0609518
3,1085.88,7,8,-1066737,-188,-126,-0.0633634,818,1,0.0196062
3,1085.89,0,8,2422236,125,-176,0.142918,1058,1,0.0253586
3,1085.89,3,8,1721814,-1245,-160,0.101591,3263,1,0.0782091
3,1085.89,6,8,185368,616,-144,0.0110107,2543,1,0.0609518
3,1085.89,7,8,-1066737,-47,-124,-0.0633634,818,1,0.0196062
3,1085.9,0,8,2422236,-71,-177,0.142918,1058,1,0.0253586
3,1085.9,3,8,1721814,167,-159,0.101591,3263,1,0.0782091
3,1085.9,6,8,185368,132,-146,0.0110107,2543,1,0.0609518
3,1085.9,7,8,-1066736,-659,-125,-0.0633633,818,1,0.0196062
3,1085.91,0,8,2422236,-106,-177,0.142918,1058,1,0.0253586
3,1085.91,3,8,1721813,134,-161,0.101591,3263,1,0.0782091
3,1085.91,6,8,185369,485,-147,0.0110108,2543,1,0.0609518
3,1085.91,7,8,-1066738,-1239,-124,-0.0633634,818,1,0.0196062
3,1085.92,0,8,2422236,975,-179,0.142918,1058,1,0.0253586
3,1085.92,3,8,1721813,-508,-160,0.101591,3263,1,0.0782091
3,1085.92,6,8,185367,-879,-144,0.0110107,2543,1,0.0609518
3,1085.92,7,8,-1066737,-10,-126,-0.0633634,818,1,0.0196062
3,1085.93,0,8,2422236,-131,-176,0.142918,1058,1,0.0253586
3,1085.93,3,8,1721813,-1319,-159,0.101591,3263,1,0.0782091
3,1085.93,6,8,185367,-1152,-145,0.0110107,2543,1,0.0609518
3,1085.93,7,8,-1066737,303,-125,-0.0633634,818,1,0.0196062
3,1085.94,0,8,2422236,717,-179,0.142918,1058,1,0.0253586
3,1085.94,3,8,1721813,-796,-161,0.101591,3263,1,0.0782091
3,1085.94,6,8,185367,-653,-145,0.0110107,2543,1,0.0609518
3,1085.94,7,8,-1066737,-10,-126,-0.0633634,818,1,0.0196062
3,1085.95,0,8,2422236,783,-178,0.142918,1058,1,0.0253586
3,1085.95,3,8,1721814,254,-161,0.101591,3263,1,0.0782091
3,1085.95,6,8,185366,49,-145,0.0110106,2543,1,0.0609518
3,1085.95,7,8,-1066737,649,-125,-0.0633634,818,1,0.0196062
3,1085.96,0,8,2422235,-1383,-178,0.142918,1058,1,0.0253586
3,1085.96,3,8,1721813,573,-160,0.101591,3263,1,0.0782091
3,1085.96,6,8,185368,233,-145,0.0110107,2543,1,0.0609518
3,1085.96,7,8,-1066737,1054,-125,-0.0633634,818,1,0.0196062
3,1085.97,0,8,2422232,-1080,-178,0.142917,1058,1,0.0253586
3,1085.97,3,8,1721814,-521,-161,0.101591,3263,1,0.0782091
3,1085.97,6,8,185367,-408,-146,0.0110107,2543,1,0.0609518
3,1085.97,7,8,-1066737,447,-126,-0.0633634,818,1,0.0196062
3,1085.98,0,8,2422236,493,-179,0.142918,1058,1,0.0253586
3,1085.98,3,8,1721814,-477,-160,0.101591,3263,1,0.0782091
3,1085.98,6,8,185366,-919,-145,0.0110106,2543,1,0.0609518
3,1085.98,7,8,-1066738,-245,-125,-0.0633634,818,1,0.0196062
3,1085.99,0,8,2422236,1168,-177,0.142918,1058,1,0.0253586
3,1085.99,3,8,1721814,-22,-159,0.101591,3263,1,0.0782091
3,1085.99,6,8,185369,436,-147,0.0110108,2543,1,0.0609518
3,1085.99,7,8,-1066736,651,-127,-0.0633633,818,1,0.0196062
3,1086,0,8,2422236,161,-177,0.142918,1058,1,0.0253586
3,1086,3,8,1721814,600,-161,0.101591,3263,1,0.0782091
3,1086,6,8,185369,528,-146,0.0110108,2543,1,0.0609518
3,1086,7,8,-1066736,111,-125,-0.0633633,818,1,0.0196062
3,1086.01,0,8,2422236,1,-178,0.142918,1058,1,0.0253586
3,1086.01,3,8,1721813,-885,-159,0.101591,3263,1,0.0782091
3,1086.01,6,8,185366,347,-145,0.0110106,2543,1,0.0609518
3,1086.01,7,8,-1066738,0,-126,-0.0633634,818,1,0.0196062
3,1086.02,0,8,2422236,312,-178,0.142918,1058,1,0.0253586
3,1086.02,3,8,1721814,426,-159,0.101591,3263,1,0.0782091
3,1086.02,6,8,185368,408,-147,0.0110107,2543,1,0.0609518
3,1086.02,7,8,-1066738,-82,-126,-0.0633634,818,1,0.0196062
3,1086.03,0,8,2422236,0,-176,0.142918,1058,1,0.0253586
3,1086.03,3,8,1721814,264,-161,0.101591,3263,1,0.0782091
3,1086.03,6,8,185366,-361,-145,0.0110106,2543,1,0.0609518
3,1086.03,7,8,-1066738,-640,-125,-0.0633634,818,1,0.0196062
3,1086.04,0,8,2422236,2,-177,0.142918,1058,1,0.0253586
3,1086.04,3,8,1721813,134,-160,0.101591,3263,1,0.0782091
3,1086.04,6,8,185369,361,-145,0.0110108,2543,1,0.0609518
3,1086.04,7,8,-1066738,-462,-126,-0.0633634,818,1,0.0196062
3,1086.05,0,8,2422237,839,-176,0.142918,1058,1,0.0253586
3,1086.05,3,8,1721814,-765,-159,0.101591,3263,1,0.0782091
3,1086.05,6,8,185366,-1,-147,0.0110106,2543,1,0.0609518
3,1086.05,7,8,-1066737,452,-125,-0.0633634,818,1,0.0196062
3,1086.06,0,8,2422236,3,-177,0.142918,1058,1,0.0253586
3,1086.06,3,8,1721814,678,-161,0.101591,3263,1,0.0782091
3,1086.06,6,8,185368,674,-145,0.0110107,2543,1,0.0609518
3,1086.06,7,8,-1066736,-370,-125,-0.0633633,818,1,0.0196062
3,1086.07,0,8,2422236,-36,-177,0.142918,1058,1,0.0253586
3,1086.07,3,8,1721814,796,-160,0.101591,3263,1,0.0782091
3,1086.07,6,8,185368,380,-145,0.0110107,2543,1,0.0609518
3,1086.07,7,8,-1066739,-824,-125,-0.0633635,818,1,0.0196062
3,1086.08,0,8,2422236,-1223,-177,0.142918,1058,1,0.0253586
3,1086.08,3,8,1721814,253,-161,0.101591,3263,1,0.0782091
3,1086.08,6,8,185366,-836,-147,0.0110106,2543,1,0.0609518
3,1086.08,7,8,-1066737,16,-127,-0.0633634,818,1,0.0196062
3,1086.09,0,8,2422235,320,-178,0.142918,1058,1,0.0253586
3,1086.09,3,8,1721814,-720,-160,0.101591,3263,1,0.0782091
3,1086.09,6,8,185368,470,-146,0.0110107,2543,1,0.0609518
3,1086.09,7,8,-1066737,15,-126,-0.0633634,818,1,0.0196062
3,1086.1,0,8,2422233,-313,-178,0.142917,1058,1,0.0253586
3,1086.1,3,8,1721815,-477,-159,0.101591,3263,1,0.0782091
3,1086.1,6,8,185368,1027,-146,0.0110107,2543,1,0.0609518
3,1086.1,7,8,-1066737,-498,-125,-0.0633634,818,1,0.0196062
3,1086.11,0,8,2422237,1005,-178,0.142918,1058,1,0.0253586
3,1086.11,3,8,1721814,433,-160,0.101591,3263,1,0.0782091
3,1086.11,6,8,185367,-1403,-145,0.0110107,2543,1,0.0609518
3,1086.11,7,8,-1066737,31,-126,-0.0633634,818,1,0.0196062
3,1086.12,0,8,2422237,-617,-177,0.142918,1058,1,0.0253586
3,1086.12,3,8,1721814,290,-158,0.101591,3263,1,0.0782091
3,1086.12,6,8,185367,-878,-144,0.0110107,2543,1,0.0609518
