Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
281	0	605.541	-128.075	-745.713				809.769	-240.064	-800.03	790.588	40.7752	-762.702	432.955	-24.8254	-618.425
282	0	605.861	-127.965	-746.582				809.594	-241.733	-799.191	792.122	39.3511	-764.478	433.668	-22.0769	-620.986
283	0	606.213	-127.899	-747.283				809.199	-243.883	-797.688	793.5	38.1188	-767.489	434.276	-19.2546	-623.557
284	0	606.448	-127.79	-747.912				808.991	-245.395	-796.332	794.557	35.999	-769.627	434.936	-16.4383	-626.044
285	0	606.637	-127.341	-748.422				808.474	-247.262	-794.735	796.13	35.3389	-771.866	435.548	-13.625	-628.442
286	0	606.755	-127.375	-748.752				807.927	-249.115	-793.01	797.084	33.2388	-774.058	436.15	-10.8628	-630.709
287	0	606.823	-127.395	-748.914				807.244	-250.949	-791.152	798.169	31.9216	-776.003	436.635	-8.12915	-632.858
288	0	606.846	-127.505	-749.039				806.525	-252.68	-789.321	798.959	30.1344	-778.293	437.237	-5.53916	-634.78
289	0	606.741	-127.48	-748.966				805.701	-254.538	-787.113	799.791	28.6204	-779.954	436.771	-2.82329	-636.82
290	0	606.537	-127.294	-748.709				804.922	-255.956	-785.267	800.587	27.2131	-781.547	437.22	-0.43875	-638.389
291	0	606.4	-127.43	-748.431				804.128	-257.326	-783.088	801.546	26.3758	-782.31	437.576	1.82736	-639.782
292	0	606.084	-127.259	-747.973				803.208	-258.747	-780.997	801.901	24.6902	-783.807	437.914	3.91484	-640.975
293	0	605.799	-127.242	-747.477				802.26	-260.195	-778.99	802.711	23.8579	-784.546	438.203	5.83949	-641.986
294	0	605.543	-127.305	-746.93				801.377	-261.415	-776.933	802.565	21.6681	-786.089	438.446	7.59327	-642.839
295	0	605.216	-127.257	-746.403				800.667	-262.294	-775.146	803.029	20.9477	-786.576	438.62	9.18212	-643.557
296	0	604.919	-127.258	-745.846				799.825	-263.299	-773.623	803.703	20.7554	-786.847	438.797	10.5691	-644.13
297	0	604.678	-127.259	-745.326				799.157	-264.142	-772.086	803.423	19.1173	-787.982	438.932	11.7683	-644.578
298	0	604.431	-127.298	-744.858				798.749	-264.263	-770.728	804.069	19.2678	-787.722	439.027	12.7919	-644.929
299	0	604.211	-127.291	-744.45				798.037	-265.213	-769.817	803.58	17.5672	-788.449	439.128	13.6068	-645.172
300	0	604.029	-127.305	-744.124				797.665	-265.61	-769.081	803.835	17.4486	-788.951	439.187	14.239	-645.345
301	0	603.87	-127.269	-743.903				797.295	-266.117	-768.415	803.811	17.0896	-788.887	439.219	14.673	-645.441
302	0	603.842	-127.292	-743.764				797.138	-266.239	-768.264	803.891	16.9474	-789.246	439.27	14.8995	-645.462
303	0	603.774	-127.241	-743.757				797.186	-266.019	-768.189	803.51	16.2419	-789.267	439.28	14.9292	-645.426
304	0	603.838	-127.284	-743.839				797.242	-265.986	-768.469	803.836	16.9304	-789.249	439.243	14.7734	-645.339
305	0	603.909	-127.253	-744.002				797.414	-265.744	-769.118	803.93	17.6495	-788.962	439.179	14.4118	-645.182
306	0	604.03	-127.221	-744.292				797.703	-265.478	-769.722	803.714	17.881	-788.568	439.102	13.8403	-644.949
307	0	604.199	-127.163	-744.642				798.246	-264.651	-770.8	803.368	18.0905	-788.271	439.004	13.0579	-644.633
308	0	604.422	-127.136	-745.062				798.822	-263.973	-772.032	803.342	19.2994	-788.126	438.857	12.0782	-644.239
309	0	604.628	-127.058	-745.554				799.493	-263.158	-773.456	803.395	20.725	-787.001	438.68	10.8942	-643.739
310	0	604.93	-127.21	-746.141				800.199	-262.268	-775.058	802.961	21.4176	-786.785	438.494	9.503	-643.119
311	0	605.192	-127.089	-746.598				800.981	-261.274	-776.822	802.151	21.8724	-786.3	438.233	7.93608	-642.385
312	0	605.426	-127.034	-747.118				801.924	-259.837	-778.78	802.123	23.8832	-785.414	437.949	6.18056	-641.509
313	0	605.685	-127.025	-747.604				802.84	-258.439	-780.759	801.559	25.0667	-784.467	437.614	4.26986	-640.499
314	0	605.98	-127.062	-748.036				803.626	-257.187	-782.889	800.955	26.5017	-783.196	437.257	2.18561	-639.333
315	0	606.217	-127.201	-748.422				804.49	-255.848	-784.888	800.319	27.9639	-781.813	436.917	-0.0638426	-637.977
316	0	606.31	-127.072	-748.623				805.421	-254.036	-786.978	799.681	29.5288	-780.365	436.524	-2.43111	-636.465
317	0	606.476	-127.128	-748.747				806.155	-252.634	-788.967	798.484	30.4281	-778.736	437.021	-5.10533	-634.526
318	0	606.522	-127.299	-748.805				806.932	-250.723	-790.979	797.895	32.398	-776.843	436.574	-7.68211	-632.652
319	0	606.487	-127.288	-748.699				807.601	-249.003	-792.799	796.89	33.8526	-774.925	436.058	-10.3215	-630.637
320	0	606.396	-127.28	-748.39				808.062	-247.497	-794.634	795.896	35.4818	-772.548	435.611	-13.0518	-628.433
321	0	606.261	-127.623	-747.958				808.556	-245.624	-796.209	794.942	37.0164	-770.07	435.015	-15.7765	-626.156
322	0	606.063	-127.739	-747.413				808.916	-243.931	-797.674	793.084	37.4326	-768.462	434.436	-18.5406	-623.768
323	0	605.772	-127.86	-746.753				809.189	-242.291	-798.9	792.099	39.2843	-766.069	433.794	-21.2769	-621.325
324	0	605.42	-127.926	-745.985				809.441	-240.444	-800.02	790.594	40.3758	-763.763	433.185	-23.9896	-618.835
325	0	605.093	-128.066	-745.139				809.653	-238.609	-801.107	789.299	41.6582	-761.173	432.517	-26.6169	-616.366
326	0	604.68	-128.184	-744.234				809.675	-237.114	-801.774	787.514	41.9822	-758.976	431.907	-29.1703	-613.938
327	0	604.255	-128.284	-743.293				809.76	-235.366	-802.419	786.036	42.8042	-756.739	431.227	-31.5662	-611.634
328	0	603.831	-128.394	-742.4				809.913	-233.599	-803.031	784.781	43.9042	-754.672	430.612	-33.814	-609.455
329	0	603.47	-128.536	-741.499				809.774	-232.516	-803.42	783.586	44.7834	-752.513	430.03	-35.8743	-607.449
330	0	603.18	-128.82	-740.752				809.749	-231.247	-803.803	782.392	45.5472	-750.977	429.55	-37.7321	-605.615
331	0	602.806	-128.799	-739.94				809.783	-229.938	-804.006	781.143	46.095	-749.564	429.11	-39.3491	-604.006
332	0	602.506	-128.894	-739.286				809.614	-229.291	-804.156	780.444	46.6631	-748.238	428.799	-40.7176	-602.602
333	0	602.293	-128.994	-738.706				809.636	-228.347	-804.347	779.526	47.0338	-747.278	428.487	-41.8007	-601.481
334	0	602.083	-129.049	-738.332	483.36	-321.111	-668.618	809.518	-227.937	-804.422	779.105	47.2322	-746.451	428.283	-42.6053	-600.608
335	0	601.934	-129.118	-738.032	483.255	-321.234	-668.594	809.427	-227.572	-804.638	778.791	47.5754	-746.057	428.112	-43.1092	-600.04
336	0	601.843	-129.129	-737.902	483.392	-321.416	-668.457	809.341	-227.455	-804.549	778.572	47.6585	-745.948	428.074	-43.326	-599.746
337	0	601.813	-129.137	-737.928	483.556	-321.5	-668.3	809.323	-227.444	-804.74	778.564	47.6533	-746.156	428.109	-43.2509	-599.744
338	0	601.841	-129.113	-738.087	483.599	-321.381	-668.073	809.277	-227.657	-804.771	778.674	47.5148	-746.657	428.214	-42.8764	-600.034
339	0	601.925	-129.088	-738.387				809.168	-228.314	-804.62	778.901	47.1531	-747.51	428.442	-42.2188	-600.58
340	0	602.048	-129.055	-738.785				809.141	-228.955	-804.72	779.505	46.8866	-748.568	428.716	-41.2719	-601.403
341	0	602.281	-129.009	-739.327				809.111	-229.668	-804.633	780.171	46.3814	-749.931	429.05	-40.0351	-602.494
342	0	602.461	-128.898	-739.985				809.171	-230.413	-804.277	780.829	45.7704	-751.619	429.494	-38.5432	-603.804
343	0	602.685	-128.816	-740.722				808.893	-231.998	-804.149	781.853	45.0178	-753.367	429.999	-36.8119	-605.33
344	0	602.967	-128.663	-741.483				808.813	-233.288	-803.879	782.971	44.3392	-755.372	430.533	-34.8339	-607.069
345	0	603.223	-128.53	-742.354				808.657	-234.775	-803.433	784.139	43.4678	-757.57	431.089	-32.6463	-608.985
346	0	603.556	-128.433	-743.146				808.574	-236.123	-802.992	785.36	42.4685	-759.823	431.67	-30.2739	-611.049
347	0	603.835	-128.277	-743.986				808.294	-237.888	-802.414	787.145	42.313	-762.122	432.319	-27.776	-613.204
348	0	604.088	-128.092	-744.764				808.071	-239.487	-801.485	788.382	41.2608	-764.448	432.996	-25.1637	-615.425
349	0	604.36	-127.985	-745.47				807.764	-241.287	-800.539	789.766	40.0455	-766.835	433.636	-22.4424	-617.705
350	0	604.582	-127.853	-746.148				807.288	-243.292	-799.323	790.925	38.6693	-769.617	434.321	-19.6839	-619.971
351	0	604.8	-127.739	-746.688				806.867	-245.041	-798.028	792.19	37.3139	-771.961	434.937	-16.8699	-622.219
352	0	604.925	-127.594	-747.091				806.394	-246.746	-796.678	793.409	35.9955	-773.956	435.557	-14.0661	-624.404
353	0	605.004	-127.462	-747.398				805.787	-248.54	-794.986	794.14	33.7698	-776.439	436.153	-11.2838	-626.489
354	0	605.03	-127.191	-747.597				805.097	-250.374	-793.282	795.681	33.2364	-777.872	436.686	-8.54856	-628.477
355	0	605.011	-127.147	-747.624				804.393	-252.013	-791.484	796.17	30.8123	-780.353	437.244	-5.91023	-630.309
356	0	604.973	-127.067	-747.534				803.635	-253.683	-789.472	797.548	30.2472	-781.346	436.85	-3.16077	-632.28
357	0	604.812	-126.98	-747.364				802.811	-255.251	-787.506	797.905	28.0942	-783.472	437.311	-0.74548	-633.811
358	0	604.654	-126.955	-747.057				802.054	-256.53	-785.609	798.92	27.2603	-784.72	437.687	1.54973	-635.206
359	0	604.5	-126.916	-746.714				801.164	-258.033	-783.62	799.569	25.9491	-785.393	438.033	3.6803	-636.448
360	0	604.236	-126.86	-746.301				800.369	-259.301	-781.551	800.111	24.5472	-786.846	438.295	5.66055	-637.548
361	0	604.002	-126.798	-745.827				799.533	-260.661	-779.633	800.653	23.5448	-787.179	438.551	7.43466	-638.518
362	0	603.794	-126.784	-745.378				798.876	-261.462	-777.906	801.054	22.4098	-788.103	438.736	9.04319	-639.386
363	0	603.558	-126.814	-744.922				798.167	-262.569	-776.192	801.44	21.3178	-788.683	438.917	10.4258	-640.143
364	0	603.371	-126.812	-744.538				797.573	-263.406	-774.783	801.569	20.3893	-789.281	439.081	11.6194	-640.802
365	0	603.25	-126.864	-744.167				797.108	-264.127	-773.349	801.899	19.2939	-789.678	439.168	12.6245	-641.399
366	0	603.184	-126.872	-743.851				796.861	-264.462	-772.306	802.166	18.7573	-789.552	439.26	13.3976	-641.896
367	0	603.072	-126.868	-743.659				796.551	-265.079	-771.408	802.555	18.6608	-789.373	439.273	13.9944	-642.36
368	0	603.049	-126.876	-743.54				796.528	-265.151	-770.728	802.53	17.8706	-789.77	439.294	14.3723	-642.748
369	0	603.079	-126.9	-743.518				796.433	-265.572	-770.43	802.639	17.5944	-789.74	439.307	14.5362	-643.078
370	0	603.229	-126.958	-743.586				796.595	-265.545	-770.222	802.873	17.6761	-789.599	439.298	14.4933	-643.355
371	0	603.443	-127.071	-743.781				796.835	-265.522	-770.214	802.772	17.4183	-789.393	439.232	14.2574	-643.591
372	0	603.66	-127.107	-744.041				797.28	-265.143	-770.685	803.241	18.4256	-788.814	439.185	13.81	-643.751
373	0	603.877	-127.103	-744.411				797.84	-264.769	-771.131	803.138	18.5084	-788.939	439.081	13.1734	-643.845
374	0	604.208	-127.127	-744.826				798.377	-264.341	-771.969	802.85	18.5881	-788.497	438.948	12.3429	-643.869
375	0	604.525	-127.071	-745.326				799.308	-263.288	-772.987	802.966	19.4996	-787.699	438.791	11.3168	-643.796
376	0	604.881	-127.117	-745.89				799.938	-262.872	-774.232	803.187	20.9166	-787.181	438.594	10.1086	-643.626
