Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1616.19	-447.751	-468.817	1429.02	-583.894	-417.72	1795.5	-584.458	-389.389	1820.6	-306.343	-439.208	1429.75	-298.888	-470.33
2	0	1611.77	-446.705	-468.797	1427.88	-586.356	-415.547	1794.68	-580.359	-392.317	1813.88	-301.584	-441.442	1422.95	-301.211	-466.907
3	0	1607.49	-445.903	-468.561	1426.97	-588.974	-413.313	1793.8	-576.333	-394.634	1807.34	-297.176	-443.355	1416.11	-303.872	-464.028
4	0	1603.71	-445.262	-468.036	1426.29	-591.662	-411.079	1793.31	-572.155	-396.32	1800.94	-292.969	-444.897	1409.67	-306.779	-461.327
5	0	1600.1	-444.81	-467.427	1425.88	-594.402	-408.908	1792.61	-568.282	-397.506	1794.73	-288.974	-446.051	1403.49	-309.77	-459.092
6	0	1596.76	-444.457	-466.582	1425.74	-597.113	-406.807	1792	-564.479	-398.149	1788.82	-285.226	-446.831	1398.11	-313.021	-456.716
7	0	1593.86	-444.257	-465.748	1425.83	-599.77	-404.839	1791.51	-560.798	-398.258	1783.23	-281.7	-447.26	1393.06	-316.24	-454.847
8	0	1591.24	-444.152	-464.84	1426.25	-602.377	-403.005	1791.02	-557.413	-397.869	1778.1	-278.376	-447.367	1388.45	-319.544	-453.526
9	0	1589.53	-444.214	-464.12	1426.97	-604.831	-401.44	1790.93	-553.933	-396.932	1773.3	-275.273	-446.996	1384.46	-322.803	-452.541
10	0	1587.89	-444.159	-462.95	1427.99	-607.195	-400.095	1791.09	-550.59	-395.591	1769.14	-272.37	-446.416	1381.14	-325.988	-451.941
11	0	1587.02	-444.293	-462.235	1429.24	-609.469	-399.081	1791.49	-547.398	-393.801	1765.54	-269.691	-445.555	1378.28	-329.143	-451.953
12	0	1586.6	-444.351	-461.305	1430.86	-611.534	-398.368	1792.16	-544.35	-391.643	1762.47	-267.208	-444.394	1376.22	-332.127	-452.286
13	0	1586.62	-444.421	-460.506	1432.66	-613.475	-397.99	1793.05	-541.418	-389.162	1760.02	-264.875	-443.003	1374.72	-334.996	-453.189
14	0	1586.9	-444.46	-459.676	1434.7	-615.226	-398.122	1794.17	-538.639	-386.367	1758.14	-262.716	-441.406	1373.57	-337.706	-454.918
15	0	1587.97	-444.516	-459.009	1437.02	-616.82	-398.454	1795.58	-536.048	-383.273	1756.89	-260.715	-439.565	1373.53	-340.256	-456.476
16	0	1589.44	-444.465	-458.404	1439.96	-618.32	-399.1	1797.15	-533.638	-379.966	1756.26	-258.894	-437.54	1374	-342.575	-458.799
17	0	1591.48	-444.488	-458.015	1442.82	-619.581	-400.166	1798.95	-531.46	-376.388	1756.06	-257.285	-435.291	1374.98	-344.633	-461.64
18	0	1594.15	-444.448	-457.44	1445.87	-620.68	-401.718	1800.88	-529.523	-372.562	1756.78	-255.831	-432.761	1376.78	-346.423	-464.738
19	0	1597.22	-444.495	-457.205	1449.14	-621.555	-403.343	1802.96	-527.836	-368.491	1757.96	-254.596	-430.065	1379.15	-348.017	-468.193
20	0	1600.34	-444.517	-456.804	1452.63	-622.341	-405.3	1805.18	-526.523	-364.264	1759.7	-253.64	-427.181	1382.27	-349.286	-471.92
21	0	1604.22	-444.621	-456.406	1456.18	-623.03	-407.439	1807.35	-525.556	-359.798	1761.97	-253.005	-424.156	1385.72	-350.369	-476.224
22	0	1608.24	-444.861	-456.124	1459.78	-623.572	-409.814	1809.64	-524.998	-355.208	1764.83	-252.707	-420.977	1389.96	-351.294	-480.544
23	0	1612.68	-445.203	-455.787	1463.51	-624.037	-412.333	1811.96	-524.924	-350.437	1768.25	-252.824	-417.793	1394.94	-351.994	-484.891
