Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	582.265	-652.644	-607.381				754.177	-810.811	-664.971	782.621	-530.891	-694.017			
2	0	578.602	-649.718	-604.498				749.54	-806.935	-666.784	777.7	-527.166	-693.089			
3	0	575.092	-647.205	-602.011				741.171	-806.804	-669.219	773.22	-523.79	-691.965			
4	0	571.971	-644.623	-599.542				739.739	-801.095	-671.559	769.113	-520.723	-690.792			
5	0	568.773	-643.297	-597.654				732.013	-801.382	-673.145	765.48	-517.903	-689.526			
6	0	566.183	-641.007	-595.611				728.453	-798.327	-674.513	762.205	-515.24	-688.312			
7	0	563.813	-638.958	-593.843				724.589	-796.277	-676.095	759.387	-512.775	-687.049			
8	0	561.698	-637.031	-592.309				721.339	-794.024	-677.348	756.929	-510.52	-685.781			
9	0	559.793	-635.332	-591.049				718.599	-791.811	-678.349	754.813	-508.535	-684.628			
10	0	558.126	-633.711	-590.03				715.932	-790.125	-679.397	753.111	-506.76	-683.436			
11	0	556.696	-632.2	-589.229				713.763	-788.51	-680.212	751.728	-505.16	-682.344			
12	0	555.423	-631.004	-588.774				711.984	-787.039	-680.881	750.702	-503.842	-681.321			
13	0	554.417	-629.753	-588.509				710.563	-785.821	-681.427	750.015	-502.757	-680.361			
14	0	553.59	-628.737	-588.585				709.493	-784.866	-681.873	749.665	-501.898	-679.597			
15	0	552.994	-627.903	-588.946	421.946	-773.034	-453.323	708.549	-784.54	-682.35	749.689	-501.23	-678.938			
16	0	552.622	-627.176	-589.591	421.266	-772.249	-454.503	708.27	-783.993	-682.499	750.081	-500.825	-678.417			
17	0	552.501	-626.602	-590.53				708.567	-783.342	-682.354	750.835	-500.749	-677.964			
18	0	552.584	-626.118	-591.817				708.716	-783.791	-682.419	751.96	-500.842	-677.734			
19	0	552.971	-625.751	-593.271				709.721	-783.716	-681.95	753.448	-501.296	-677.644			
20	0	553.611	-625.603	-594.954				710.839	-784.252	-681.43	755.397	-502.069	-677.561			
21	0	554.522	-625.543	-596.859				713.338	-782.88	-680.022	757.684	-503.128	-677.645			
22	0	555.884	-624.997	-598.705				713.873	-786.459	-679.77	760.32	-504.532	-677.815			
23	0	557.306	-625.314	-600.964				716.899	-785.803	-677.812	763.292	-506.231	-678.082			
24	0	558.957	-625.855	-603.336				718.85	-787.98	-676.505	766.539	-508.372	-678.406			
25	0	560.82	-626.682	-605.821				720.063	-792.505	-675.321	770.034	-510.775	-678.844			
26	0	562.917	-627.605	-608.187				722.447	-795.21	-673.179	773.748	-513.521	-679.245			
27	0	565.2	-628.768	-610.612				724.85	-798.33	-670.722	777.714	-516.626	-679.627	445.867	-467.387	-484.121
28	0	567.575	-630.345	-613.034				727.723	-801.054	-667.634	781.725	-520.06	-680.025	445.172	-468.187	-489.955
29	0	570.115	-631.996	-615.267				730.893	-803.481	-663.953	785.768	-523.71	-680.454	445.963	-467.66	-497.07
30	0	572.731	-633.898	-617.367				733.255	-807.548	-660.526	789.908	-527.631	-680.744	447.026	-467.187	-504.377
31	0	575.41	-636.138	-619.29				736.326	-810.458	-656.181	793.972	-531.761	-681.005	448.57	-466.718	-511.685
32	0	578.161	-638.511	-620.98				739.933	-812.454	-651.245	797.999	-536.012	-681.197	451.035	-465.562	-520.473
33	0	580.914	-641.199	-622.469				742.886	-815.851	-646.298	801.915	-540.43	-681.326	452.21	-466.234	-527.179
34	0	583.657	-644.108	-623.724				745.145	-820.45	-641.511	805.724	-544.962	-681.35	453.328	-467.243	-534.042
35	0	585.992	-648.546	-625.211				747.81	-824.197	-636.202	809.431	-549.53	-681.221	454.8	-468.317	-540.873
36	0	588.774	-651.779	-625.893				750.671	-827.617	-630.529	813.02	-554.05	-680.984	456.474	-469.6	-547.632
37	0	591.558	-655.143	-626.306				753.806	-830.461	-624.582	816.502	-558.541	-680.565	457.059	-472.162	-554.193
38	0	594.627	-657.759	-626.13				756.621	-833.929	-618.54	819.817	-562.921	-680.07	459.569	-473.39	-560.337
39	0	597.567	-660.908	-625.864				759.916	-836.546	-612.223	823.043	-567.167	-679.434	461.504	-475.651	-566.386
40	0	600.34	-664.606	-625.6				763.183	-839.041	-606.045	826.129	-571.269	-678.697	462.646	-478.568	-571.908
41	0	603.21	-668.21	-625.111				766.362	-841.759	-599.91	829.151	-575.054	-677.776	464.106	-481.695	-577.188
42	0	605.701	-673.047	-624.905				769.922	-843.767	-593.861	832.071	-578.639	-676.853	464.387	-486.008	-582.198
43	0	609.019	-675.549	-623.728				773.599	-845.68	-587.835	834.942	-581.818	-675.721	467.103	-488.663	-586.853
44	0	611.632	-680.206	-623.345				777.49	-847.197	-582.093	837.686	-584.642	-674.628	467.39	-493.44	-590.513
45	0	615.076	-682.571	-622.101				781.649	-848.312	-576.577	840.421	-587.139	-673.474	468.482	-497.711	-594.568
46	0	618.325	-685.693	-621.175				786.313	-848.632	-571.199	843.033	-589.28	-672.374	469.232	-502.358	-598.327
47	0	621.084	-690.247	-621.048				790.447	-849.822	-566.624	845.682	-590.902	-671.171	365.301	-633.068	-576.898
48	0	624.38	-693.514	-620.347				795.169	-850.137	-562.246	848.252	-592.135	-670.035	471.508	-511.673	-605.714
49	0	628.336	-695.088	-619.34				800.237	-849.885	-558.203	850.745	-593.014	-669.018			
50	0	632.014	-697.193	-618.633				805.157	-849.887	-554.798	853.235	-593.376	-667.993	473.483	-521.4	-611.279
51	0	635.402	-700.427	-618.732				810.59	-849.032	-551.716	855.637	-593.274	-667.1	474.458	-526.548	-614.851
52	0	639.066	-702.914	-618.742	455.865	-798.198	-501.574	815.785	-848.569	-549.262	857.998	-592.701	-666.062			
53	0	642.984	-704.82	-618.689	460.366	-801.642	-501.94	821.4	-847.33	-547.176	860.286	-591.761	-665.184			
54	0	646.59	-707.381	-619.326	464.954	-805.726	-502.924	826.997	-846.077	-545.612	862.502	-590.398	-664.318			
55	0	650.262	-709.672	-620.071	469.637	-810.333	-504.479	832.626	-844.634	-544.49	864.587	-588.657	-663.497			
56	0	654.098	-711.403	-620.798	474.449	-815.182	-506.389	838.231	-843.093	-543.808	866.576	-586.56	-662.605			
57	0	658.355	-712.08	-621.031	479.383	-820.073	-508.542	843.755	-841.503	-543.566	868.441	-584.228	-661.73			
58	0	661.903	-713.931	-622.174	484.411	-824.883	-510.828	849.429	-839.484	-543.474	870.163	-581.556	-660.757	480.801	-560.047	-628.959
59	0	665.389	-715.611	-623.308	489.474	-829.777	-513.295	854.918	-837.564	-543.723	871.517	-579.065	-659.979			
60	0	669.359	-715.894	-623.807	494.564	-834.499	-515.792	860.063	-835.686	-544.276	872.677	-576.414	-658.755	482.621	-568.728	-631.336
61	0	672.936	-716.708	-624.541	499.623	-839.099	-518.283	865.536	-833.473	-544.651	873.988	-573.397	-657.441			
62	0	676.27	-717.559	-625.315	504.597	-843.551	-520.727	870.23	-831.989	-545.459	875.08	-570.59	-656			
63	0	679.436	-718.374	-625.97	509.437	-847.849	-523.088	874.984	-830.048	-546.179	876.404	-567.404	-654.379	484.97	-580.803	-632.67
