Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1671.07	-29.7312	-334.463	1509.24	-201.496	-344.697	1856.13	-146.718	-238.354	1833.48	135.968	-241.61	1462.41	83.8573	-354.561
2	0	1670.65	-27.8579	-335.034	1507.52	-198.253	-347.7	1854.98	-147.711	-241.119	1834.48	135.149	-239.885	1462.77	87.4971	-352.865
3	0	1670.14	-25.9948	-335.451	1505.69	-194.981	-350.382	1853.83	-148.697	-243.959	1835.38	134.243	-238.192	1463.09	91.2508	-350.982
4	0	1669.54	-24.2261	-335.681	1503.8	-191.721	-352.677	1852.65	-149.645	-246.72	1836.3	133.311	-236.547	1463.23	95.136	-348.512
5	0	1668.89	-22.4814	-335.721	1501.95	-188.544	-354.514	1851.47	-150.504	-249.434	1837.19	132.358	-234.948	1463.57	98.1971	-346.107
6	0	1668.15	-20.8529	-335.549	1500.09	-185.529	-355.926	1850.35	-151.23	-252.031	1837.92	131.475	-233.424	1463.57	101.192	-343.117
7	0	1667.35	-19.3078	-335.234	1498.22	-182.754	-356.873	1849.25	-151.843	-254.485	1838.54	130.669	-232.026	1463.4	103.919	-339.987
8	0	1666.44	-17.91	-334.781	1496.38	-180.238	-357.432	1848.19	-152.263	-256.799	1839.01	129.979	-230.77	1463.01	106.369	-336.805
9	0	1665.45	-16.5726	-334.28	1494.61	-177.948	-357.663	1847.17	-152.541	-259.094	1839.3	129.439	-229.796	1462.53	108.506	-333.53
10	0	1664.37	-15.2958	-333.825	1492.89	-175.921	-357.646	1846.21	-152.604	-261.351	1839.4	129.035	-229.015	1461.86	110.367	-330.305
11	0	1663.22	-14.1307	-333.403	1491.18	-174.109	-357.498	1845.29	-152.523	-263.608	1839.38	128.81	-228.522	1460.89	111.87	-327.197
12	0	1661.98	-13.0582	-333.076	1489.48	-172.512	-357.222	1844.37	-152.332	-265.857	1839.22	128.668	-228.389	1460.1	113.319	-324.208
13	0	1660.7	-12.0913	-332.848	1487.78	-171.134	-356.752	1843.43	-152.1	-268.131	1839	128.641	-228.591	1459.07	114.403	-321.348
14	0	1659.35	-11.3133	-332.671	1486.12	-170.031	-356.11	1842.5	-151.859	-270.333	1838.67	128.634	-229.064	1457.96	115.363	-318.778
15	0	1657.96	-10.7256	-332.559	1484.51	-169.258	-355.229	1841.59	-151.582	-272.445	1838.21	128.757	-229.926	1456.76	115.961	-316.416
16	0	1656.53	-10.3018	-332.571	1482.88	-168.866	-354.151	1840.69	-151.297	-274.453	1837.62	128.93	-231.115	1455.38	116.178	-314.206
17	0	1654.98	-10.1049	-332.663	1481.37	-168.878	-352.874	1839.86	-150.943	-276.433	1836.87	129.219	-232.693	1453.88	116.133	-312.336
18	0	1653.05	-10.4256	-332.686	1479.9	-169.244	-351.513	1839.06	-150.525	-278.402	1835.81	129.662	-234.629	1452.19	115.668	-310.675
19	0	1651.62	-10.3072	-333.345	1478.48	-169.975	-350.025	1838.29	-150.068	-280.378	1834.62	130.134	-236.992	1450.3	114.97	-309.486
20	0	1649.87	-10.6948	-333.948	1477.22	-171.007	-348.564	1837.54	-149.636	-282.337	1833.28	130.689	-239.771	1448.4	113.904	-308.508
21	0	1648.13	-11.3116	-334.746	1476	-172.403	-346.966	1836.83	-149.256	-284.314	1831.86	131.302	-242.943	1446.37	112.636	-307.998
22	0	1646.39	-12.0893	-335.682	1474.91	-174.021	-345.316	1836.25	-148.857	-286.228	1830.34	131.905	-246.451	1444.37	111.064	-307.677
23	0	1644.67	-13.0564	-336.655	1473.88	-175.89	-343.5	1835.64	-148.533	-288	1828.73	132.466	-250.206	1442.3	109.279	-307.608
24	0	1643	-14.1442	-337.643	1472.95	-177.877	-341.531	1835.07	-148.275	-289.591	1827.07	132.994	-254.129	1440.26	107.442	-307.834
25	0	1641.31	-15.4416	-338.612	1472.18	-180.095	-339.344	1834.54	-148.067	-290.915	1825.35	133.493	-258.19	1438.19	105.402	-308.291
26	0	1639.75	-16.9313	-339.532	1471.47	-182.487	-336.983	1834.05	-147.965	-291.875	1823.6	133.911	-262.349	1436.29	103.218	-308.881
27	0	1638.33	-18.5949	-340.362	1470.93	-185	-334.366	1833.64	-147.953	-292.445	1821.91	134.243	-266.483	1434.38	100.873	-309.711
28	0	1637.04	-20.4557	-341.079	1470.56	-187.672	-331.564	1833.37	-148.091	-292.576	1820.18	134.302	-270.503	1432.65	98.587	-310.776
29	0	1635.97	-22.4822	-341.684	1470.36	-190.341	-328.598	1833.18	-148.407	-292.226	1818.81	134.296	-274.606	1431.04	95.7379	-312.195
30	0	1635.14	-24.641	-342.119	1470.34	-192.977	-325.478	1833.1	-148.828	-291.359	1817.49	134.052	-278.465	1429.79	93.324	-313.631
31	0	1634.55	-26.8839	-342.335	1470.45	-195.557	-322.212	1833.16	-149.382	-290.018	1816.48	133.632	-282.045	1428.89	90.5757	-315.385
32	0	1634.26	-29.1286	-342.338	1470.76	-197.984	-318.883	1833.34	-150.034	-288.093	1815.75	133.024	-285.223	1428.22	88.035	-317.12
33	0	1634.2	-31.4162	-342.045	1471.16	-200.213	-315.548	1833.61	-150.782	-285.63	1815.24	132.225	-287.882	1427.88	85.7303	-319.037
34	0	1634.47	-33.6515	-341.513	1471.69	-202.344	-312.174	1834.03	-151.57	-282.651	1815.05	131.268	-289.977	1427.83	83.4252	-320.906
35	0	1634.99	-35.8679	-340.754	1472.4	-204.3	-308.924	1834.55	-152.36	-279.231	1815.13	130.3	-291.583	1428.06	81.1821	-322.796
36	0	1635.77	-37.9713	-339.797	1473.29	-206.136	-305.843	1835.24	-153.112	-275.486	1815.43	129.309	-292.639	1428.55	78.9928	-324.669
37	0	1636.67	-40.0239	-338.687	1474.4	-207.913	-303.011	1836.05	-153.696	-271.502	1815.81	128.353	-293.243	1429.21	76.7854	-326.542
38	0	1637.78	-41.9305	-337.506	1475.67	-209.711	-300.32	1837	-154.13	-267.422	1816.26	127.527	-293.371	1429.95	74.6232	-328.52
39	0	1639.07	-43.6769	-336.267	1477.17	-211.437	-297.924	1838.15	-154.348	-263.363	1816.71	126.873	-293.196	1430.83	72.3082	-330.124
40	0	1640.48	-45.2795	-334.997	1478.85	-213.205	-295.812	1839.38	-154.391	-259.4	1817.2	126.376	-292.704	1431.82	69.9839	-331.636
41	0	1641.94	-46.7189	-333.789	1480.76	-214.942	-294.018	1840.74	-154.227	-255.654	1817.63	126.122	-291.982	1432.74	67.6652	-333.173
42	0	1643.47	-48.0111	-332.625	1482.85	-216.627	-292.521	1842.25	-153.803	-252.134	1818	126.073	-291.065	1433.68	65.4103	-334.603
43	0	1645.03	-49.0544	-331.576	1484.99	-218.294	-291.356	1843.81	-153.25	-248.992	1818.38	126.207	-290.059	1434.76	63.1757	-335.633
44	0	1646.6	-49.9652	-330.634	1487.26	-219.81	-290.51	1845.38	-152.555	-246.123	1818.71	126.549	-288.963	1435.69	61.1804	-336.912
45	0	1648.18	-50.6187	-329.825	1489.57	-221.214	-290.066	1846.99	-151.783	-243.61	1819.02	127.012	-287.736	1436.76	59.2117	-337.796
46	0	1649.76	-51.0722	-329.173	1491.78	-222.444	-289.987	1848.55	-150.899	-241.428	1819.36	127.576	-286.435	1437.81	57.6071	-338.785
47	0	1651.27	-51.3579	-328.664	1493.9	-223.456	-290.289	1850.09	-149.852	-239.492	1819.74	128.203	-285.046	1438.85	56.3149	-339.792
48	0	1652.8	-51.3772	-328.336	1495.9	-224.189	-291.101	1851.36	-149.245	-237.918	1820.19	128.866	-283.487	1440	55.3087	-340.755
49	0	1654.27	-51.212	-328.14	1497.78	-224.671	-292.343	1852.55	-148.521	-236.572	1820.64	129.578	-281.824	1441.13	54.7845	-341.899
50	0	1655.68	-50.7844	-328.144	1499.46	-224.857	-294.022	1853.59	-147.816	-235.5	1821.15	130.322	-280.027	1442.28	54.5412	-343.024
51	0	1657.07	-50.1423	-328.303	1501.03	-224.741	-296.164	1854.5	-147.149	-234.651	1821.65	131.131	-278.091	1443.49	54.7337	-344.277
52	0	1658.34	-49.2964	-328.637	1502.39	-224.402	-298.698	1855.28	-146.48	-234.043	1822.29	132.035	-276.138	1444.75	55.2935	-345.567
53	0	1659.58	-48.1932	-329.132	1503.66	-223.73	-301.677	1855.92	-145.812	-233.74	1822.86	132.897	-274.007	1446	56.2262	-346.925
54	0	1660.74	-46.9509	-329.728	1504.78	-222.775	-305.05	1856.45	-145.254	-233.685	1823.54	133.824	-271.839	1447.2	57.5496	-348.433
55	0	1661.95	-45.4876	-330.467	1505.74	-221.604	-308.713	1856.85	-144.786	-233.849	1824.18	134.588	-269.5	1448.55	59.1144	-349.67
56	0	1663.04	-43.9985	-331.257	1506.6	-220.126	-312.637	1857.14	-144.459	-234.244	1824.97	135.38	-267.109	1449.93	61.0446	-350.962
57	0	1664.18	-42.2992	-332.085	1507.35	-218.368	-316.839	1857.32	-144.29	-234.845	1825.91	135.968	-264.59	1451.34	63.292	-352.069
58	0	1665.24	-40.5312	-332.879	1507.85	-216.437	-321.156	1857.44	-144.226	-235.574	1827	136.433	-261.89	1452.76	65.822	-353.102
59	0	1666.25	-38.6259	-333.643	1508.26	-214.182	-325.587	1857.38	-144.368	-236.442	1827.98	136.709	-258.883	1454.29	68.7049	-353.88
60	0	1667.13	-36.7058	-334.309	1508.42	-211.702	-330.032	1857.2	-144.64	-237.42	1828.93	136.873	-255.693	1455.8	71.8023	-354.397
61	0	1668	-34.718	-334.87	1508.44	-208.969	-334.43	1856.87	-145.13	-238.45	1830.12	136.848	-252.461	1457.32	75.1493	-354.602
62	0	1668.8	-32.6638	-335.285	1508.28	-205.976	-338.707	1856.46	-145.767	-239.574	1831.4	136.57	-249.103	1458.88	78.6906	-354.522
63	0	1669.54	-30.6611	-335.526	1507.95	-202.862	-342.701	1855.91	-146.512	-240.613	1832.69	136.057	-245.664	1460.41	82.2873	-354.014
64	0	1670.17	-28.7128	-335.547	1507.44	-199.609	-346.403	1855.31	-147.386	-241.672	1834.02	135.35	-242.148	1461.98	86.0094	-353.211
65	0	1670.78	-26.7991	-335.385	1506.83	-196.315	-349.68	1854.6	-148.375	-242.687	1835.35	134.533	-238.65	1463.44	89.9443	-352.03
66	0	1671.22	-25.0249	-335.014	1506.13	-193.021	-352.547	1853.82	-149.402	-243.573	1836.73	133.55	-235.232	1464.8	93.4792	-350.466
67	0	1671.61	-23.3663	-334.474	1505.35	-189.83	-354.931	1853.07	-150.421	-244.43	1837.99	132.478	-231.967	1466.24	96.8187	-348.881
68	0	1671.89	-21.8152	-333.803	1504.44	-186.854	-356.818	1852.26	-151.422	-245.27	1839.22	131.371	-228.927	1467.39	99.9481	-346.81
69	0	1672.03	-20.4935	-333.046	1503.53	-184.04	-358.263	1851.5	-152.376	-246.086	1840.27	130.246	-226.093	1468.34	102.814	-344.64
70	0	1672.06	-19.2155	-332.284	1502.63	-181.438	-359.43	1850.73	-153.23	-246.947	1841.22	129.242	-223.651	1469.1	105.395	-342.335
71	0	1671.94	-18.0403	-331.563	1501.58	-179.088	-360.205	1850.08	-153.847	-247.981	1842.02	128.332	-221.542	1469.62	107.704	-339.961
72	0	1671.69	-16.9293	-330.942	1500.51	-176.909	-360.77	1849.38	-154.423	-249.162	1842.71	127.535	-219.901	1469.94	109.789	-337.575
73	0	1671.29	-15.8673	-330.45	1499.41	-174.921	-361.182	1848.75	-154.796	-250.553	1843.24	126.912	-218.716	1469.93	111.564	-335.123
74	0	1670.66	-14.9843	-330.07	1498.16	-173.128	-361.33	1848.06	-155.052	-252.132	1843.61	126.365	-217.911	1469.76	113.251	-332.848
75	0	1669.91	-14.0292	-329.841	1496.83	-171.583	-361.299	1847.36	-155.181	-253.959	1843.83	126.015	-217.643	1469.29	114.599	-330.456
76	0	1668.89	-13.2419	-329.734	1495.32	-170.222	-361.061	1846.66	-155.169	-255.997	1843.91	125.799	-217.856	1468.57	115.864	-328.215
77	0	1667.76	-12.4966	-329.777	1493.83	-169.101	-360.695	1845.9	-155.022	-258.188	1843.75	125.694	-218.435	1467.6	116.816	-326.009
78	0	1666.47	-11.8506	-329.943	1492.12	-168.273	-360.016	1845.11	-154.802	-260.49	1843.45	125.756	-219.46	1466.41	117.468	-323.846
79	0	1665.01	-11.3333	-330.2	1490.46	-167.673	-359.272	1844.32	-154.522	-262.912	1842.97	125.926	-220.951	1465	117.921	-321.856
80	0	1663.43	-10.9756	-330.618	1488.74	-167.384	-358.29	1843.51	-154.11	-265.373	1842.33	126.217	-222.79	1463.41	118.097	-320.06
81	0	1661.71	-10.7455	-331.133	1486.99	-167.413	-357.179	1842.7	-153.655	-267.885	1841.53	126.639	-225.024	1461.61	118.047	-318.447
82	0	1659.87	-10.6823	-331.749	1485.25	-167.754	-355.901	1841.86	-153.16	-270.443	1840.51	127.164	-227.56	1459.62	117.604	-316.88
83	0	1657.91	-10.7897	-332.478	1483.51	-168.395	-354.507	1841.04	-152.62	-272.994	1839.25	127.729	-230.436	1457.47	116.923	-315.555
84	0	1655.92	-11.0478	-333.292	1481.88	-169.373	-352.989	1840.19	-152.077	-275.499	1837.92	128.416	-233.674	1455.17	115.929	-314.388
85	0	1653.9	-11.4431	-334.187	1480.27	-170.629	-351.289	1839.41	-151.484	-277.965	1836.42	129.145	-237.145	1452.71	114.734	-313.603
86	0	1651.8	-12.0543	-335.123	1478.8	-172.125	-349.501	1838.62	-150.889	-280.345	1834.72	129.885	-240.844	1450.35	113.31	-312.846
87	0	1649.68	-12.795	-336.113	1477.41	-173.899	-347.53	1837.88	-150.329	-282.605	1832.88	130.713	-244.811	1447.81	111.526	-312.182
88	0	1647.53	-13.7807	-337.135	1476.09	-175.965	-345.33	1837.12	-149.778	-284.76	1830.89	131.517	-248.988	1445.22	109.641	-311.923
89	0	1645.4	-14.9287	-338.162	1474.89	-178.316	-342.88	1836.44	-149.233	-286.723	1828.8	132.3	-253.42	1442.58	107.473	-311.808
90	0	1643.27	-16.3237	-339.174	1473.82	-180.865	-340.244	1835.78	-148.787	-288.418	1826.59	133.018	-258.067	1440.02	105.097	-311.843
91	0	1641.06	-18.072	-340.119	1472.98	-183.585	-337.368	1835.18	-148.465	-289.819	1824.37	133.655	-262.889	1437.29	102.455	-311.854
92	0	1639.27	-19.8174	-341.045	1472.21	-186.429	-334.208	1834.63	-148.312	-290.835	1822.2	134.114	-267.771	1434.8	99.5996	-312.351
93	0	1637.54	-21.8245	-341.79	1471.58	-189.386	-330.793	1834.15	-148.307	-291.426	1820.2	134.382	-272.61	1432.67	96.8514	-313.168
94	0	1636.01	-23.9685	-342.326	1471.12	-192.289	-327.149	1833.79	-148.509	-291.47	1818.34	134.372	-277.246	1430.69	93.8949	-314.266
95	0	1634.73	-26.2645	-342.61	1470.79	-195.073	-323.325	1833.48	-148.842	-290.894	1816.68	134.119	-281.547	1429.01	91.0491	-315.159
96	0	1633.8	-28.5632	-342.59	1470.64	-197.665	-319.372	1833.29	-149.408	-289.716	1815.4	133.634	-285.378	1427.73	88.3452	-316.107
97	0	1633.17	-30.8561	-342.241	1470.57	-200.015	-315.401	1833.23	-150.116	-287.855	1814.47	132.898	-288.646	1426.83	85.8056	-317.144
98	0	1632.88	-33.1235	-341.635	1470.68	-202.124	-311.446	1833.21	-151.034	-285.335	1813.88	131.904	-291.247	1426.37	83.6066	-318.433
99	0	1632.9	-35.3519	-340.812	1470.9	-204.035	-307.676	1833.38	-151.942	-282.338	1813.64	130.766	-293.226	1426.13	81.4871	-319.869
100	0	1633.22	-37.4858	-339.83	1471.31	-205.728	-304.22	1833.65	-152.895	-278.92	1813.7	129.6	-294.654	1426.41	79.4569	-321.392
101	0	1633.82	-39.5153	-338.729	1471.88	-207.351	-300.972	1834.1	-153.727	-275.208	1813.92	128.46	-295.569	1426.89	77.519	-323.096
