Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	2043.97	-694.197	-386.973	1872.61	-857.286	-385.015				2193.99	-508.499	-312.698	1861.88	-592.605	-502.876
2	0	2043.36	-694.594	-388.573	1870.16	-854.605	-385.881				2197.72	-511.87	-315.799	1861.84	-589.403	-502.14
3	0	2042.56	-694.763	-390.04	1865.61	-851.549	-384.867				2201.17	-515.096	-318.881	1861.63	-586.004	-501.175
4	0	2042.58	-695.149	-392.38	1862.66	-848.152	-384.7	2184.32	-782.749	-221.425	2204.3	-518.14	-321.864	1861.24	-582.472	-499.986
5	0	2040.99	-694.817	-393.078	1859.52	-844.589	-384.072	2182.53	-784.465	-222.905	2207.1	-520.978	-324.737	1860.73	-578.856	-498.596
6	0	2039.62	-694.435	-394.027	1855.53	-841.048	-382.709				2209.63	-523.681	-327.587	1860.1	-575.174	-497.045
7	0	2038.15	-693.902	-394.794	1850.85	-837.899	-381.119	2179.79	-788.307	-227.208	2211.81	-526.115	-330.282	1859.34	-571.509	-495.348
8	0	2036.59	-693.267	-395.43	1847.89	-833.824	-379.618				2213.65	-528.334	-332.882	1858.47	-567.929	-493.58
9	0	2034.95	-692.547	-395.929	1842.94	-830.645	-377.336				2215.19	-530.365	-335.369	1857.51	-564.423	-491.712
10	0	2033.29	-691.753	-396.29	1839.59	-827.19	-375.49				2216.45	-532.164	-337.771	1856.69	-561.182	-490.067
11	0	2031.55	-690.926	-396.55	1837.33	-823.72	-373.997				2217.38	-533.742	-340.045	1855.52	-558.013	-488.145
12	0	2029.52	-690.145	-396.591	1833.36	-820.695	-371.585				2218	-535.052	-342.196	1854.25	-555.062	-486.27
13	0	2027.71	-689.236	-396.704	1831.06	-817.735	-369.941				2218.32	-536.138	-344.278	1852.82	-552.324	-484.39
14	0	2025.89	-688.343	-396.763	1828.49	-814.935	-367.897				2218.39	-537.002	-346.297	1851.33	-549.806	-482.583
15	0	2024.03	-687.469	-396.797	1825.69	-812.602	-365.935	2172.75	-797.639	-245.725	2218.15	-537.646	-348.278	1849.66	-547.57	-480.854
16	0	2022.08	-686.626	-396.866	1823.25	-810.456	-363.976				2218.23	-538.387	-350.895	1847.85	-545.588	-479.181
17	0	2020.16	-685.823	-396.95	1821	-808.586	-362.146				2217.4	-538.552	-352.758	1845.85	-543.906	-477.59
18	0	2018.19	-685.047	-397.089	1818.89	-807.062	-360.373	2168.58	-797.181	-250.121	2216.42	-538.513	-354.753	1843.65	-542.399	-475.952
19	0	2016.14	-684.264	-397.296	1816.94	-805.869	-358.763				2215.11	-538.218	-356.764	1841.16	-541.139	-474.332
20	0	2013.95	-683.472	-397.583	1815	-804.926	-357.242				2213.57	-537.741	-358.902	1838.44	-540.057	-472.692
21	0	2011.77	-682.764	-398.025	1813.25	-804.297	-355.92				2211.78	-537.08	-361.08	1835.52	-539.193	-471.111
22	0	2009.55	-682.021	-398.556	1811.63	-803.976	-354.839				2209.74	-536.161	-363.251	1832.43	-538.532	-469.622
23	0	2007.32	-681.299	-399.168	1810.11	-803.894	-353.893				2207.57	-535.073	-365.393	1829.2	-538.091	-468.167
24	0	2005.22	-680.734	-399.844	1808.81	-804.142	-353.093	2166.99	-795.262	-264.793	2205.2	-533.833	-367.417	1825.9	-537.932	-466.766
25	0	2003.07	-680.215	-400.478	1807.68	-804.67	-352.439	2165.79	-793.93	-266.175	2202.76	-532.53	-369.396	1822.55	-538.025	-465.345
26	0	2001.07	-679.727	-401.091	1806.81	-805.485	-351.919	2163.49	-792.268	-268.108	2200.19	-531.083	-371.135	1819.24	-538.33	-463.967
27	0	1999.12	-679.321	-401.709	1805.93	-806.489	-351.515	2164.1	-791.724	-270.457	2197.62	-529.584	-372.787	1815.97	-538.812	-462.638
28	0	1997.23	-678.97	-402.338	1805.26	-807.705	-351.317	2164.57	-790.917	-272.513	2194.89	-528.034	-374.203	1812.64	-539.491	-461.359
29	0	1995.39	-678.698	-402.998	1804.65	-809.043	-351.22	2161.14	-789.588	-275.489	2192.23	-526.46	-375.535	1809.4	-540.31	-460.128
30	0	1993.61	-678.45	-403.627	1804.32	-810.569	-351.331	2164.45	-789.063	-276.99	2189.41	-524.792	-376.613	1806.15	-541.32	-458.981
31	0	1991.99	-678.278	-404.25	1804.09	-812.247	-351.564	2164.43	-788.128	-279.065	2186.65	-523.116	-377.557	1803.08	-542.45	-457.864
32	0	1990.45	-678.161	-404.836	1804.07	-814.075	-351.942	2164.51	-787.135	-281.064	2183.85	-521.409	-378.305	1800.08	-543.765	-456.84
33	0	1989.01	-678.104	-405.397	1804.08	-816.071	-352.425	2163.97	-785.908	-282.997	2181.05	-519.664	-378.837	1797.15	-545.226	-455.872
