Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	913.828	-499.825	-685.098				1110.54	-625.3	-632.715	1111.52	-346.098	-685.728	721.657	-361.949	-659.28
2	0	912.15	-498.373	-684.722	745.189	-647.378	-606.912	1109.84	-622.517	-634.336	1108.31	-342.446	-685.547	718.835	-362.551	-657.164
3	0	910.523	-496.944	-683.88	745.34	-647.166	-605.725	1110	-618.781	-634.236	1105.25	-339.016	-685.108	716	-362.901	-655.499
4	0	908.747	-495.218	-683.403	745.058	-646.789	-604.693	1108.92	-616.327	-635.016	1102.36	-336.212	-685.087	713.458	-362.753	-653.702
5	0	906.81	-494.027	-683.041	744.292	-646.321	-603.638	1108.75	-612.994	-635.426	1099.73	-333.857	-685.374	711.182	-362.241	-651.88
6	0	904.93	-492.541	-682.443	743.114	-645.498	-602.801	1107.41	-611.062	-636.146	1097.25	-331.836	-685.599	708.928	-361.391	-650.612
7	0	902.896	-490.991	-682.361	741.604	-644.38	-601.729	1105.14	-610.149	-637.114	1095.11	-330.304	-686.093	707.047	-360.197	-649.191
8	0	900.786	-489.696	-682.34	739.587	-642.907	-601.307	1102.93	-609.203	-638.239	1093.25	-329.192	-686.912	705.275	-358.598	-648.26
9	0	899.382	-487.473	-682.001	737.164	-641.253	-600.79	1100.73	-608.538	-639.284	1091.71	-328.606	-687.931	703.827	-356.533	-647.378
10	0	896.912	-486.519	-683.016	734.466	-639.005	-600.451	1098.04	-608.439	-640.597	1090.46	-328.49	-689.06	702.608	-354.124	-646.807
11	0	894.778	-485.272	-683.207	731.409	-636.461	-600.185	1095.07	-608.873	-641.803	1089.51	-328.865	-690.39	701.674	-351.286	-646.446
12	0	892.567	-484.036	-683.726	727.912	-633.886	-599.951	1092.26	-609.187	-643.033	1088.92	-329.644	-691.712	701.04	-348.052	-646.223
13	0	890.326	-482.89	-684.342	724.513	-629.838	-599.513	1088.62	-610.448	-644.379	1088.68	-330.783	-693.045	700.666	-344.495	-646.229
14	0	888.092	-481.744	-685.065	720.555	-626.18	-599.491	1084.28	-612.448	-645.773	1088.5	-332.52	-694.689	700.525	-340.572	-646.484
15	0	885.909	-480.495	-685.727	716.382	-622.194	-599.471	1080.15	-614.313	-646.92	1088.54	-334.723	-696.008	700.817	-336.328	-646.546
16	0	883.741	-479.253	-686.413	711.824	-618.178	-599.803	1075.56	-616.545	-648.127	1088.85	-337.099	-697.785	701.295	-331.825	-646.825
17	0	881.497	-478.052	-687.038	707.526	-613.193	-599.482	1071.4	-618.344	-649.006	1089.33	-339.683	-698.933	702.123	-327.042	-646.949
