Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1330.11	49.5758	-444.819	1113.81	-47.2186	-431.635	1467.45	-138.865	-393.271	1557.1	130.238	-377.792	1182.17	234.402	-417.964
2	0	1325.52	54.1135	-445.311	1109.77	-43.7191	-430.239	1464.21	-134.39	-398.249	1553.22	134.85	-380.652	1177.08	237.949	-414.258
3	0	1320.95	58.3848	-445.772	1105.91	-40.768	-428.393	1461.61	-130.053	-402.869	1549.25	139.554	-383.807	1172.25	241.115	-410.081
4	0	1316.43	62.5273	-446.287	1102.23	-38.073	-426.525	1458.55	-125.605	-407.748	1545.2	144.32	-387.113	1167.35	243.94	-406.096
5	0	1311.73	66.5436	-447.223	1098.85	-35.8037	-424.383	1456	-121.084	-412.514	1541.13	149.115	-390.678	1162.33	246.436	-402.372
6	0	1307.25	70.0152	-447.487	1095.5	-33.9975	-422.113	1453.26	-116.865	-417.243	1536.92	153.944	-394.36	1157.33	248.537	-398.772
7	0	1302.7	73.4301	-448.146	1092.31	-32.677	-419.676	1451.08	-112.161	-421.529	1532.65	158.857	-398.155	1152.18	250.324	-395.473
8	0	1298.45	76.4048	-448.174	1089.46	-31.5401	-417.359	1448.97	-107.936	-425.504	1528.29	163.797	-401.95	1147.25	251.575	-391.834
9	0	1294.13	79.2956	-448.657	1086.81	-31.2016	-414.672	1446.82	-103.58	-429.586	1523.85	168.823	-405.716	1142.04	252.5	-388.785
10	0	1289.91	81.9118	-448.871	1084.51	-31.1174	-412.014	1445.33	-99.2906	-432.91	1519.37	173.905	-409.317	1136.88	253.042	-385.694
11	0	1285.89	84.3074	-449.1	1082.63	-31.5062	-409.238	1443.89	-94.7492	-436.285	1514.72	178.935	-412.684	1131.64	253.198	-382.758
12	0	1282.03	86.3406	-448.954	1080.91	-32.2963	-406.612	1442.47	-90.537	-439.452	1510.08	184.044	-415.77	1126.54	252.959	-379.82
13	0	1278.28	88.263	-448.931	1079.59	-33.3874	-404.106	1441.6	-86.2998	-441.947	1505.45	189.111	-418.51	1121.58	252.332	-376.676
