Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1041.12	364.658	-145.682	892.741	185.215	-102.982	1251.38	250.576	-149.902	1225.16	530.524	-115.455	842.436	467.519	-63.6325
2	0	1043.42	364.786	-146.155	893.257	185.793	-105.698	1253.13	250.105	-148.597	1227.56	530.157	-114.298	844.126	468.394	-66.3474
3	0	1045.81	365.269	-147.139	895.236	186.759	-108.314	1255.26	249.877	-147.18	1230.1	529.928	-112.61	846.031	469.33	-69.3031
4	0	1048.45	366.03	-148.137	897.03	187.688	-111.661	1257.67	249.929	-145.72	1232.89	529.892	-110.305	848.156	470.365	-72.3274
5	0	1051.46	367.028	-148.966	898.893	189.005	-115.81	1260.22	250.216	-144.275	1235.85	530.059	-107.527	850.329	471.583	-75.4992
6	0	1054.64	368.308	-149.812	900.881	190.599	-120.43	1262.8	250.565	-142.826	1238.69	530.199	-104.367	852.797	473.062	-78.5791
7	0	1058.03	369.721	-150.389	902.825	192.6	-125.571	1265.45	251.161	-141.655	1242.11	530.499	-100.67	855.439	474.768	-81.479
8	0	1061.18	371.476	-151.375	904.9	194.715	-130.666	1267.96	251.681	-140.49	1245.39	530.665	-96.6347	858.122	476.658	-84.2475
9	0	1064.63	373.241	-151.703	906.872	197.34	-136.17	1270.38	252.181	-139.382	1248.79	530.692	-92.158	861.04	478.86	-86.6011
10	0	1068	375.276	-151.998	908.856	200.212	-141.494	1272.72	252.645	-138.265	1251.95	530.5	-87.3576	864.093	481.296	-88.4735
11	0	1071.16	377.41	-152.089	910.804	203.357	-146.62	1274.92	253.069	-137.158	1255.59	530.272	-82.0032	867.19	483.864	-89.7653
12	0	1074.36	379.642	-151.721	912.567	206.71	-151.452	1276.94	253.4	-136.037	1258.95	529.738	-76.385	870.362	486.532	-90.3596
13	0	1077.38	381.729	-150.833	914.187	210.054	-155.638	1278.68	253.618	-134.907	1262.05	529.009	-70.6257	873.365	489.164	-90.2403
14	0	1079.93	383.704	-149.677	915.517	213.491	-159.278	1280.09	253.722	-133.778	1264.84	528.071	-64.8127	876.161	491.673	-89.3055
15	0	1082.12	385.383	-147.926	916.451	216.744	-162.064	1281.15	253.779	-132.735	1267.17	526.989	-59.2024	878.644	493.896	-87.5174
16	0	1083.73	387.003	-146.023	917.029	219.671	-163.879	1281.74	253.805	-131.801	1268.42	525.823	-54.1482	880.609	495.817	-85.0422
17	0	1084.62	388.513	-144.063	917.165	222.251	-164.778	1281.93	253.961	-131.001	1270.5	524.785	-49.1086	882.028	497.468	-81.9907
18	0	1085.01	389.871	-141.887	916.892	224.6	-165.133	1281.73	254.363	-130.506	1271.23	524.164	-44.9261	882.67	498.679	-78.5422
