Trajectories
100
		platform:platform1			platform:platform2			platform:platform3			platform:platform4			platform:platform5			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	1843.63	-5.08229	-512.279	1687.27	-175.578	-561.792	2004.31	-125.891	-383.364	1981.95	156.175	-381.535	1643.5	110.541	-571.664
2	0	1843.34	-5.28289	-513.045	1686.42	-175.647	-561.655	2004.47	-125.944	-384.941	1982.11	156.124	-382.964	1642.6	110.444	-571.198
3	0	1842.66	-5.36105	-513.793	1685.43	-175.684	-561.51	2004.6	-126.041	-386.842	1982.26	156.025	-384.618	1641.54	110.408	-570.675
4	0	1841.59	-5.2828	-514.65	1684.31	-175.761	-561.265	2004.77	-126.194	-389.054	1983	156.128	-387.053	1640.37	110.387	-569.999
5	0	1840.34	-5.24541	-515.791	1682.95	-175.711	-561.071	2004.93	-126.353	-391.563	1983.1	155.893	-389.021	1638.98	110.46	-569.206
6	0	1839.73	-5.17248	-516.986	1681.46	-175.549	-560.877	2004.97	-126.525	-394.309	1983.2	155.68	-391.139	1637.51	110.66	-568.266
7	0	1838.59	-5.08301	-518.158	1679.82	-175.311	-560.699	2005.02	-126.697	-397.369	1983.43	155.484	-393.504	1635.94	110.923	-567.188
8	0	1837.19	-4.90317	-519.24	1678	-174.988	-560.5	2005.02	-126.895	-400.595	1983.6	155.257	-395.938	1634.26	111.285	-565.968
9	0	1835.58	-4.87413	-520.284	1676.05	-174.619	-560.247	2004.95	-127.129	-404.079	1983.82	155.04	-398.499	1632.48	111.732	-564.584
10	0	1834.36	-4.5809	-521.505	1673.85	-174.133	-559.828	2004.76	-127.417	-407.632	1984.04	154.768	-401.096	1630.69	112.265	-563.02
11	0	1832.87	-4.36994	-522.626	1671.83	-173.615	-559.675	2004.53	-127.752	-411.297	1984.27	154.44	-403.66	1628.87	112.835	-561.281
12	0	1831.36	-4.16521	-523.719	1669.64	-173.035	-559.306	2004.26	-128.142	-415.025	1984.45	154.027	-406.113	1627.04	113.483	-559.418
13	0	1829.8	-3.93979	-524.724	1667.45	-172.419	-558.931	2004.05	-128.772	-418.898	1984.7	153.593	-408.523	1625.11	113.99	-557.212
14	0	1828.32	-3.64039	-525.669	1665.24	-171.758	-558.53	2003.64	-129.197	-422.59	1984.96	153.152	-410.769	1623.51	114.769	-555.139
15	0	1826.85	-3.2874	-526.526	1663.09	-170.991	-558.149	2003.49	-129.785	-426.528	1985.19	152.662	-412.859	1621.87	115.566	-552.778
16	0	1825.37	-2.9011	-527.255	1660.96	-170.174	-557.771	2002.98	-130.205	-430.136	1985.41	152.216	-414.73	1620.29	116.429	-550.266
17	0	1823.67	-2.59912	-527.773	1658.9	-169.298	-557.349	2002.53	-130.622	-433.712	1985.8	151.744	-416.544	1618.77	117.334	-547.619
18	0	1822.55	-1.91226	-528.47	1656.89	-168.338	-556.963	2002.06	-131.019	-437.197	1985.9	151.261	-417.917	1617.25	118.177	-544.778
19	0	1821.13	-1.42055	-528.665	1654.94	-167.364	-556.576	2001.52	-131.399	-440.485	1985.99	150.774	-419.038	1615.96	119.189	-542.01
20	0	1819.86	-0.764247	-528.976	1653.07	-166.279	-556.199	2000.97	-131.727	-443.625	1986.09	150.314	-419.9	1614.6	120.095	-539.004
21	0	1818.57	-0.193403	-528.912	1651.3	-165.215	-555.841	2000.42	-132.034	-446.563	1986.23	149.877	-420.49	1613.58	121.236	-536.143
22	0	1817.42	0.478727	-528.839	1649.7	-163.998	-555.533	1999.82	-132.318	-449.302	1986.35	149.401	-420.809	1612.56	122.235	-533.108
23	0	1816.38	1.21787	-528.735	1648.16	-162.817	-555.282	1999.25	-132.568	-451.806	1986.45	148.908	-420.839	1611.69	123.294	-530.227
24	0	1815.47	1.90833	-528.365	1646.79	-161.638	-555.093	1998.74	-132.8	-454.084	1986.63	148.449	-420.653	1611.01	124.327	-527.292
25	0	1814.69	2.60948	-527.966	1645.54	-160.436	-554.93	1998.25	-133.081	-456.088	1986.8	147.952	-420.166	1610.43	125.272	-524.4
26	0	1814.07	3.28324	-527.499	1644.47	-159.257	-554.82	1997.8	-133.305	-457.849	1987.08	147.444	-419.51	1609.9	126.12	-521.572
27	0	1813.53	3.90816	-526.922	1643.56	-158.127	-554.732	1997.41	-133.507	-459.302	1987.32	146.923	-418.621	1609.63	127.013	-518.999
28	0	1813.19	4.54699	-526.314	1642.84	-157.025	-554.718	1997.1	-133.717	-460.522	1987.64	146.448	-417.607	1609.52	127.885	-516.492
29	0	1812.94	5.12122	-525.673	1642.29	-155.994	-554.745	1996.9	-133.908	-461.511	1987.92	145.917	-416.413	1609.52	128.789	-514.596
30	0	1812.81	5.62871	-525.015	1641.87	-155.048	-554.815	1996.76	-134.074	-462.239	1988.23	145.43	-415.175	1609.66	129.449	-512.446
31	0	1812.82	6.1324	-524.344	1641.59	-154.104	-554.933	1996.63	-134.214	-462.721	1988.6	145.025	-413.905	1609.73	130.038	-510.578
32	0	1812.69	6.39199	-523.551	1641.46	-153.273	-555.094	1996.53	-134.378	-462.982	1988.92	144.581	-412.604	1609.99	130.775	-509.21
33	0	1812.97	6.89176	-523.102	1641.35	-152.524	-555.258	1996.47	-134.531	-463.058	1989.22	144.167	-411.349	1610.27	131.344	-508.101
34	0	1813.16	7.23628	-522.631	1641.36	-151.845	-555.453	1996.46	-134.679	-462.994	1989.55	143.851	-410.249	1610.67	131.867	-507.276
35	0	1813.42	7.48371	-522.242	1641.47	-151.333	-555.709	1996.47	-134.835	-462.808	1989.83	143.591	-409.281	1611.08	132.322	-506.793
36	0	1813.7	7.6133	-521.972	1641.62	-150.972	-555.976	1996.48	-135.001	-462.496	1990.04	143.354	-408.531	1611.41	132.62	-506.667
37	0	1814	7.62407	-521.876	1641.85	-150.762	-556.271	1996.5	-135.156	-462.037	1990.21	143.173	-408.035	1611.85	132.876	-506.881
38	0	1814.33	7.55904	-521.951	1642.06	-150.713	-556.544	1996.54	-135.312	-461.538	1990.37	143.073	-407.809	1612.22	132.96	-507.555
39	0	1814.63	7.3748	-522.17	1642.33	-150.87	-556.833	1996.64	-135.476	-460.922	1990.48	143.023	-407.904	1612.52	132.962	-508.646
40	0	1814.94	7.08468	-522.542	1642.69	-151.195	-557.11	1996.67	-135.626	-460.217	1990.54	143.081	-408.315	1612.97	132.908	-510.192
41	0	1815.31	6.67731	-523.081	1643.02	-151.771	-557.334	1996.74	-135.589	-459.334	1990.56	143.217	-409.03	1613.24	132.539	-511.923
42	0	1815.63	6.15802	-523.738	1643.48	-152.522	-557.515	1996.8	-135.831	-458.388	1990.46	143.442	-409.972	1613.58	132.124	-514.158
43	0	1815.61	5.30628	-524.226	1644.03	-153.428	-557.658	1996.93	-135.847	-457.318	1990.26	143.768	-411.132	1613.77	131.443	-516.653
44	0	1816.25	4.809	-525.284	1644.62	-154.616	-557.696	1997.12	-135.634	-456.05	1990.07	144.289	-412.542	1613.89	130.511	-519.298
45	0	1816.41	3.92031	-526.082	1645.34	-155.983	-557.653	1997.34	-135.566	-454.652	1989.74	144.902	-414.049	1614.14	129.634	-522.53
46	0	1817.02	3.15858	-526.979	1646.2	-157.503	-557.51	1997.67	-135.248	-453.066	1989.33	145.665	-415.682	1614.19	128.416	-525.819
47	0	1817.43	2.23668	-527.787	1647.22	-159.206	-557.241	1998.04	-134.808	-451.234	1988.82	146.483	-417.287	1614.31	126.902	-529.03
48	0	1817.92	1.27709	-528.436	1648.31	-161.047	-556.783	1998.49	-134.232	-449.209	1988.26	147.471	-418.908	1614.48	125.371	-532.474
49	0	1818.47	0.264765	-529.022	1649.57	-163.012	-556.17	1999.04	-133.542	-446.953	1987.6	148.433	-420.41	1614.61	123.597	-535.846
50	0	1819.05	-0.740387	-529.432	1650.91	-165.025	-555.349	1999.6	-132.754	-444.508	1987	149.546	-421.883	1614.71	121.652	-539.116
51	0	1819.61	-1.76834	-529.686	1652.32	-167.097	-554.368	2000.24	-131.853	-441.914	1986.32	150.686	-423.148	1614.95	119.722	-542.308
52	0	1820.31	-2.66766	-529.903	1653.86	-169.133	-553.255	2000.91	-130.857	-439.188	1985.59	151.812	-424.221	1615.1	117.634	-545.234
53	0	1820.61	-3.90711	-529.437	1655.4	-171.163	-551.969	2001.6	-129.821	-436.401	1985.02	152.987	-425.23	1615.33	115.552	-547.861
54	0	1821.62	-4.60171	-529.447	1656.98	-173.015	-550.627	2002.29	-128.749	-433.588	1984.53	154.066	-426.067	1615.6	113.492	-550.313
55	0	1821.98	-5.66903	-528.854	1658.45	-174.887	-549.155	2002.97	-127.683	-430.768	1983.99	155.109	-426.755	1615.91	111.474	-552.496
56	0	1822.95	-6.2999	-528.645	1659.97	-176.621	-547.629	2003.58	-126.634	-427.986	1983.08	156.111	-427.041	1616.1	109.429	-554.347
57	0	1823.62	-6.97153	-528.249	1661.37	-178.186	-546.085	2004.22	-125.589	-425.394	1982.51	157.04	-427.452	1616.46	107.647	-556.076
58	0	1824.15	-7.68281	-527.564	1662.7	-179.678	-544.604	2004.83	-124.56	-422.958	1982.04	158.001	-427.824	1616.69	105.949	-557.432
59	0	1824.68	-8.30134	-527.027	1663.94	-181.042	-543.15	2005.37	-123.555	-420.732	1981.53	158.843	-428.127	1616.89	104.293	-558.644
60	0	1825.12	-8.86688	-526.47	1665.08	-182.297	-541.753	2005.95	-122.634	-418.713	1981.11	159.629	-428.428	1617.07	102.75	-559.65
61	0	1825.55	-9.34132	-525.968	1666.09	-183.446	-540.415	2006.49	-121.814	-416.988	1980.68	160.316	-428.682	1617.18	101.333	-560.477
62	0	1825.92	-9.80334	-525.473	1666.98	-184.445	-539.128	2006.98	-120.803	-415.367	1980.31	160.916	-428.973	1617.3	100.038	-561.116
63	0	1826.16	-10.2258	-525.037	1667.67	-185.352	-537.943	2007.44	-120.329	-414.199	1980.3	161.702	-429.392	1617.32	98.8926	-561.611
64	0	1826.33	-10.6088	-524.648	1668.22	-186.143	-536.821	2007.88	-119.799	-413.23	1979.83	161.938	-429.614	1617.33	97.9132	-561.946
65	0	1826.23	-11.0569	-524.261	1668.65	-186.779	-535.849	2008.11	-119.367	-412.44	1979.58	162.247	-429.959	1617.25	97.0573	-562.144
66	0	1826.25	-11.3321	-524.064	1668.89	-187.319	-535.094	2008.33	-119.061	-411.965	1979.41	162.454	-430.387	1617.13	96.4242	-562.232
67	0	1826.4	-11.3768	-524.17	1668.95	-187.664	-534.388	2008.43	-118.837	-411.769	1979.3	162.622	-430.859	1616.92	95.969	-562.218
68	0	1826.2	-11.5547	-524.058	1668.82	-187.903	-533.895	2008.48	-118.717	-411.862	1979.2	162.682	-431.37	1616.66	95.7058	-562.062
